id,p_start,exp_yr_count,job_title,department,grade,salary,medical_leaves
885,2012,1,Frontend Engineer II,IT Department,6,74181,13
885,2013,2,Frontend Engineer II,IT Department,6,78207,9
885,2014,3,Frontend Engineer II,IT Department,6,80223,10
885,2015,4,Frontend Engineer II,IT Department,6,82241,12
885,2016,5,Frontend Engineer II,IT Department,6,84261,5
885,2017,6,Frontend Engineer II,IT Department,6,86283,7
885,2018,7,Sr Frontend Engineer,IT Department,7,98057,2
885,2019,8,Sr Frontend Engineer,IT Department,7,114209,12
886,2016,1,Sr Backend Engineer,IT Department,7,143050,4
886,2017,2,Sr Backend Engineer,IT Department,7,147084,0
886,2018,3,Sr Backend Engineer,IT Department,7,149104,14
886,2019,4,Sr Backend Engineer,IT Department,7,151126,1
887,2017,1,Sr Backend Engineer,IT Department,7,143075,16
887,2018,2,Sr Backend Engineer,IT Department,7,147111,8
887,2019,3,Sr Backend Engineer,IT Department,7,149132,18
888,2014,1,Sr Manager,Administration Department,10,223264,14
888,2015,2,Sr Manager,Administration Department,10,227294,18
888,2016,3,Sr Manager,Administration Department,10,229312,17
888,2017,4,Sr Manager,Administration Department,10,231332,2
888,2018,5,Sr Manager,Administration Department,10,233354,17
888,2019,6,Sr Manager,Administration Department,10,235378,9
889,2016,1,Data Analyst II,Analytics Department,6,133177,15
889,2017,2,Data Analyst II,Analytics Department,6,137211,8
889,2018,3,Data Analyst II,Analytics Department,6,139231,9
889,2019,4,Data Analyst II,Analytics Department,6,141253,18
890,2016,1,Data Analyst II,Analytics Department,6,133197,7
890,2017,2,Data Analyst II,Analytics Department,6,137231,18
890,2018,3,Data Analyst II,Analytics Department,6,139251,10
890,2019,4,Data Analyst II,Analytics Department,6,141273,19
891,2010,1,Associate Frontend Engineer,IT Department,4,33584,10
891,2011,2,Associate Frontend Engineer,IT Department,4,37606,14
891,2012,3,Associate Frontend Engineer,IT Department,4,39620,11
891,2013,4,Associate Frontend Engineer,IT Department,4,41636,16
891,2014,5,Associate Frontend Engineer,IT Department,4,43654,5
891,2015,6,Associate Frontend Engineer,IT Department,4,45674,12
891,2016,7,Frontend Engineer,IT Department,5,49237,8
891,2017,8,Frontend Engineer,IT Department,5,65373,14
891,2018,9,Frontend Engineer,IT Department,5,67399,5
891,2019,10,Frontend Engineer,IT Department,5,69427,0
892,2013,1,Associate Data Analyst,Analytics Department,4,83377,15
892,2014,2,Associate Data Analyst,Analytics Department,4,87405,3
892,2015,3,Associate Data Analyst,Analytics Department,4,89422,14
892,2016,4,Associate Data Analyst,Analytics Department,4,91441,7
892,2017,5,Associate Data Analyst,Analytics Department,4,93462,11
892,2018,6,Associate Data Analyst,Analytics Department,4,95485,5
892,2019,7,Data Analyst,Analytics Department,5,105984,19
893,2009,1,Associate Data Analyst,Analytics Department,4,83377,20
893,2010,2,Associate Data Analyst,Analytics Department,4,87397,5
893,2011,3,Associate Data Analyst,Analytics Department,4,89410,19
893,2012,4,Associate Data Analyst,Analytics Department,4,91425,8
893,2013,5,Associate Data Analyst,Analytics Department,4,93442,8
893,2014,6,Associate Data Analyst,Analytics Department,4,95461,1
893,2015,7,Data Analyst,Analytics Department,5,106004,3
893,2016,8,Data Analyst,Analytics Department,5,122132,10
893,2017,9,Data Analyst,Analytics Department,5,124157,11
893,2018,10,Data Analyst,Analytics Department,5,126184,13
893,2019,11,Data Analyst,Analytics Department,5,128213,11
894,2013,1,Assistant Manager,Administration Department,7,145053,1
894,2014,2,Assistant Manager,Administration Department,7,149081,18
894,2015,3,Assistant Manager,Administration Department,7,151098,6
894,2016,4,Assistant Manager,Administration Department,7,153117,19
894,2017,5,Assistant Manager,Administration Department,7,155138,7
894,2018,6,Assistant Manager,Administration Department,7,157161,6
894,2019,7,Manager,Administration Department,9,175490,4
895,2009,1,Backend Engineer,IT Department,5,93628,13
895,2010,2,Backend Engineer,IT Department,5,97648,9
895,2011,3,Backend Engineer,IT Department,5,99661,8
895,2012,4,Backend Engineer,IT Department,5,101676,18
895,2013,5,Backend Engineer,IT Department,5,103693,8
895,2014,6,Backend Engineer,IT Department,5,105712,0
895,2015,7,Backend Engineer II,IT Department,6,113410,12
895,2016,8,Backend Engineer II,IT Department,6,129538,13
895,2017,9,Backend Engineer II,IT Department,6,131563,1
895,2018,10,Backend Engineer II,IT Department,6,133590,8
895,2019,11,Backend Engineer II,IT Department,6,135619,10
896,2017,1,Sr Manager,Administration Department,10,223424,13
896,2018,2,Sr Manager,Administration Department,10,227460,5
896,2019,3,Sr Manager,Administration Department,10,229481,11
897,2011,1,Backend Engineer,IT Department,5,93678,18
897,2012,2,Backend Engineer,IT Department,5,97702,16
897,2013,3,Backend Engineer,IT Department,5,99717,17
897,2014,4,Backend Engineer,IT Department,5,101734,9
897,2015,5,Backend Engineer,IT Department,5,103753,5
897,2016,6,Backend Engineer,IT Department,5,105774,19
897,2017,7,Backend Engineer II,IT Department,6,113460,5
897,2018,8,Backend Engineer II,IT Department,6,129604,10
897,2019,9,Backend Engineer II,IT Department,6,131631,20
898,2009,1,Associate Data Analyst,Analytics Department,4,83477,16
898,2010,2,Associate Data Analyst,Analytics Department,4,87497,12
898,2011,3,Associate Data Analyst,Analytics Department,4,89510,6
898,2012,4,Associate Data Analyst,Analytics Department,4,91525,16
898,2013,5,Associate Data Analyst,Analytics Department,4,93542,9
898,2014,6,Associate Data Analyst,Analytics Department,4,95561,13
898,2015,7,Data Analyst,Analytics Department,5,106104,12
898,2016,8,Data Analyst,Analytics Department,5,122232,1
898,2017,9,Data Analyst,Analytics Department,5,124257,3
898,2018,10,Data Analyst,Analytics Department,5,126284,4
898,2019,11,Data Analyst,Analytics Department,5,128313,12
899,2008,1,Backend Engineer II,IT Department,6,113510,18
899,2009,2,Backend Engineer II,IT Department,6,117528,12
899,2010,3,Backend Engineer II,IT Department,6,119540,13
899,2011,4,Backend Engineer II,IT Department,6,121554,3
899,2012,5,Backend Engineer II,IT Department,6,123570,3
899,2013,6,Backend Engineer II,IT Department,6,125588,19
899,2014,7,Sr Backend Engineer,IT Department,7,143375,0
899,2015,8,Sr Backend Engineer,IT Department,7,159495,0
899,2016,9,Sr Backend Engineer,IT Department,7,161519,13
899,2017,10,Sr Backend Engineer,IT Department,7,163545,9
899,2018,11,Sr Backend Engineer,IT Department,7,165573,2
899,2019,12,Team Lead,IT Department,8,187659,4
900,2009,1,Associate Data Analyst,Analytics Department,4,83517,15
900,2010,2,Associate Data Analyst,Analytics Department,4,87537,2
900,2011,3,Associate Data Analyst,Analytics Department,4,89550,13
900,2012,4,Associate Data Analyst,Analytics Department,4,91565,18
900,2013,5,Associate Data Analyst,Analytics Department,4,93582,16
900,2014,6,Associate Data Analyst,Analytics Department,4,95601,18
900,2015,7,Data Analyst,Analytics Department,5,106144,4
900,2016,8,Data Analyst,Analytics Department,5,122272,1
900,2017,9,Data Analyst,Analytics Department,5,124297,12
900,2018,10,Data Analyst,Analytics Department,5,126324,13
900,2019,11,Data Analyst,Analytics Department,5,128353,3
901,2009,1,Backend Engineer,IT Department,5,93778,0
901,2010,2,Backend Engineer,IT Department,5,97798,18
901,2011,3,Backend Engineer,IT Department,5,99811,4
901,2012,4,Backend Engineer,IT Department,5,101826,13
901,2013,5,Backend Engineer,IT Department,5,103843,20
901,2014,6,Backend Engineer,IT Department,5,105862,20
901,2015,7,Backend Engineer II,IT Department,6,113560,20
901,2016,8,Backend Engineer II,IT Department,6,129688,3
901,2017,9,Backend Engineer II,IT Department,6,131713,8
901,2018,10,Backend Engineer II,IT Department,6,133740,4
901,2019,11,Backend Engineer II,IT Department,6,135769,0
902,2013,1,Associate Data Analyst,Analytics Department,4,83577,2
902,2014,2,Associate Data Analyst,Analytics Department,4,87605,0
902,2015,3,Associate Data Analyst,Analytics Department,4,89622,15
902,2016,4,Associate Data Analyst,Analytics Department,4,91641,2
902,2017,5,Associate Data Analyst,Analytics Department,4,93662,11
902,2018,6,Associate Data Analyst,Analytics Department,4,95685,1
902,2019,7,Data Analyst,Analytics Department,5,106184,14
903,2014,1,Data Analyst II,Analytics Department,6,133457,1
903,2015,2,Data Analyst II,Analytics Department,6,137487,10
903,2016,3,Data Analyst II,Analytics Department,6,139505,1
903,2017,4,Data Analyst II,Analytics Department,6,141525,8
903,2018,5,Data Analyst II,Analytics Department,6,143547,15
903,2019,6,Data Analyst II,Analytics Department,6,145571,12
904,2016,1,Sr Backend Engineer,IT Department,7,143500,13
904,2017,2,Sr Backend Engineer,IT Department,7,147534,3
904,2018,3,Sr Backend Engineer,IT Department,7,149554,4
904,2019,4,Sr Backend Engineer,IT Department,7,151576,8
905,2009,1,Associate Data Analyst,Analytics Department,4,83617,19
905,2010,2,Associate Data Analyst,Analytics Department,4,87637,4
905,2011,3,Associate Data Analyst,Analytics Department,4,89650,14
905,2012,4,Associate Data Analyst,Analytics Department,4,91665,6
905,2013,5,Associate Data Analyst,Analytics Department,4,93682,5
905,2014,6,Associate Data Analyst,Analytics Department,4,95701,6
905,2015,7,Data Analyst,Analytics Department,5,106244,17
905,2016,8,Data Analyst,Analytics Department,5,122372,20
905,2017,9,Data Analyst,Analytics Department,5,124397,0
905,2018,10,Data Analyst,Analytics Department,5,126424,19
905,2019,11,Data Analyst,Analytics Department,5,128453,5
906,2009,1,Associate Frontend Engineer,IT Department,4,33209,0
906,2010,2,Associate Frontend Engineer,IT Department,4,37229,17
906,2011,3,Associate Frontend Engineer,IT Department,4,39242,15
906,2012,4,Associate Frontend Engineer,IT Department,4,41257,13
906,2013,5,Associate Frontend Engineer,IT Department,4,43274,10
906,2014,6,Associate Frontend Engineer,IT Department,4,45293,0
906,2015,7,Frontend Engineer,IT Department,5,48862,5
906,2016,8,Frontend Engineer,IT Department,5,64990,6
906,2017,9,Frontend Engineer,IT Department,5,67015,9
906,2018,10,Frontend Engineer,IT Department,5,69042,5
906,2019,11,Frontend Engineer,IT Department,5,71071,10
907,2015,1,Associate Data Analyst,Analytics Department,4,83687,11
907,2016,2,Associate Data Analyst,Analytics Department,4,87719,14
907,2017,3,Associate Data Analyst,Analytics Department,4,89738,14
907,2018,4,Associate Data Analyst,Analytics Department,4,91759,2
907,2019,5,Associate Data Analyst,Analytics Department,4,93782,20
908,2006,1,Associate Data Analyst,Analytics Department,4,83662,14
908,2007,2,Associate Data Analyst,Analytics Department,4,87676,7
908,2008,3,Associate Data Analyst,Analytics Department,4,89686,14
908,2009,4,Associate Data Analyst,Analytics Department,4,91698,9
908,2010,5,Associate Data Analyst,Analytics Department,4,93712,16
908,2011,6,Associate Data Analyst,Analytics Department,4,95728,14
908,2012,7,Data Analyst,Analytics Department,5,106304,18
908,2013,8,Data Analyst,Analytics Department,5,122408,18
908,2014,9,Data Analyst,Analytics Department,5,124430,9
908,2015,10,Data Analyst,Analytics Department,5,126454,20
908,2016,11,Data Analyst,Analytics Department,5,128480,5
908,2017,12,Data Analyst II,Analytics Department,6,133557,18
908,2018,13,Data Analyst II,Analytics Department,6,159791,18
908,2019,14,Data Analyst II,Analytics Department,6,161823,18
909,2016,1,Data Analyst II,Analytics Department,6,133577,13
909,2017,2,Data Analyst II,Analytics Department,6,137611,17
909,2018,3,Data Analyst II,Analytics Department,6,139631,10
909,2019,4,Data Analyst II,Analytics Department,6,141653,8
910,2011,1,Sr Backend Engineer,IT Department,7,143650,3
910,2012,2,Sr Backend Engineer,IT Department,7,147674,12
910,2013,3,Sr Backend Engineer,IT Department,7,149689,19
910,2014,4,Sr Backend Engineer,IT Department,7,151706,15
910,2015,5,Sr Backend Engineer,IT Department,7,153725,16
910,2016,6,Sr Backend Engineer,IT Department,7,155746,6
910,2017,7,Team Lead,IT Department,8,187879,2
910,2018,8,Team Lead,IT Department,8,204023,16
910,2019,9,Team Lead,IT Department,8,206050,14
911,2014,1,Sr Backend Engineer,IT Department,7,143675,19
911,2015,2,Sr Backend Engineer,IT Department,7,147705,5
911,2016,3,Sr Backend Engineer,IT Department,7,149723,20
911,2017,4,Sr Backend Engineer,IT Department,7,151743,16
911,2018,5,Sr Backend Engineer,IT Department,7,153765,5
911,2019,6,Sr Backend Engineer,IT Department,7,155789,16
912,2010,1,Data Analyst II,Analytics Department,6,133637,12
912,2011,2,Data Analyst II,Analytics Department,6,137659,6
912,2012,3,Data Analyst II,Analytics Department,6,139673,17
912,2013,4,Data Analyst II,Analytics Department,6,141689,20
912,2014,5,Data Analyst II,Analytics Department,6,143707,11
912,2015,6,Data Analyst II,Analytics Department,6,145727,10
912,2016,7,Data Scientist,Analytics Department,7,167404,4
912,2017,8,Data Scientist,Analytics Department,7,183540,0
912,2018,9,Data Scientist,Analytics Department,7,185566,15
912,2019,10,Data Scientist,Analytics Department,7,187594,17
913,2011,1,Backend Engineer,IT Department,5,94078,6
913,2012,2,Backend Engineer,IT Department,5,98102,9
913,2013,3,Backend Engineer,IT Department,5,100117,15
913,2014,4,Backend Engineer,IT Department,5,102134,19
913,2015,5,Backend Engineer,IT Department,5,104153,5
913,2016,6,Backend Engineer,IT Department,5,106174,16
913,2017,7,Backend Engineer II,IT Department,6,113860,4
913,2018,8,Backend Engineer II,IT Department,6,130004,11
913,2019,9,Backend Engineer II,IT Department,6,132031,11
914,2016,1,Sr Backend Engineer,IT Department,7,143750,10
914,2017,2,Sr Backend Engineer,IT Department,7,147784,19
914,2018,3,Sr Backend Engineer,IT Department,7,149804,14
914,2019,4,Sr Backend Engineer,IT Department,7,151826,6
915,2017,1,Data Analyst II,Analytics Department,6,133697,3
915,2018,2,Data Analyst II,Analytics Department,6,137733,9
915,2019,3,Data Analyst II,Analytics Department,6,139754,14
916,2018,1,Associate Data Analyst,Analytics Department,4,83882,11
916,2019,2,Associate Data Analyst,Analytics Department,4,87920,13
917,2017,1,Frontend Engineer II,IT Department,6,73381,1
917,2018,2,Frontend Engineer II,IT Department,6,77417,18
917,2019,3,Frontend Engineer II,IT Department,6,79438,16
918,2016,1,Sr Backend Engineer,IT Department,7,143850,4
918,2017,2,Sr Backend Engineer,IT Department,7,147884,13
918,2018,3,Sr Backend Engineer,IT Department,7,149904,8
918,2019,4,Sr Backend Engineer,IT Department,7,151926,11
919,2006,1,Backend Engineer,IT Department,5,94228,7
919,2007,2,Backend Engineer,IT Department,5,98242,9
919,2008,3,Backend Engineer,IT Department,5,100252,11
919,2009,4,Backend Engineer,IT Department,5,102264,6
919,2010,5,Backend Engineer,IT Department,5,104278,0
919,2011,6,Backend Engineer,IT Department,5,106294,14
919,2012,7,Backend Engineer II,IT Department,6,114010,3
919,2013,8,Backend Engineer II,IT Department,6,130114,20
919,2014,9,Backend Engineer II,IT Department,6,132136,0
919,2015,10,Backend Engineer II,IT Department,6,134160,16
919,2016,11,Backend Engineer II,IT Department,6,136186,9
919,2017,12,Sr Backend Engineer,IT Department,7,143875,8
919,2018,13,Sr Backend Engineer,IT Department,7,170109,10
919,2019,14,Sr Backend Engineer,IT Department,7,172141,20
920,2010,1,Data Analyst II,Analytics Department,6,133797,15
920,2011,2,Data Analyst II,Analytics Department,6,137819,6
920,2012,3,Data Analyst II,Analytics Department,6,139833,5
920,2013,4,Data Analyst II,Analytics Department,6,141849,11
920,2014,5,Data Analyst II,Analytics Department,6,143867,8
920,2015,6,Data Analyst II,Analytics Department,6,145887,6
920,2016,7,Data Scientist,Analytics Department,7,167564,6
920,2017,8,Data Scientist,Analytics Department,7,183700,5
920,2018,9,Data Scientist,Analytics Department,7,185726,5
920,2019,10,Data Scientist,Analytics Department,7,187754,0
921,2012,1,Sr Backend Engineer,IT Department,7,143925,7
921,2013,2,Sr Backend Engineer,IT Department,7,147951,13
921,2014,3,Sr Backend Engineer,IT Department,7,149967,14
921,2015,4,Sr Backend Engineer,IT Department,7,151985,6
921,2016,5,Sr Backend Engineer,IT Department,7,154005,15
921,2017,6,Sr Backend Engineer,IT Department,7,156027,18
921,2018,7,Team Lead,IT Department,8,188099,14
921,2019,8,Team Lead,IT Department,8,204251,13
922,2010,1,Sr Manager,Administration Department,10,223944,19
922,2011,2,Sr Manager,Administration Department,10,227966,19
922,2012,3,Sr Manager,Administration Department,10,229980,18
922,2013,4,Sr Manager,Administration Department,10,231996,12
922,2014,5,Sr Manager,Administration Department,10,234014,6
922,2015,6,Sr Manager,Administration Department,10,236034,15
922,2016,7,Director,Administration Department,12,441038,13
922,2017,8,Director,Administration Department,12,457174,17
922,2018,9,Director,Administration Department,12,459200,5
922,2019,10,Director,Administration Department,12,461228,13
923,2017,1,Frontend Engineer II,IT Department,6,73231,2
923,2018,2,Frontend Engineer II,IT Department,6,77267,11
923,2019,3,Frontend Engineer II,IT Department,6,79288,4
924,2011,1,Sr Backend Engineer,IT Department,7,144000,4
924,2012,2,Sr Backend Engineer,IT Department,7,148024,14
924,2013,3,Sr Backend Engineer,IT Department,7,150039,11
924,2014,4,Sr Backend Engineer,IT Department,7,152056,7
924,2015,5,Sr Backend Engineer,IT Department,7,154075,18
924,2016,6,Sr Backend Engineer,IT Department,7,156096,4
924,2017,7,Team Lead,IT Department,8,188159,6
924,2018,8,Team Lead,IT Department,8,204303,14
924,2019,9,Team Lead,IT Department,8,206330,16
925,2010,1,Backend Engineer,IT Department,5,94378,9
925,2011,2,Backend Engineer,IT Department,5,98400,7
925,2012,3,Backend Engineer,IT Department,5,100414,10
925,2013,4,Backend Engineer,IT Department,5,102430,12
925,2014,5,Backend Engineer,IT Department,5,104448,4
925,2015,6,Backend Engineer,IT Department,5,106468,17
925,2016,7,Backend Engineer II,IT Department,6,114160,5
925,2017,8,Backend Engineer II,IT Department,6,130296,12
925,2018,9,Backend Engineer II,IT Department,6,132322,18
925,2019,10,Backend Engineer II,IT Department,6,134350,20
926,2012,1,Backend Engineer,IT Department,5,94403,2
926,2013,2,Backend Engineer,IT Department,5,98429,11
926,2014,3,Backend Engineer,IT Department,5,100445,9
926,2015,4,Backend Engineer,IT Department,5,102463,13
926,2016,5,Backend Engineer,IT Department,5,104483,12
926,2017,6,Backend Engineer,IT Department,5,106505,13
926,2018,7,Backend Engineer II,IT Department,6,114185,7
926,2019,8,Backend Engineer II,IT Department,6,130337,0
927,2009,1,Backend Engineer,IT Department,5,94428,10
927,2010,2,Backend Engineer,IT Department,5,98448,8
927,2011,3,Backend Engineer,IT Department,5,100461,15
927,2012,4,Backend Engineer,IT Department,5,102476,8
927,2013,5,Backend Engineer,IT Department,5,104493,3
927,2014,6,Backend Engineer,IT Department,5,106512,15
927,2015,7,Backend Engineer II,IT Department,6,114210,17
927,2016,8,Backend Engineer II,IT Department,6,130338,15
927,2017,9,Backend Engineer II,IT Department,6,132363,5
927,2018,10,Backend Engineer II,IT Department,6,134390,14
927,2019,11,Backend Engineer II,IT Department,6,136419,20
928,2009,1,Backend Engineer,IT Department,5,94453,16
928,2010,2,Backend Engineer,IT Department,5,98473,7
928,2011,3,Backend Engineer,IT Department,5,100486,20
928,2012,4,Backend Engineer,IT Department,5,102501,18
928,2013,5,Backend Engineer,IT Department,5,104518,8
928,2014,6,Backend Engineer,IT Department,5,106537,16
928,2015,7,Backend Engineer II,IT Department,6,114235,10
928,2016,8,Backend Engineer II,IT Department,6,130363,9
928,2017,9,Backend Engineer II,IT Department,6,132388,7
928,2018,10,Backend Engineer II,IT Department,6,134415,14
928,2019,11,Backend Engineer II,IT Department,6,136444,2
929,2010,1,Sr Backend Engineer,IT Department,7,144125,13
929,2011,2,Sr Backend Engineer,IT Department,7,148147,8
929,2012,3,Sr Backend Engineer,IT Department,7,150161,4
929,2013,4,Sr Backend Engineer,IT Department,7,152177,17
929,2014,5,Sr Backend Engineer,IT Department,7,154195,12
929,2015,6,Sr Backend Engineer,IT Department,7,156215,11
929,2016,7,Team Lead,IT Department,8,188259,4
929,2017,8,Team Lead,IT Department,8,204395,11
929,2018,9,Team Lead,IT Department,8,206421,11
929,2019,10,Team Lead,IT Department,8,208449,4
930,2011,1,Sr Backend Engineer,IT Department,7,144150,19
930,2012,2,Sr Backend Engineer,IT Department,7,148174,12
930,2013,3,Sr Backend Engineer,IT Department,7,150189,1
930,2014,4,Sr Backend Engineer,IT Department,7,152206,17
930,2015,5,Sr Backend Engineer,IT Department,7,154225,7
930,2016,6,Sr Backend Engineer,IT Department,7,156246,14
930,2017,7,Team Lead,IT Department,8,188279,8
930,2018,8,Team Lead,IT Department,8,204423,5
930,2019,9,Team Lead,IT Department,8,206450,3
931,2017,1,Frontend Engineer II,IT Department,6,73031,16
931,2018,2,Frontend Engineer II,IT Department,6,77067,18
931,2019,3,Frontend Engineer II,IT Department,6,79088,18
932,2008,1,Backend Engineer,IT Department,5,94553,19
932,2009,2,Backend Engineer,IT Department,5,98571,19
932,2010,3,Backend Engineer,IT Department,5,100583,1
932,2011,4,Backend Engineer,IT Department,5,102597,18
932,2012,5,Backend Engineer,IT Department,5,104613,18
932,2013,6,Backend Engineer,IT Department,5,106631,7
932,2014,7,Backend Engineer II,IT Department,6,114335,12
932,2015,8,Backend Engineer II,IT Department,6,130455,13
932,2016,9,Backend Engineer II,IT Department,6,132479,18
932,2017,10,Backend Engineer II,IT Department,6,134505,3
932,2018,11,Backend Engineer II,IT Department,6,136533,3
932,2019,12,Sr Backend Engineer,IT Department,7,144200,8
933,2005,1,Backend Engineer,IT Department,5,94578,10
933,2006,2,Backend Engineer,IT Department,5,98590,0
933,2007,3,Backend Engineer,IT Department,5,100599,7
933,2008,4,Backend Engineer,IT Department,5,102610,13
933,2009,5,Backend Engineer,IT Department,5,104623,17
933,2010,6,Backend Engineer,IT Department,5,106638,3
933,2011,7,Backend Engineer II,IT Department,6,114360,20
933,2012,8,Backend Engineer II,IT Department,6,130456,15
933,2013,9,Backend Engineer II,IT Department,6,132477,9
933,2014,10,Backend Engineer II,IT Department,6,134500,15
933,2015,11,Backend Engineer II,IT Department,6,136525,2
933,2016,12,Sr Backend Engineer,IT Department,7,144225,10
933,2017,13,Sr Backend Engineer,IT Department,7,170446,17
933,2018,14,Sr Backend Engineer,IT Department,7,172477,20
933,2019,15,Sr Backend Engineer,IT Department,7,174510,14
934,2014,1,Associate Data Analyst,Analytics Department,4,84222,14
934,2015,2,Associate Data Analyst,Analytics Department,4,88252,18
934,2016,3,Associate Data Analyst,Analytics Department,4,90270,8
934,2017,4,Associate Data Analyst,Analytics Department,4,92290,16
934,2018,5,Associate Data Analyst,Analytics Department,4,94312,20
934,2019,6,Associate Data Analyst,Analytics Department,4,96336,16
935,2007,1,Backend Engineer,IT Department,5,94628,15
935,2008,2,Backend Engineer,IT Department,5,98644,7
935,2009,3,Backend Engineer,IT Department,5,100655,17
935,2010,4,Backend Engineer,IT Department,5,102668,20
935,2011,5,Backend Engineer,IT Department,5,104683,4
935,2012,6,Backend Engineer,IT Department,5,106700,16
935,2013,7,Backend Engineer II,IT Department,6,114410,14
935,2014,8,Backend Engineer II,IT Department,6,130522,6
935,2015,9,Backend Engineer II,IT Department,6,132545,13
935,2016,10,Backend Engineer II,IT Department,6,134570,4
935,2017,11,Backend Engineer II,IT Department,6,136597,11
935,2018,12,Sr Backend Engineer,IT Department,7,144275,8
935,2019,13,Sr Backend Engineer,IT Department,7,170522,6
936,2008,1,Backend Engineer,IT Department,5,94653,10
936,2009,2,Backend Engineer,IT Department,5,98671,5
936,2010,3,Backend Engineer,IT Department,5,100683,16
936,2011,4,Backend Engineer,IT Department,5,102697,7
936,2012,5,Backend Engineer,IT Department,5,104713,11
936,2013,6,Backend Engineer,IT Department,5,106731,13
936,2014,7,Backend Engineer II,IT Department,6,114435,15
936,2015,8,Backend Engineer II,IT Department,6,130555,14
936,2016,9,Backend Engineer II,IT Department,6,132579,8
936,2017,10,Backend Engineer II,IT Department,6,134605,14
936,2018,11,Backend Engineer II,IT Department,6,136633,8
936,2019,12,Sr Backend Engineer,IT Department,7,144300,9
937,2018,1,Backend Engineer,IT Department,5,94678,1
937,2019,2,Backend Engineer,IT Department,5,98716,8
938,2011,1,Backend Engineer,IT Department,5,94703,2
938,2012,2,Backend Engineer,IT Department,5,98727,9
938,2013,3,Backend Engineer,IT Department,5,100742,16
938,2014,4,Backend Engineer,IT Department,5,102759,3
938,2015,5,Backend Engineer,IT Department,5,104778,0
938,2016,6,Backend Engineer,IT Department,5,106799,9
938,2017,7,Backend Engineer II,IT Department,6,114485,6
938,2018,8,Backend Engineer II,IT Department,6,130629,8
938,2019,9,Backend Engineer II,IT Department,6,132656,1
939,2013,1,Associate Data Analyst,Analytics Department,4,84317,18
939,2014,2,Associate Data Analyst,Analytics Department,4,88345,4
939,2015,3,Associate Data Analyst,Analytics Department,4,90362,6
939,2016,4,Associate Data Analyst,Analytics Department,4,92381,0
939,2017,5,Associate Data Analyst,Analytics Department,4,94402,2
939,2018,6,Associate Data Analyst,Analytics Department,4,96425,0
939,2019,7,Data Analyst,Analytics Department,5,106924,14
940,2010,1,Sr Manager,Administration Department,10,224304,16
940,2011,2,Sr Manager,Administration Department,10,228326,6
940,2012,3,Sr Manager,Administration Department,10,230340,5
940,2013,4,Sr Manager,Administration Department,10,232356,16
940,2014,5,Sr Manager,Administration Department,10,234374,11
940,2015,6,Sr Manager,Administration Department,10,236394,5
940,2016,7,Director,Administration Department,12,441398,14
940,2017,8,Director,Administration Department,12,457534,2
940,2018,9,Director,Administration Department,12,459560,15
940,2019,10,Director,Administration Department,12,461588,19
941,2009,1,Backend Engineer,IT Department,5,94778,9
941,2010,2,Backend Engineer,IT Department,5,98798,18
941,2011,3,Backend Engineer,IT Department,5,100811,1
941,2012,4,Backend Engineer,IT Department,5,102826,1
941,2013,5,Backend Engineer,IT Department,5,104843,12
941,2014,6,Backend Engineer,IT Department,5,106862,16
941,2015,7,Backend Engineer II,IT Department,6,114560,10
941,2016,8,Backend Engineer II,IT Department,6,130688,9
941,2017,9,Backend Engineer II,IT Department,6,132713,6
941,2018,10,Backend Engineer II,IT Department,6,134740,4
941,2019,11,Backend Engineer II,IT Department,6,136769,6
942,2010,1,Associate Data Analyst,Analytics Department,4,84362,18
942,2011,2,Associate Data Analyst,Analytics Department,4,88384,11
942,2012,3,Associate Data Analyst,Analytics Department,4,90398,8
942,2013,4,Associate Data Analyst,Analytics Department,4,92414,17
942,2014,5,Associate Data Analyst,Analytics Department,4,94432,11
942,2015,6,Associate Data Analyst,Analytics Department,4,96452,14
942,2016,7,Data Analyst,Analytics Department,5,106984,15
942,2017,8,Data Analyst,Analytics Department,5,123120,4
942,2018,9,Data Analyst,Analytics Department,5,125146,20
942,2019,10,Data Analyst,Analytics Department,5,127174,11
943,2007,1,Assistant Manager,Administration Department,7,146033,10
943,2008,2,Assistant Manager,Administration Department,7,150049,10
943,2009,3,Assistant Manager,Administration Department,7,152060,3
943,2010,4,Assistant Manager,Administration Department,7,154073,14
943,2011,5,Assistant Manager,Administration Department,7,156088,4
943,2012,6,Assistant Manager,Administration Department,7,158105,19
943,2013,7,Manager,Administration Department,9,176470,1
943,2014,8,Manager,Administration Department,9,192582,19
943,2015,9,Manager,Administration Department,9,194605,12
943,2016,10,Manager,Administration Department,9,196630,4
943,2017,11,Manager,Administration Department,9,198657,0
943,2018,12,Sr Manager,Administration Department,10,224364,11
943,2019,13,Sr Manager,Administration Department,10,250611,0
944,2008,1,Assistant Manager,Administration Department,7,146053,7
944,2009,2,Assistant Manager,Administration Department,7,150071,5
944,2010,3,Assistant Manager,Administration Department,7,152083,13
944,2011,4,Assistant Manager,Administration Department,7,154097,11
944,2012,5,Assistant Manager,Administration Department,7,156113,2
944,2013,6,Assistant Manager,Administration Department,7,158131,7
944,2014,7,Manager,Administration Department,9,176490,11
944,2015,8,Manager,Administration Department,9,192610,17
944,2016,9,Manager,Administration Department,9,194634,16
944,2017,10,Manager,Administration Department,9,196660,9
944,2018,11,Manager,Administration Department,9,198688,10
944,2019,12,Sr Manager,Administration Department,10,224384,11
