id,job_title,department,p_start,start_month,p_end,end_month,grade,start_salary
693,Data Analyst II,Analytics Department,2010,6,2016,7,6,129257
693,Data Scientist,Analytics Department,2016,7,-99,-99,7,163024
694,Associate Frontend Engineer,IT Department,2006,11,2012,9,4,44527
694,Frontend Engineer,IT Department,2012,9,2017,6,5,54162
694,Frontend Engineer II,IT Department,2017,6,-99,-99,6,78956
695,Associate Data Analyst,Analytics Department,2015,3,-99,-99,4,79447
696,Backend Engineer II,IT Department,2015,7,-99,-99,6,108435
697,Associate Backend Engineer,IT Department,2013,9,2019,12,4,80197
697,Backend Engineer,IT Department,2019,12,-99,-99,5,88678
698,Associate Data Analyst,Analytics Department,2014,12,-99,-99,4,79502
699,Associate Frontend Engineer,IT Department,2010,4,2016,8,4,44414
699,Frontend Engineer,IT Department,2016,8,-99,-99,5,54037
700,Backend Engineer II,IT Department,2017,1,-99,-99,6,108535
701,Frontend Engineer II,IT Department,2016,4,-99,-99,6,78781
702,Backend Engineer II,IT Department,2010,1,2016,4,6,108585
702,Sr Backend Engineer,IT Department,2016,4,-99,-99,7,138450
703,Associate Frontend Engineer,IT Department,2007,3,2013,11,4,44305
703,Frontend Engineer,IT Department,2013,11,2018,2,5,53937
703,Frontend Engineer II,IT Department,2018,2,-99,-99,6,78731
704,Manager,Administration Department,2016,2,-99,-99,9,172666
705,Data Analyst II,Analytics Department,2011,3,2017,10,6,129497
705,Data Scientist,Analytics Department,2017,10,-99,-99,7,163264
706,Backend Engineer II,IT Department,2014,7,-99,-99,6,108685
707,Backend Engineer II,IT Department,2014,7,-99,-99,6,108710
708,Backend Engineer,IT Department,2009,2,2015,6,5,88953
708,Backend Engineer II,IT Department,2015,6,-99,-99,6,108735
709,Backend Engineer II,IT Department,2011,9,2017,8,6,108760
709,Sr Backend Engineer,IT Department,2017,8,-99,-99,7,138625
710,Associate Manager,Administration Department,2014,5,-99,-99,7,121353
711,Associate Data Analyst,Analytics Department,2011,12,2017,1,4,79747
711,Data Analyst,Analytics Department,2017,1,-99,-99,5,102364
712,Backend Engineer II,IT Department,2010,6,2016,8,6,108835
712,Sr Backend Engineer,IT Department,2016,8,-99,-99,7,138700
713,Associate Data Analyst,Analytics Department,2015,8,-99,-99,4,79807
714,Backend Engineer II,IT Department,2011,7,2017,11,6,108885
714,Sr Backend Engineer,IT Department,2017,11,-99,-99,7,138750
715,Associate Data Analyst,Analytics Department,2011,10,2017,6,4,79827
715,Data Analyst,Analytics Department,2017,6,-99,-99,5,102444
716,Backend Engineer,IT Department,2009,9,2015,5,5,89153
716,Backend Engineer II,IT Department,2015,5,-99,-99,6,108935
717,Data Analyst II,Analytics Department,2010,10,2016,12,6,129737
717,Data Scientist,Analytics Department,2016,12,-99,-99,7,163504
718,Associate Frontend Engineer,IT Department,2010,2,2016,12,4,43939
718,Frontend Engineer,IT Department,2016,12,-99,-99,5,53562
719,Associate Frontend Engineer,IT Department,2007,5,2013,7,4,43905
719,Frontend Engineer,IT Department,2013,7,2018,9,5,53537
719,Frontend Engineer II,IT Department,2018,9,-99,-99,6,78331
720,Associate Backend Engineer,IT Department,2010,3,2016,9,4,80763
720,Backend Engineer,IT Department,2016,9,-99,-99,5,89253
721,Associate Backend Engineer,IT Department,2007,5,2013,8,4,80779
721,Backend Engineer,IT Department,2013,8,2018,7,5,89278
721,Backend Engineer II,IT Department,2018,7,-99,-99,6,109060
722,Associate Backend Engineer,IT Department,2012,7,2018,9,4,80819
722,Backend Engineer,IT Department,2018,9,-99,-99,5,89303
723,Associate Backend Engineer,IT Department,2009,9,2015,1,4,80835
723,Backend Engineer,IT Department,2015,1,-99,-99,5,89328
724,Manager,Administration Department,2010,7,2016,9,9,173066
724,Sr Manager,Administration Department,2016,9,-99,-99,10,222395
725,Backend Engineer II,IT Department,2015,2,-99,-99,6,109160
726,Manager,Administration Department,2012,1,2018,8,9,173106
726,Sr Manager,Administration Department,2018,8,-99,-99,10,222435
727,Associate Backend Engineer,IT Department,2014,7,-99,-99,4,80950
728,Associate Backend Engineer,IT Department,2013,7,2019,1,4,80972
728,Backend Engineer,IT Department,2019,1,-99,-99,5,89453
729,Associate Backend Engineer,IT Department,2011,7,2017,12,4,80991
729,Backend Engineer,IT Department,2017,12,-99,-99,5,89478
730,Associate Frontend Engineer,IT Department,2012,11,2018,11,4,43645
730,Frontend Engineer,IT Department,2018,11,-99,-99,5,53262
731,Backend Engineer II,IT Department,2011,6,2017,2,6,109310
731,Sr Backend Engineer,IT Department,2017,2,-99,-99,7,139175
732,Associate Data Analyst,Analytics Department,2011,6,2017,1,4,80167
732,Data Analyst,Analytics Department,2017,1,-99,-99,5,102784
733,Backend Engineer II,IT Department,2011,7,2017,3,6,109360
733,Sr Backend Engineer,IT Department,2017,3,-99,-99,7,139225
734,Backend Engineer II,IT Department,2016,10,-99,-99,6,109385
735,Associate Backend Engineer,IT Department,2006,4,2012,11,4,81126
735,Backend Engineer,IT Department,2012,11,2017,1,5,89628
735,Backend Engineer II,IT Department,2017,1,-99,-99,6,109410
736,Associate Frontend Engineer,IT Department,2014,12,-99,-99,4,43501
737,Backend Engineer II,IT Department,2017,1,-99,-99,6,109460
738,Backend Engineer II,IT Department,2016,9,-99,-99,6,109485
739,Frontend Engineer II,IT Department,2011,11,2017,1,6,77831
739,Sr Frontend Engineer,IT Department,2017,1,-99,-99,7,101707
740,Associate Backend Engineer,IT Department,2015,2,-99,-99,4,81278
741,Associate Backend Engineer,IT Department,2007,9,2013,10,4,81279
741,Backend Engineer,IT Department,2013,10,2018,9,5,89778
741,Backend Engineer II,IT Department,2018,9,-99,-99,6,109560
742,Backend Engineer II,IT Department,2011,12,2017,3,6,109585
742,Sr Backend Engineer,IT Department,2017,3,-99,-99,7,139450
743,Backend Engineer II,IT Department,2012,9,2018,3,6,109610
743,Sr Backend Engineer,IT Department,2018,3,-99,-99,7,139475
744,Associate Frontend Engineer,IT Department,2009,2,2015,11,4,43286
744,Frontend Engineer,IT Department,2015,11,-99,-99,5,52912
745,Associate Backend Engineer,IT Department,2010,9,2016,4,4,81388
745,Backend Engineer,IT Department,2016,4,-99,-99,5,89878
746,Data Analyst II,Analytics Department,2017,9,-99,-99,6,130317
747,Backend Engineer II,IT Department,2012,4,2018,2,6,109710
747,Sr Backend Engineer,IT Department,2018,2,-99,-99,7,139575
748,Associate Backend Engineer,IT Department,2006,1,2012,3,4,81451
748,Backend Engineer,IT Department,2012,3,2017,9,5,89953
748,Backend Engineer II,IT Department,2017,9,-99,-99,6,109735
749,Data Analyst II,Analytics Department,2012,9,2018,4,6,130377
749,Data Scientist,Analytics Department,2018,4,-99,-99,7,164144
750,Associate Data Analyst,Analytics Department,2015,11,-99,-99,4,80547
751,Associate Backend Engineer,IT Department,2011,9,2017,2,4,81541
751,Backend Engineer,IT Department,2017,2,-99,-99,5,90028
752,Associate Backend Engineer,IT Department,2015,6,-99,-99,4,81578
753,Associate Frontend Engineer,IT Department,2010,3,2016,10,4,43064
753,Frontend Engineer,IT Department,2016,10,-99,-99,5,52687
754,Frontend Engineer,IT Department,2008,6,2014,9,5,52662
754,Frontend Engineer II,IT Department,2014,9,2019,2,6,77456
754,Sr Frontend Engineer,IT Department,2019,2,-99,-99,7,101332
755,Data Analyst II,Analytics Department,2015,10,-99,-99,6,130497
756,Associate Backend Engineer,IT Department,2005,12,2011,9,4,81648
756,Backend Engineer,IT Department,2011,9,2016,7,5,90153
756,Backend Engineer II,IT Department,2016,7,-99,-99,6,109935
757,Frontend Engineer II,IT Department,2010,12,2016,6,6,77381
757,Sr Frontend Engineer,IT Department,2016,6,-99,-99,7,101257
758,Backend Engineer II,IT Department,2016,1,-99,-99,6,109985
759,Associate Backend Engineer,IT Department,2008,5,2014,11,4,81732
759,Backend Engineer,IT Department,2014,11,2019,12,5,90228
759,Backend Engineer II,IT Department,2019,12,-99,-99,6,110010
760,Associate Data Analyst,Analytics Department,2009,1,2015,8,4,80717
760,Data Analyst,Analytics Department,2015,8,-99,-99,5,103344
761,Backend Engineer II,IT Department,2012,10,2018,8,6,110060
761,Sr Backend Engineer,IT Department,2018,8,-99,-99,7,139925
762,Associate Frontend Engineer,IT Department,2007,7,2013,5,4,42830
762,Frontend Engineer,IT Department,2013,5,2018,4,5,52462
762,Frontend Engineer II,IT Department,2018,4,-99,-99,6,77256
763,Associate Backend Engineer,IT Department,2014,8,-99,-99,4,81850
764,Backend Engineer II,IT Department,2017,8,-99,-99,6,110135
765,Associate Data Analyst,Analytics Department,2009,9,2015,5,4,80817
765,Data Analyst,Analytics Department,2015,5,-99,-99,5,103444
766,Backend Engineer II,IT Department,2016,10,-99,-99,6,110185
767,Associate Backend Engineer,IT Department,2013,6,2019,12,4,81947
767,Backend Engineer,IT Department,2019,12,-99,-99,5,90428
768,Associate Data Analyst,Analytics Department,2011,3,2017,7,4,80887
768,Data Analyst,Analytics Department,2017,7,-99,-99,5,103504
769,Assistant Manager,Administration Department,2009,2,2015,2,8,130274
769,Manager,Administration Department,2015,2,-99,-99,9,173966
770,Backend Engineer II,IT Department,2017,8,-99,-99,6,110285
771,Data Analyst II,Analytics Department,2016,2,-99,-99,6,130817
772,Associate Backend Engineer,IT Department,2005,4,2011,3,4,82048
772,Backend Engineer,IT Department,2011,3,2016,4,5,90553
772,Backend Engineer II,IT Department,2016,4,-99,-99,6,110335
773,Associate Data Analyst,Analytics Department,2009,8,2015,9,4,80977
773,Data Analyst,Analytics Department,2015,9,-99,-99,5,103604
774,Associate Backend Engineer,IT Department,2013,5,2019,3,4,82122
774,Backend Engineer,IT Department,2019,3,-99,-99,5,90603
775,Backend Engineer II,IT Department,2017,9,-99,-99,6,110410
776,Backend Engineer II,IT Department,2017,5,-99,-99,6,110435
777,Data Analyst II,Analytics Department,2011,2,2017,7,6,130937
777,Data Scientist,Analytics Department,2017,7,-99,-99,7,164704
778,Associate Backend Engineer,IT Department,2009,4,2015,4,4,82210
778,Backend Engineer,IT Department,2015,4,-99,-99,5,90703
779,Associate Manager,Administration Department,2007,11,2013,12,7,123726
779,Assistant Manager,Administration Department,2013,12,2018,8,8,130474
779,Manager,Administration Department,2018,8,-99,-99,9,174166
780,Associate Frontend Engineer,IT Department,2010,10,2016,7,4,42389
780,Frontend Engineer,IT Department,2016,7,-99,-99,5,52012
781,Associate Frontend Engineer,IT Department,2011,10,2017,1,4,42367
781,Frontend Engineer,IT Department,2017,1,-99,-99,5,51987
782,Associate Frontend Engineer,IT Department,2014,3,-99,-99,4,42351
783,Backend Engineer II,IT Department,2011,1,2017,3,6,110610
783,Sr Backend Engineer,IT Department,2017,3,-99,-99,7,140475
784,Associate Data Analyst,Analytics Department,2008,8,2014,9,4,81192
784,Data Analyst,Analytics Department,2014,9,2019,12,5,103824
784,Data Analyst II,Analytics Department,2019,12,-99,-99,6,131077
785,Associate Frontend Engineer,IT Department,2008,11,2014,5,4,42258
785,Frontend Engineer,IT Department,2014,5,2019,8,5,51887
785,Frontend Engineer II,IT Department,2019,8,-99,-99,6,76681
786,Associate Backend Engineer,IT Department,2012,10,2018,11,4,82419
786,Backend Engineer,IT Department,2018,11,-99,-99,5,90903
787,Backend Engineer II,IT Department,2010,10,2016,8,6,110710
787,Sr Backend Engineer,IT Department,2016,8,-99,-99,7,140575
788,Data Analyst II,Analytics Department,2010,12,2016,3,6,131157
788,Data Scientist,Analytics Department,2016,3,-99,-99,7,164924
789,Backend Engineer II,IT Department,2010,3,2016,2,6,110760
789,Sr Backend Engineer,IT Department,2016,2,-99,-99,7,140625
790,Data Analyst II,Analytics Department,2015,1,-99,-99,6,131197
791,Associate Backend Engineer,IT Department,2010,11,2016,12,4,82538
791,Backend Engineer,IT Department,2016,12,-99,-99,5,91028
792,Associate Data Analyst,Analytics Department,2007,9,2013,1,4,81347
792,Data Analyst,Analytics Department,2013,1,2018,6,5,103984
792,Data Analyst II,Analytics Department,2018,6,-99,-99,6,131237
793,Associate Backend Engineer,IT Department,2007,5,2013,6,4,82579
793,Backend Engineer,IT Department,2013,6,2018,6,5,91078
793,Backend Engineer II,IT Department,2018,6,-99,-99,6,110860
794,Associate Frontend Engineer,IT Department,2013,12,2019,11,4,42048
794,Frontend Engineer,IT Department,2019,11,-99,-99,5,51662
795,Associate Data Analyst,Analytics Department,2005,8,2011,3,4,81397
795,Data Analyst,Analytics Department,2011,3,2016,4,5,104044
795,Data Analyst II,Analytics Department,2016,4,-99,-99,6,131297
796,Associate Data Analyst,Analytics Department,2008,6,2014,7,4,81432
796,Data Analyst,Analytics Department,2014,7,2019,4,5,104064
796,Data Analyst II,Analytics Department,2019,4,-99,-99,6,131317
797,Associate Backend Engineer,IT Department,2007,5,2013,2,4,82679
797,Backend Engineer,IT Department,2013,2,2018,11,5,91178
797,Backend Engineer II,IT Department,2018,11,-99,-99,6,110960
798,Associate Manager,Administration Department,2006,4,2012,3,7,124385
798,Assistant Manager,Administration Department,2012,3,2017,8,8,130854
798,Manager,Administration Department,2017,8,-99,-99,9,174546
799,Backend Engineer,IT Department,2009,5,2015,8,5,91228
799,Backend Engineer II,IT Department,2015,8,-99,-99,6,111010
800,Backend Engineer II,IT Department,2017,8,-99,-99,6,111035
801,Associate Data Analyst,Analytics Department,2013,12,2019,9,4,81557
801,Data Analyst,Analytics Department,2019,9,-99,-99,5,104164
802,Associate Data Analyst,Analytics Department,2009,4,2015,9,4,81557
802,Data Analyst,Analytics Department,2015,9,-99,-99,5,104184
803,Manager,Administration Department,2012,2,2018,1,9,174646
803,Sr Manager,Administration Department,2018,1,-99,-99,10,223975
804,Backend Engineer II,IT Department,2017,5,-99,-99,6,111135
805,Frontend Engineer II,IT Department,2017,12,-99,-99,6,76181
806,Backend Engineer II,IT Department,2017,8,-99,-99,6,111185
807,Data Analyst II,Analytics Department,2010,4,2016,5,6,131537
807,Data Scientist,Analytics Department,2016,5,-99,-99,7,165304
808,Data Analyst II,Analytics Department,2016,12,-99,-99,6,131557
809,Associate Frontend Engineer,IT Department,2015,1,-99,-99,4,41679
810,Data Analyst II,Analytics Department,2012,5,2018,12,6,131597
810,Data Scientist,Analytics Department,2018,12,-99,-99,7,165364
811,Associate Backend Engineer,IT Department,2010,6,2016,12,4,83038
811,Backend Engineer,IT Department,2016,12,-99,-99,5,91528
812,Backend Engineer II,IT Department,2011,8,2017,6,6,111335
812,Sr Backend Engineer,IT Department,2017,6,-99,-99,7,141200
813,Associate Data Analyst,Analytics Department,2010,4,2016,3,4,81782
813,Data Analyst,Analytics Department,2016,3,-99,-99,5,104404
814,Associate Backend Engineer,IT Department,2014,4,-99,-99,4,83125
815,Associate Manager,Administration Department,2008,3,2014,7,7,124992
815,Assistant Manager,Administration Department,2014,7,2019,12,8,131194
815,Manager,Administration Department,2019,12,-99,-99,9,174886
816,Associate Backend Engineer,IT Department,2015,4,-99,-99,4,83178
817,Associate Frontend Engineer,IT Department,2009,5,2015,12,4,41461
817,Frontend Engineer,IT Department,2015,12,-99,-99,5,51087
818,Data Analyst II,Analytics Department,2017,8,-99,-99,6,131757
819,Associate Backend Engineer,IT Department,2009,5,2015,2,4,83235
819,Backend Engineer,IT Department,2015,2,-99,-99,5,91728
820,Backend Engineer II,IT Department,2016,10,-99,-99,6,111535
821,Manager,Administration Department,2011,1,2017,5,9,175006
821,Sr Manager,Administration Department,2017,5,-99,-99,10,224335
822,Frontend Engineer II,IT Department,2011,4,2017,9,6,75756
822,Sr Frontend Engineer,IT Department,2017,9,-99,-99,7,99632
823,Frontend Engineer II,IT Department,2011,2,2017,5,6,75731
823,Sr Frontend Engineer,IT Department,2017,5,-99,-99,7,99607
824,Backend Engineer II,IT Department,2015,7,-99,-99,6,111635
825,Associate Backend Engineer,IT Department,2015,7,-99,-99,4,83403
826,Associate Backend Engineer,IT Department,2014,4,-99,-99,4,83425
827,Associate Data Analyst,Analytics Department,2013,1,2019,10,4,82077
827,Data Analyst,Analytics Department,2019,10,-99,-99,5,104684
828,Associate Data Analyst,Analytics Department,2014,5,-99,-99,4,82102
829,Associate Manager,Administration Department,2008,7,2014,10,7,125482
829,Assistant Manager,Administration Department,2014,10,2019,9,8,131474
829,Manager,Administration Department,2019,9,-99,-99,9,175166
830,Associate Backend Engineer,IT Department,2007,4,2013,2,4,83504
830,Backend Engineer,IT Department,2013,2,2018,7,5,92003
830,Backend Engineer II,IT Department,2018,7,-99,-99,6,111785
831,Associate Backend Engineer,IT Department,2011,6,2017,7,4,83541
831,Backend Engineer,IT Department,2017,7,-99,-99,5,92028
832,Associate Data Analyst,Analytics Department,2009,8,2015,12,4,82157
832,Data Analyst,Analytics Department,2015,12,-99,-99,5,104784
833,Data Analyst II,Analytics Department,2012,7,2018,1,6,132057
833,Data Scientist,Analytics Department,2018,1,-99,-99,7,165824
834,Backend Engineer,IT Department,2008,2,2014,5,5,92103
834,Backend Engineer II,IT Department,2014,5,2019,3,6,111885
834,Sr Backend Engineer,IT Department,2019,3,-99,-99,7,141750
835,Associate Manager,Administration Department,2011,2,2017,6,7,125710
835,Assistant Manager,Administration Department,2017,6,-99,-99,8,131594
836,Associate Backend Engineer,IT Department,2010,1,2016,8,4,83663
836,Backend Engineer,IT Department,2016,8,-99,-99,5,92153
837,Associate Backend Engineer,IT Department,2015,12,-99,-99,4,83703
838,Manager,Administration Department,2011,2,2017,5,9,175346
838,Sr Manager,Administration Department,2017,5,-99,-99,10,224675
839,Associate Frontend Engineer,IT Department,2015,6,-99,-99,4,40929
840,Associate Backend Engineer,IT Department,2016,4,-99,-99,4,83781
841,Associate Backend Engineer,IT Department,2015,12,-99,-99,4,83803
842,Associate Data Analyst,Analytics Department,2013,10,2019,11,4,82377
842,Data Analyst,Analytics Department,2019,11,-99,-99,5,104984
843,Associate Data Analyst,Analytics Department,2006,9,2012,9,4,82362
843,Data Analyst,Analytics Department,2012,9,2017,12,5,105004
843,Data Analyst II,Analytics Department,2017,12,-99,-99,6,132257
844,Associate Backend Engineer,IT Department,2009,4,2015,8,4,83860
844,Backend Engineer,IT Department,2015,8,-99,-99,5,92353
845,Associate Data Analyst,Analytics Department,2014,12,-99,-99,4,82442
846,Frontend Engineer II,IT Department,2012,4,2018,9,6,75156
846,Sr Frontend Engineer,IT Department,2018,9,-99,-99,7,99032
847,Associate Frontend Engineer,IT Department,2012,12,2018,11,4,40720
847,Frontend Engineer,IT Department,2018,11,-99,-99,5,50337
848,Associate Data Analyst,Analytics Department,2011,2,2017,12,4,82487
848,Data Analyst,Analytics Department,2017,12,-99,-99,5,105104
849,Backend Engineer II,IT Department,2017,8,-99,-99,6,112260
850,Data Analyst II,Analytics Department,2012,3,2018,3,6,132397
850,Data Scientist,Analytics Department,2018,3,-99,-99,7,166164
851,Associate Backend Engineer,IT Department,2013,10,2019,5,4,84047
851,Backend Engineer,IT Department,2019,5,-99,-99,5,92528
852,Associate Frontend Engineer,IT Department,2008,6,2014,12,4,40583
852,Frontend Engineer,IT Department,2014,12,2019,12,5,50212
852,Frontend Engineer II,IT Department,2019,12,-99,-99,6,75006
853,Backend Engineer II,IT Department,2014,7,-99,-99,6,112360
854,Associate Backend Engineer,IT Department,2014,7,-99,-99,4,84125
855,Associate Data Analyst,Analytics Department,2009,6,2015,7,4,82617
855,Data Analyst,Analytics Department,2015,7,-99,-99,5,105244
856,Data Analyst II,Analytics Department,2012,9,2018,9,6,132517
856,Data Scientist,Analytics Department,2018,9,-99,-99,7,166284
857,Backend Engineer II,IT Department,2012,10,2018,9,6,112460
857,Sr Backend Engineer,IT Department,2018,9,-99,-99,7,142325
858,Backend Engineer II,IT Department,2015,8,-99,-99,6,112485
859,Data Analyst II,Analytics Department,2012,10,2018,6,6,132577
859,Data Scientist,Analytics Department,2018,6,-99,-99,7,166344
860,Associate Backend Engineer,IT Department,2011,1,2017,4,4,84266
860,Backend Engineer,IT Department,2017,4,-99,-99,5,92753
861,Associate Frontend Engineer,IT Department,2013,8,2019,8,4,40373
861,Frontend Engineer,IT Department,2019,8,-99,-99,5,49987
862,Manager,Administration Department,2010,10,2016,3,9,175826
862,Sr Manager,Administration Department,2016,3,-99,-99,10,225155
863,Backend Engineer II,IT Department,2017,3,-99,-99,6,112610
864,Backend Engineer II,IT Department,2016,8,-99,-99,6,112635
865,Backend Engineer II,IT Department,2016,5,-99,-99,6,112660
866,Associate Backend Engineer,IT Department,2010,10,2016,2,4,84413
866,Backend Engineer,IT Department,2016,2,-99,-99,5,92903
867,Backend Engineer II,IT Department,2017,3,-99,-99,6,112710
868,Associate Frontend Engineer,IT Department,2009,1,2015,4,4,40186
868,Frontend Engineer,IT Department,2015,4,-99,-99,5,49812
869,Backend Engineer II,IT Department,2014,3,-99,-99,6,112760
870,Data Analyst II,Analytics Department,2012,6,2018,11,6,132797
870,Data Scientist,Analytics Department,2018,11,-99,-99,7,166564
871,Associate Frontend Engineer,IT Department,2009,5,2015,7,4,40111
871,Frontend Engineer,IT Department,2015,7,-99,-99,5,49737
872,Backend Engineer II,IT Department,2010,8,2016,12,6,112835
872,Sr Backend Engineer,IT Department,2016,12,-99,-99,7,142700
873,Backend Engineer II,IT Department,2017,6,-99,-99,6,112860
874,Data Analyst II,Analytics Department,2011,2,2017,5,6,132877
874,Data Scientist,Analytics Department,2017,5,-99,-99,7,166644
875,Associate Data Analyst,Analytics Department,2014,8,-99,-99,4,83042
876,Frontend Engineer II,IT Department,2011,3,2017,2,6,74406
876,Sr Frontend Engineer,IT Department,2017,2,-99,-99,7,98282
877,Associate Backend Engineer,IT Department,2006,8,2012,6,4,84676
877,Backend Engineer,IT Department,2012,6,2017,8,5,93178
877,Backend Engineer II,IT Department,2017,8,-99,-99,6,112960
878,Associate Manager,Administration Department,2011,5,2017,1,7,127215
878,Assistant Manager,Administration Department,2017,1,-99,-99,8,132454
879,Associate Backend Engineer,IT Department,2010,6,2016,6,4,84738
879,Backend Engineer,IT Department,2016,6,-99,-99,5,93228
880,Data Analyst II,Analytics Department,2012,1,2018,2,6,132997
880,Data Scientist,Analytics Department,2018,2,-99,-99,7,166764
881,Data Analyst II,Analytics Department,2011,6,2017,10,6,133017
881,Data Scientist,Analytics Department,2017,10,-99,-99,7,166784
882,Associate Backend Engineer,IT Department,2011,5,2017,6,4,84816
882,Backend Engineer,IT Department,2017,6,-99,-99,5,93303
883,Associate Data Analyst,Analytics Department,2012,9,2018,7,4,83192
883,Data Analyst,Analytics Department,2018,7,-99,-99,5,105804
884,Backend Engineer,IT Department,2008,5,2014,1,5,93353
884,Backend Engineer II,IT Department,2014,1,2019,3,6,113135
884,Sr Backend Engineer,IT Department,2019,3,-99,-99,7,143000
885,Frontend Engineer II,IT Department,2012,11,2018,8,6,74181
885,Sr Frontend Engineer,IT Department,2018,8,-99,-99,7,98057
886,Backend Engineer II,IT Department,2016,3,-99,-99,6,113185
887,Backend Engineer II,IT Department,2017,9,-99,-99,6,113210
888,Manager,Administration Department,2014,9,-99,-99,9,176346
889,Data Analyst II,Analytics Department,2016,8,-99,-99,6,133177
890,Data Analyst II,Analytics Department,2016,1,-99,-99,6,133197
891,Associate Frontend Engineer,IT Department,2010,10,2016,11,4,39614
891,Frontend Engineer,IT Department,2016,11,-99,-99,5,49237
892,Associate Data Analyst,Analytics Department,2013,12,2019,7,4,83377
892,Data Analyst,Analytics Department,2019,7,-99,-99,5,105984
893,Associate Data Analyst,Analytics Department,2009,8,2015,5,4,83377
893,Data Analyst,Analytics Department,2015,5,-99,-99,5,106004
894,Associate Manager,Administration Department,2013,5,2019,5,7,127787
894,Assistant Manager,Administration Department,2019,5,-99,-99,8,132774
895,Associate Backend Engineer,IT Department,2009,5,2015,4,4,85135
895,Backend Engineer,IT Department,2015,4,-99,-99,5,93628
896,Manager,Administration Department,2017,5,-99,-99,9,176506
897,Associate Backend Engineer,IT Department,2011,7,2017,2,4,85191
897,Backend Engineer,IT Department,2017,2,-99,-99,5,93678
898,Associate Data Analyst,Analytics Department,2009,9,2015,5,4,83477
898,Data Analyst,Analytics Department,2015,5,-99,-99,5,106104
899,Backend Engineer,IT Department,2008,2,2014,4,5,93728
899,Backend Engineer II,IT Department,2014,4,2019,6,6,113510
899,Sr Backend Engineer,IT Department,2019,6,-99,-99,7,143375
900,Associate Data Analyst,Analytics Department,2009,11,2015,2,4,83517
900,Data Analyst,Analytics Department,2015,2,-99,-99,5,106144
901,Associate Backend Engineer,IT Department,2009,3,2015,12,4,85285
901,Backend Engineer,IT Department,2015,12,-99,-99,5,93778
902,Associate Data Analyst,Analytics Department,2013,5,2019,12,4,83577
902,Data Analyst,Analytics Department,2019,12,-99,-99,5,106184
903,Data Analyst II,Analytics Department,2014,9,-99,-99,6,133457
904,Backend Engineer II,IT Department,2016,7,-99,-99,6,113635
905,Associate Data Analyst,Analytics Department,2009,9,2015,4,4,83617
905,Data Analyst,Analytics Department,2015,4,-99,-99,5,106244
906,Associate Frontend Engineer,IT Department,2009,11,2015,9,4,39236
906,Frontend Engineer,IT Department,2015,9,-99,-99,5,48862
907,Associate Data Analyst,Analytics Department,2015,4,-99,-99,4,83687
908,Associate Data Analyst,Analytics Department,2006,8,2012,4,4,83662
908,Data Analyst,Analytics Department,2012,4,2017,3,5,106304
908,Data Analyst II,Analytics Department,2017,3,-99,-99,6,133557
909,Data Analyst II,Analytics Department,2016,2,-99,-99,6,133577
910,Backend Engineer II,IT Department,2011,4,2017,3,6,113785
910,Sr Backend Engineer,IT Department,2017,3,-99,-99,7,143650
911,Backend Engineer II,IT Department,2014,9,-99,-99,6,113810
912,Data Analyst II,Analytics Department,2010,9,2016,4,6,133637
912,Data Scientist,Analytics Department,2016,4,-99,-99,7,167404
913,Associate Backend Engineer,IT Department,2011,5,2017,4,4,85591
913,Backend Engineer,IT Department,2017,4,-99,-99,5,94078
914,Backend Engineer II,IT Department,2016,2,-99,-99,6,113885
915,Data Analyst II,Analytics Department,2017,5,-99,-99,6,133697
916,Associate Data Analyst,Analytics Department,2018,12,-99,-99,4,83882
917,Frontend Engineer II,IT Department,2017,9,-99,-99,6,73381
918,Backend Engineer II,IT Department,2016,9,-99,-99,6,113985
919,Associate Backend Engineer,IT Department,2006,11,2012,11,4,85726
919,Backend Engineer,IT Department,2012,11,2017,10,5,94228
919,Backend Engineer II,IT Department,2017,10,-99,-99,6,114010
920,Data Analyst II,Analytics Department,2010,6,2016,2,6,133797
920,Data Scientist,Analytics Department,2016,2,-99,-99,7,167564
921,Backend Engineer II,IT Department,2012,1,2018,1,6,114060
921,Sr Backend Engineer,IT Department,2018,1,-99,-99,7,143925
922,Manager,Administration Department,2010,10,2016,1,9,177026
922,Sr Manager,Administration Department,2016,1,-99,-99,10,226355
923,Frontend Engineer II,IT Department,2017,1,-99,-99,6,73231
924,Backend Engineer II,IT Department,2011,6,2017,2,6,114135
924,Sr Backend Engineer,IT Department,2017,2,-99,-99,7,144000
925,Associate Backend Engineer,IT Department,2010,12,2016,11,4,85888
925,Backend Engineer,IT Department,2016,11,-99,-99,5,94378
926,Associate Backend Engineer,IT Department,2012,2,2018,3,4,85919
926,Backend Engineer,IT Department,2018,3,-99,-99,5,94403
927,Associate Backend Engineer,IT Department,2009,2,2015,2,4,85935
927,Backend Engineer,IT Department,2015,2,-99,-99,5,94428
928,Associate Backend Engineer,IT Department,2009,6,2015,11,4,85960
928,Backend Engineer,IT Department,2015,11,-99,-99,5,94453
929,Backend Engineer II,IT Department,2010,8,2016,3,6,114260
929,Sr Backend Engineer,IT Department,2016,3,-99,-99,7,144125
930,Backend Engineer II,IT Department,2011,9,2017,4,6,114285
930,Sr Backend Engineer,IT Department,2017,4,-99,-99,7,144150
931,Frontend Engineer II,IT Department,2017,9,-99,-99,6,73031
932,Associate Backend Engineer,IT Department,2008,9,2014,9,4,86057
932,Backend Engineer,IT Department,2014,9,2019,9,5,94553
