id,job_title,department,p_start,start_month,p_end,end_month
727,Associate Backend Engineer,Analytics Department,2015.0,7,-99.0,6
728,Associate Backend Engineer,IT Department,2014.0,7,-99.0,1
729,Associate Backend Engineer,IT Department,2012.0,7,2018.0,12
729,Backend Engineer,IT Department,2018.0,12,-99.0,1
730,Associate Frontend Engineer,IT Department,2013.0,11,2019.0,11
730,Frontend Engineer,IT Department,2019.0,11,-99.0,6
731,Backend Engineer II,IT Department,2014.0,6,-99.0,2
732,Associate Data Analyst,Analytics Department,2012.0,6,2018.0,1
732,Data Analyst,Analytics Department,2018.0,1,-99.0,3
733,Backend Engineer II,Analytics Department,2011.0,7,2017.0,3
733,Team Lead,Analytics Department,2017.0,3,-99.0,9
734,Backend Engineer II,IT Department,2016.0,10,-99.0,12
735,Associate Backend Engineer,Analytics Department,2006.0,4,2012.0,11
735,Backend Engineer,Analytics Department,2012.0,11,2017.0,1
735,Backend Engineer II,Analytics Department,2017.0,1,-99.0,10
736,Jr Frontend Engineer,IT Department,2014.0,12,-99.0,4
737,Backend Engineer II,Analytics Department,2012.0,1,2018.0,8
737,Team Lead,Analytics Department,2018.0,8,-99.0,10
738,Backend Engineer II,Analytics Department,2011.0,9,2017.0,2
738,Team Lead,Analytics Department,2017.0,2,-99.0,12
739,Frontend Engineer II,IT Department,2014.0,11,-99.0,1
740,Associate Backend Engineer,Analytics Department,2016.0,2,-99.0,3
741,Associate Backend Engineer,IT Department,2007.0,9,2013.0,10
741,Backend Engineer,IT Department,2013.0,10,2018.0,9
741,Backend Engineer II,IT Department,2018.0,9,-99.0,9
742,Backend Engineer II,Analytics Department,2011.0,12,2017.0,3
742,Team Lead,Analytics Department,2017.0,3,-99.0,9
743,Backend Engineer II,IT Department,2012.0,9,2018.0,3
743,Team Lead,IT Department,2018.0,3,-99.0,10
744,Associate Frontend Engineer,IT Department,2009.0,2,2015.0,11
744,Frontend Engineer,IT Department,2015.0,11,-99.0,11
745,Associate Backend Engineer,Analytics Department,2011.0,9,2017.0,4
745,Backend Engineer,Analytics Department,2017.0,4,-99.0,11
746,Data Analyst II,Analytics Department,2012.0,9,2018.0,5
746,Data Scientist,Analytics Department,2018.0,5,-99.0,11
747,Backend Engineer II,IT Department,2015.0,4,-99.0,2
748,Associate Backend Engineer,IT Department,2006.0,1,2012.0,3
748,Backend Engineer,IT Department,2012.0,3,2017.0,9
748,Backend Engineer II,IT Department,2017.0,9,-99.0,9
749,Data Analyst II,Analytics Department,2012.0,9,2018.0,4
749,Data Scientist,Analytics Department,2018.0,4,-99.0,8
750,Associate Data Analyst,Analytics Department,2016.0,11,-99.0,9
751,Associate Backend Engineer,Analytics Department,2012.0,9,2018.0,2
751,Backend Engineer,Analytics Department,2018.0,2,-99.0,5
752,Associate Backend Engineer,IT Department,2016.0,6,-99.0,2
753,Associate Frontend Engineer,IT Department,2010.0,3,2016.0,10
753,Frontend Engineer,IT Department,2016.0,10,-99.0,5
754,Frontend Engineer,IT Department,2008.0,6,2014.0,9
754,Frontend Engineer II,IT Department,2014.0,9,2019.0,2
754,Sr Frontend Engineer,IT Department,2019.0,2,-99.0,2
755,Data Analyst II,Analytics Department,2010.0,10,2016.0,5
755,Data Scientist,Analytics Department,2016.0,5,-99.0,2
756,Associate Backend Engineer,IT Department,2005.0,12,2011.0,9
756,Backend Engineer,IT Department,2011.0,9,2016.0,7
756,Backend Engineer II,IT Department,2016.0,7,-99.0,11
757,Frontend Engineer II,IT Department,2010.0,12,2016.0,6
757,Sr Frontend Engineer,IT Department,2016.0,6,-99.0,12
758,Backend Engineer II,Analytics Department,2016.0,1,-99.0,7
759,Associate Backend Engineer,IT Department,2008.0,5,2014.0,11
759,Backend Engineer,IT Department,2014.0,11,2019.0,12
759,Backend Engineer II,IT Department,2019.0,12,-99.0,12
760,Associate Data Analyst,Analytics Department,2010.0,1,2016.0,8
760,Data Analyst,Analytics Department,2016.0,8,-99.0,12
761,Backend Engineer II,Analytics Department,2012.0,10,2018.0,8
761,Team Lead,Analytics Department,2018.0,8,-99.0,4
762,Associate Frontend Engineer,IT Department,2007.0,7,2013.0,5
762,Frontend Engineer,IT Department,2013.0,5,2018.0,4
762,Frontend Engineer II,IT Department,2018.0,4,-99.0,1
763,Associate Backend Engineer,Analytics Department,2015.0,8,-99.0,7
764,Backend Engineer II,IT Department,2012.0,8,2018.0,8
764,Team Lead,IT Department,2018.0,8,-99.0,8
765,Associate Data Analyst,Analytics Department,2010.0,9,2016.0,5
765,Data Analyst,Analytics Department,2016.0,5,-99.0,8
766,Backend Engineer II,Analytics Department,2016.0,10,-99.0,11
767,Associate Backend Engineer,Analytics Department,2014.0,6,-99.0,12
768,Associate Data Analyst,Analytics Department,2012.0,3,2018.0,7
768,Data Analyst,Analytics Department,2018.0,7,-99.0,3
769,Assistant Manager,Administration Department,2009.0,2,2015.0,2
769,Sr Manager,Administration Department,2015.0,2,-99.0,11
770,Backend Engineer II,IT Department,2017.0,8,-99.0,10
771,Data Analyst II,Analytics Department,2016.0,2,-99.0,11
772,Associate Backend Engineer,IT Department,2005.0,4,2011.0,3
772,Backend Engineer,IT Department,2011.0,3,2016.0,4
772,Backend Engineer II,IT Department,2016.0,4,-99.0,9
773,Associate Data Analyst,Analytics Department,2009.0,8,2015.0,9
773,Data Analyst,Analytics Department,2015.0,9,-99.0,9
774,Associate Backend Engineer,Analytics Department,2016.0,10,-99.0,3
775,Backend Engineer II,Analytics Department,2017.0,9,-99.0,8
776,Backend Engineer II,Analytics Department,2017.0,5,-99.0,9
777,Data Analyst II,Analytics Department,2014.0,2,-99.0,7
778,Associate Backend Engineer,Analytics Department,2009.0,4,2015.0,4
778,Backend Engineer,Analytics Department,2015.0,4,-99.0,3
779,Associate Manager,Administration Department,2007.0,11,2013.0,12
779,Assistant Manager,Administration Department,2013.0,12,2018.0,8
779,Manager,Administration Department,2018.0,8,-99.0,7
780,Associate Frontend Engineer,IT Department,2010.0,10,2016.0,7
780,Frontend Engineer,IT Department,2016.0,7,-99.0,7
781,Associate Frontend Engineer,IT Department,2012.0,10,2018.0,1
781,Frontend Engineer,IT Department,2018.0,1,-99.0,11
782,Associate Frontend Engineer,IT Department,2015.0,3,-99.0,8
783,Backend Engineer II,Analytics Department,2011.0,1,2017.0,3
783,Team Lead,Analytics Department,2017.0,3,-99.0,4
784,Associate Data Analyst,Analytics Department,2008.0,8,2014.0,9
784,Data Analyst,Analytics Department,2014.0,9,2019.0,12
784,Data Analyst II,Analytics Department,2019.0,12,-99.0,8
785,Associate Frontend Engineer,IT Department,2008.0,11,2014.0,5
785,Frontend Engineer,IT Department,2014.0,5,2019.0,8
785,Frontend Engineer II,IT Department,2019.0,8,-99.0,6
786,Associate Backend Engineer,Analytics Department,2013.0,10,2019.0,11
786,Backend Engineer,Analytics Department,2019.0,11,-99.0,10
787,Backend Engineer II,IT Department,2013.0,10,2019.0,8
787,Team Lead,IT Department,2019.0,8,-99.0,4
788,Data Analyst II,Analytics Department,2010.0,12,2016.0,3
788,Data Scientist,Analytics Department,2016.0,3,-99.0,11
789,Backend Engineer II,IT Department,2013.0,3,2019.0,2
789,Team Lead,IT Department,2019.0,2,-99.0,9
790,Data Analyst II,Analytics Department,2015.0,1,-99.0,11
791,Associate Backend Engineer,Analytics Department,2011.0,11,2017.0,12
791,Backend Engineer,Analytics Department,2017.0,12,-99.0,3
792,Associate Data Analyst,Analytics Department,2007.0,9,2013.0,1
792,Data Analyst,Analytics Department,2013.0,1,2018.0,6
792,Data Analyst II,Analytics Department,2018.0,6,-99.0,8
793,Associate Backend Engineer,Analytics Department,2007.0,5,2013.0,6
793,Backend Engineer,Analytics Department,2013.0,6,2018.0,6
793,Backend Engineer II,Analytics Department,2018.0,6,-99.0,7
794,Jr Frontend Engineer,IT Department,2013.0,12,2019.0,11
794,Associate Frontend Engineer,IT Department,2019.0,11,-99.0,4
795,Associate Data Analyst,Analytics Department,2005.0,8,2011.0,3
795,Data Analyst,Analytics Department,2011.0,3,2016.0,4
795,Data Analyst II,Analytics Department,2016.0,4,-99.0,3
796,Associate Data Analyst,Analytics Department,2008.0,6,2014.0,7
796,Data Analyst,Analytics Department,2014.0,7,2019.0,4
796,Data Analyst II,Analytics Department,2019.0,4,-99.0,6
797,Associate Backend Engineer,Analytics Department,2007.0,5,2013.0,2
797,Backend Engineer,Analytics Department,2013.0,2,2018.0,11
797,Backend Engineer II,Analytics Department,2018.0,11,-99.0,11
798,Associate Manager,Administration Department,2006.0,4,2012.0,3
798,Assistant Manager,Administration Department,2012.0,3,2017.0,8
798,Manager,Administration Department,2017.0,8,-99.0,2
799,Backend Engineer,Analytics Department,2009.0,5,2015.0,8
799,Backend Engineer II,Analytics Department,2015.0,8,-99.0,10
800,Backend Engineer II,IT Department,2012.0,8,2018.0,7
800,Team Lead,IT Department,2018.0,7,-99.0,11
801,Associate Data Analyst,Analytics Department,2014.0,12,-99.0,9
802,Associate Data Analyst,Analytics Department,2009.0,4,2015.0,9
802,Data Analyst,Analytics Department,2015.0,9,-99.0,11
803,Sr Manager,Administration Department,2012.0,2,2018.0,1
803,,Administration Department,2018.0,1,-99.0,7
804,Backend Engineer II,Analytics Department,2017.0,5,-99.0,7
805,Frontend Engineer II,IT Department,2017.0,12,-99.0,10
806,Backend Engineer II,Analytics Department,2012.0,8,2018.0,7
806,Team Lead,Analytics Department,2018.0,7,-99.0,4
807,Data Analyst II,Analytics Department,2013.0,4,2019.0,5
807,Data Scientist,Analytics Department,2019.0,5,-99.0,4
808,Data Analyst II,Analytics Department,2011.0,12,2017.0,5
808,Data Scientist,Analytics Department,2017.0,5,-99.0,8
809,Associate Frontend Engineer,IT Department,2016.0,1,-99.0,7
810,Data Analyst II,Analytics Department,2012.0,5,2018.0,12
810,Data Scientist,Analytics Department,2018.0,12,-99.0,8
811,Associate Backend Engineer,IT Department,2011.0,6,2017.0,12
811,Backend Engineer,IT Department,2017.0,12,-99.0,11
812,Backend Engineer II,IT Department,2011.0,8,2017.0,6
812,Team Lead,IT Department,2017.0,6,-99.0,5
813,Associate Data Analyst,Analytics Department,2011.0,4,2017.0,3
813,Data Analyst,Analytics Department,2017.0,3,-99.0,6
814,Jr Backend Engineer,Analytics Department,2014.0,4,-99.0,6
815,Associate Manager,Administration Department,2008.0,3,2014.0,7
815,Assistant Manager,Administration Department,2014.0,7,2019.0,12
815,Manager,Administration Department,2019.0,12,-99.0,2
816,Jr Backend Engineer,IT Department,2015.0,4,-99.0,6
817,Associate Frontend Engineer,IT Department,2009.0,5,2015.0,12
817,Frontend Engineer,IT Department,2015.0,12,-99.0,10
818,Data Analyst II,Analytics Department,2017.0,8,-99.0,12
819,Associate Backend Engineer,Analytics Department,2009.0,5,2015.0,2
819,Backend Engineer,Analytics Department,2015.0,2,-99.0,3
820,Backend Engineer II,IT Department,2016.0,10,-99.0,2
821,Assistant Manager,Administration Department,2008.0,3,2014.0,5
821,Sr Manager,Administration Department,2014.0,5,2019.0,5
821,Sr Manager,Administration Department,2019.0,5,-99.0,4
822,Frontend Engineer II,IT Department,2014.0,4,-99.0,9
823,Frontend Engineer II,IT Department,2011.0,2,2017.0,5
823,Sr Frontend Engineer,IT Department,2017.0,5,-99.0,5
824,Backend Engineer II,Analytics Department,2015.0,7,-99.0,4
825,Associate Backend Engineer,Analytics Department,2016.0,7,-99.0,8
826,Jr Backend Engineer,IT Department,2014.0,4,-99.0,5
827,Associate Data Analyst,Analytics Department,2014.0,1,-99.0,10
828,Jr Data Analyst,Analytics Department,2014.0,5,-99.0,10
829,Associate Data Analyst,Administration Department,2008.0,7,2014.0,10
829,Data Analyst,Administration Department,2014.0,10,2019.0,9
829,Data Analyst II,Administration Department,2019.0,9,-99.0,11
830,Associate Backend Engineer,IT Department,2007.0,4,2013.0,2
830,Backend Engineer,IT Department,2013.0,2,2018.0,7
830,Backend Engineer II,IT Department,2018.0,7,-99.0,6
831,Associate Backend Engineer,Analytics Department,2011.0,6,2017.0,7
831,Backend Engineer,Analytics Department,2017.0,7,-99.0,11
832,Associate Data Analyst,Analytics Department,2009.0,8,2015.0,12
832,Data Analyst,Analytics Department,2015.0,12,-99.0,4
833,Data Analyst II,Analytics Department,2012.0,7,2018.0,1
833,Data Scientist,Analytics Department,2018.0,1,-99.0,5
834,Backend Engineer,IT Department,2008.0,2,2014.0,5
834,Backend Engineer II,IT Department,2014.0,5,2019.0,3
834,Sr Backend Engineer,IT Department,2019.0,3,-99.0,5
835,Associate Manager,Administration Department,2012.0,2,2018.0,6
835,Assistant Manager,Administration Department,2018.0,6,-99.0,6
836,Associate Backend Engineer,Analytics Department,2011.0,1,2017.0,8
836,Backend Engineer,Analytics Department,2017.0,8,-99.0,12
837,Jr Backend Engineer,Analytics Department,2015.0,12,-99.0,11
838,Sr Manager,Administration Department,2011.0,2,2017.0,5
838,,Administration Department,2017.0,5,-99.0,4
839,Associate Frontend Engineer,IT Department,2016.0,6,-99.0,1
840,Jr Backend Engineer,Analytics Department,2016.0,4,-99.0,12
841,Jr Backend Engineer,IT Department,2015.0,12,-99.0,8
842,Associate Data Analyst,Analytics Department,2014.0,10,-99.0,11
843,Associate Data Analyst,Analytics Department,2006.0,9,2012.0,9
843,Data Analyst,Analytics Department,2012.0,9,2017.0,12
843,Data Analyst II,Analytics Department,2017.0,12,-99.0,9
844,Associate Backend Engineer,Analytics Department,2009.0,4,2015.0,8
844,Backend Engineer,Analytics Department,2015.0,8,-99.0,1
845,Associate Data Analyst,Analytics Department,2015.0,12,-99.0,5
846,Frontend Engineer II,IT Department,2012.0,4,2018.0,9
846,Sr Frontend Engineer,IT Department,2018.0,9,-99.0,9
847,Associate Frontend Engineer,IT Department,2013.0,12,2019.0,11
847,Frontend Engineer,IT Department,2019.0,11,-99.0,2
848,Associate Data Analyst,Analytics Department,2011.0,2,2017.0,12
848,Data Analyst,Analytics Department,2017.0,12,-99.0,11
849,Backend Engineer II,Analytics Department,2017.0,8,-99.0,9
850,Data Analyst II,Analytics Department,2012.0,3,2018.0,3
850,Data Scientist,Analytics Department,2018.0,3,-99.0,1
851,Associate Backend Engineer,IT Department,2014.0,10,-99.0,5
852,Associate Frontend Engineer,IT Department,2008.0,6,2014.0,12
852,Frontend Engineer,IT Department,2014.0,12,2019.0,12
852,Frontend Engineer II,IT Department,2019.0,12,-99.0,8
853,Backend Engineer II,IT Department,2014.0,7,-99.0,6
854,Jr Backend Engineer,IT Department,2014.0,7,-99.0,6
855,Associate Data Analyst,Analytics Department,2009.0,6,2015.0,7
855,Data Analyst,Analytics Department,2015.0,7,-99.0,5
856,Data Analyst II,Analytics Department,2012.0,9,2018.0,9
856,Data Scientist,Analytics Department,2018.0,9,-99.0,3
857,Backend Engineer II,Analytics Department,2012.0,10,2018.0,9
857,Team Lead,Analytics Department,2018.0,9,-99.0,8
858,Backend Engineer II,Analytics Department,2010.0,8,2016.0,11
858,Team Lead,Analytics Department,2016.0,11,-99.0,3
859,Data Analyst II,Analytics Department,2012.0,10,2018.0,6
859,Data Scientist,Analytics Department,2018.0,6,-99.0,2
860,Associate Backend Engineer,IT Department,2011.0,1,2017.0,4
860,Backend Engineer,IT Department,2017.0,4,-99.0,4
861,Associate Frontend Engineer,IT Department,2014.0,8,-99.0,8
862,Sr Manager,Administration Department,2013.0,10,2019.0,3
862,,Administration Department,2019.0,3,-99.0,8
863,Backend Engineer II,IT Department,2012.0,3,2018.0,12
863,Team Lead,IT Department,2018.0,12,-99.0,7
864,Backend Engineer II,IT Department,2016.0,8,-99.0,1
865,Backend Engineer II,Analytics Department,2016.0,5,-99.0,2
866,Associate Backend Engineer,IT Department,2010.0,10,2016.0,2
866,Backend Engineer,IT Department,2016.0,2,-99.0,7
867,Backend Engineer II,IT Department,2017.0,3,-99.0,7
868,Associate Frontend Engineer,IT Department,2009.0,1,2015.0,4
868,Frontend Engineer,IT Department,2015.0,4,-99.0,9
869,Backend Engineer II,IT Department,2014.0,3,-99.0,6
870,Data Analyst II,Analytics Department,2011.0,6,2017.0,11
870,Data Scientist,Analytics Department,2017.0,11,-99.0,12
871,Associate Frontend Engineer,IT Department,2010.0,5,2016.0,7
871,Frontend Engineer,IT Department,2016.0,7,-99.0,7
872,Backend Engineer II,Analytics Department,2010.0,8,2016.0,12
872,Team Lead,Analytics Department,2016.0,12,-99.0,12
873,Backend Engineer II,Analytics Department,2017.0,6,-99.0,1
874,Data Analyst II,Analytics Department,2011.0,2,2017.0,5
874,Data Scientist,Analytics Department,2017.0,5,-99.0,1
875,Associate Data Analyst,Analytics Department,2015.0,8,-99.0,3
876,Frontend Engineer II,IT Department,2011.0,3,2017.0,2
876,Sr Frontend Engineer,IT Department,2017.0,2,-99.0,8
877,Associate Backend Engineer,Analytics Department,2006.0,8,2012.0,6
877,Backend Engineer,Analytics Department,2012.0,6,2017.0,8
877,Backend Engineer II,Analytics Department,2017.0,8,-99.0,9
878,Associate Manager,Administration Department,2012.0,5,2018.0,1
878,Assistant Manager,Administration Department,2018.0,1,-99.0,3
879,Associate Backend Engineer,Analytics Department,2011.0,6,2017.0,6
879,Backend Engineer,Analytics Department,2017.0,6,-99.0,1
880,Data Analyst II,Analytics Department,2015.0,1,-99.0,2
881,Data Analyst II,Analytics Department,2011.0,6,2017.0,10
881,Data Scientist,Analytics Department,2017.0,10,-99.0,12
882,Associate Backend Engineer,Analytics Department,2012.0,5,2018.0,6
882,Backend Engineer,Analytics Department,2018.0,6,-99.0,8
883,Associate Data Analyst,Analytics Department,2013.0,9,2019.0,7
883,Data Analyst,Analytics Department,2019.0,7,-99.0,1
884,Backend Engineer II,IT Department,2012.0,6,2018.0,1
884,Team Lead,IT Department,2018.0,1,-99.0,3
885,Frontend Engineer II,IT Department,2012.0,11,2018.0,8
885,Sr Frontend Engineer,IT Department,2018.0,8,-99.0,1
886,Backend Engineer II,Analytics Department,2011.0,3,2017.0,6
886,Team Lead,Analytics Department,2017.0,6,-99.0,10
887,Backend Engineer II,IT Department,2012.0,9,2018.0,1
887,Team Lead,IT Department,2018.0,1,-99.0,9
888,Sr Manager,Administration Department,2009.0,9,2015.0,9
888,,Administration Department,2015.0,9,-99.0,6
889,Data Analyst II,Analytics Department,2011.0,8,2017.0,4
889,Data Scientist,Analytics Department,2017.0,4,-99.0,10
890,Data Analyst II,Analytics Department,2016.0,1,-99.0,12
891,Associate Frontend Engineer,IT Department,2011.0,10,2017.0,11
891,Frontend Engineer,IT Department,2017.0,11,-99.0,3
892,Jr Data Analyst,Analytics Department,2013.0,12,2019.0,7
892,Associate Data Analyst,Analytics Department,2019.0,7,-99.0,10
893,Associate Data Analyst,Analytics Department,2009.0,8,2015.0,5
893,Data Analyst,Analytics Department,2015.0,5,-99.0,2
894,Associate Manager,Administration Department,2013.0,5,2019.0,5
894,Assistant Manager,Administration Department,2019.0,5,-99.0,11
895,Associate Backend Engineer,IT Department,2010.0,5,2016.0,4
895,Backend Engineer,IT Department,2016.0,4,-99.0,6
896,Sr Manager,Administration Department,2017.0,5,-99.0,4
897,Associate Backend Engineer,Analytics Department,2011.0,7,2017.0,2
897,Backend Engineer,Analytics Department,2017.0,2,-99.0,11
898,Associate Data Analyst,Analytics Department,2011.0,9,2017.0,5
898,Data Analyst,Analytics Department,2017.0,5,-99.0,6
899,Backend Engineer,Analytics Department,2008.0,2,2014.0,4
899,Backend Engineer II,Analytics Department,2014.0,4,2019.0,6
899,Sr Backend Engineer,Analytics Department,2019.0,6,-99.0,10
900,Associate Data Analyst,Analytics Department,2009.0,11,2015.0,2
900,Data Analyst,Analytics Department,2015.0,2,-99.0,3
901,Associate Backend Engineer,Analytics Department,2010.0,3,2016.0,12
901,Backend Engineer,Analytics Department,2016.0,12,-99.0,12
902,Associate Data Analyst,Analytics Department,2014.0,5,-99.0,12
903,Data Analyst II,Analytics Department,2009.0,9,2015.0,9
903,Data Scientist,Analytics Department,2015.0,9,-99.0,2
904,Backend Engineer II,Analytics Department,2011.0,7,2017.0,5
904,Team Lead,Analytics Department,2017.0,5,-99.0,5
905,Associate Data Analyst,Analytics Department,2009.0,9,2015.0,4
905,Data Analyst,Analytics Department,2015.0,4,-99.0,1
906,Associate Frontend Engineer,IT Department,2010.0,11,2016.0,9
906,Frontend Engineer,IT Department,2016.0,9,-99.0,7
907,Jr Data Analyst,Analytics Department,2015.0,4,-99.0,1
908,Associate Data Analyst,Analytics Department,2006.0,8,2012.0,4
908,Data Analyst,Analytics Department,2012.0,4,2017.0,3
908,Data Analyst II,Analytics Department,2017.0,3,-99.0,2
909,Data Analyst II,Analytics Department,2016.0,2,-99.0,3
910,Backend Engineer II,IT Department,2011.0,4,2017.0,3
910,Team Lead,IT Department,2017.0,3,-99.0,10
911,Backend Engineer II,Analytics Department,2014.0,9,-99.0,9
912,Data Analyst II,Analytics Department,2013.0,9,2019.0,4
912,Data Scientist,Analytics Department,2019.0,4,-99.0,10
913,Associate Backend Engineer,Analytics Department,2011.0,5,2017.0,4
913,Backend Engineer,Analytics Department,2017.0,4,-99.0,5
914,Backend Engineer II,Analytics Department,2016.0,2,-99.0,12
915,Data Analyst II,Analytics Department,2012.0,5,2018.0,9
915,Data Scientist,Analytics Department,2018.0,9,-99.0,1
916,Jr Data Analyst,Analytics Department,2018.0,12,-99.0,3
917,Frontend Engineer II,IT Department,2017.0,9,-99.0,9
918,Backend Engineer II,Analytics Department,2016.0,9,-99.0,12
919,Associate Backend Engineer,Analytics Department,2006.0,11,2012.0,11
919,Backend Engineer,Analytics Department,2012.0,11,2017.0,10
919,Backend Engineer II,Analytics Department,2017.0,10,-99.0,12
920,Data Analyst II,Analytics Department,2013.0,6,2019.0,2
920,Data Scientist,Analytics Department,2019.0,2,-99.0,1
921,Backend Engineer II,Analytics Department,2012.0,1,2018.0,1
921,Team Lead,Analytics Department,2018.0,1,-99.0,3
922,Sr Manager,Administration Department,2010.0,10,2016.0,1
922,,Administration Department,2016.0,1,-99.0,9
923,Frontend Engineer II,IT Department,2017.0,1,-99.0,10
924,Backend Engineer II,IT Department,2011.0,6,2017.0,2
924,Team Lead,IT Department,2017.0,2,-99.0,9
925,Associate Backend Engineer,IT Department,2010.0,12,2016.0,11
925,Backend Engineer,IT Department,2016.0,11,-99.0,11
926,Associate Backend Engineer,IT Department,2013.0,2,2019.0,3
926,Backend Engineer,IT Department,2019.0,3,-99.0,6
927,Associate Backend Engineer,IT Department,2010.0,2,2016.0,2
927,Backend Engineer,IT Department,2016.0,2,-99.0,1
928,Associate Backend Engineer,Analytics Department,2009.0,6,2015.0,11
928,Backend Engineer,Analytics Department,2015.0,11,-99.0,10
929,Backend Engineer II,Analytics Department,2010.0,8,2016.0,3
929,Team Lead,Analytics Department,2016.0,3,-99.0,2
930,Backend Engineer II,IT Department,2011.0,9,2017.0,4
930,Team Lead,IT Department,2017.0,4,-99.0,9
931,Frontend Engineer II,IT Department,2017.0,9,-99.0,10
932,Associate Backend Engineer,IT Department,2008.0,9,2014.0,9
932,Backend Engineer,IT Department,2014.0,9,2019.0,9
932,Backend Engineer II,IT Department,2019.0,9,-99.0,1
933,Backend Engineer II,Analytics Department,2012.0,3,2018.0,3
933,Team Lead,Analytics Department,2018.0,3,-99.0,6
934,Associate Data Analyst,Analytics Department,2015.0,3,-99.0,3
935,Associate Backend Engineer,Analytics Department,2007.0,3,2013.0,10
935,Backend Engineer,Analytics Department,2013.0,10,2018.0,9
935,Backend Engineer II,Analytics Department,2018.0,9,-99.0,3
936,Associate Backend Engineer,Analytics Department,2008.0,12,2014.0,3
936,Backend Engineer,Analytics Department,2014.0,3,2019.0,11
936,Backend Engineer II,Analytics Department,2019.0,11,-99.0,1
937,Jr Backend Engineer,Analytics Department,2018.0,12,-99.0,1
938,Associate Backend Engineer,Analytics Department,2012.0,3,2018.0,9
938,Backend Engineer,Analytics Department,2018.0,9,-99.0,7
939,Associate Data Analyst,Analytics Department,2014.0,11,-99.0,12
940,Sr Manager,Administration Department,2013.0,9,2019.0,10
940,,Administration Department,2019.0,10,-99.0,5
941,Associate Backend Engineer,IT Department,2010.0,7,2016.0,6
941,Backend Engineer,IT Department,2016.0,6,-99.0,8
942,Associate Data Analyst,Analytics Department,2010.0,10,2016.0,12
942,Data Analyst,Analytics Department,2016.0,12,-99.0,9
943,Associate Manager,Administration Department,2007.0,12,2013.0,4
943,Assistant Manager,Administration Department,2013.0,4,2018.0,2
943,Manager,Administration Department,2018.0,2,-99.0,8
944,Associate Manager,Administration Department,2008.0,5,2014.0,11
944,Assistant Manager,Administration Department,2014.0,11,2019.0,10
944,Manager,Administration Department,2019.0,10,-99.0,10
945,Associate Data Analyst,Analytics Department,2009.0,9,2015.0,2
945,Data Analyst,Analytics Department,2015.0,2,-99.0,1
946,Associate Data Analyst,Analytics Department,2010.0,11,2016.0,3
946,Data Analyst,Analytics Department,2016.0,3,-99.0,12
947,Associate Data Analyst,Analytics Department,2012.0,7,2018.0,2
947,Data Analyst,Analytics Department,2018.0,2,-99.0,6
948,Data Analyst II,Analytics Department,2012.0,12,2018.0,4
948,Data Scientist,Analytics Department,2018.0,4,-99.0,2
949,Associate Backend Engineer,Analytics Department,2010.0,8,2016.0,2
949,Backend Engineer,Analytics Department,2016.0,2,-99.0,7
950,Associate Data Analyst,Analytics Department,2015.0,8,-99.0,2
951,Frontend Engineer II,IT Department,2010.0,7,2016.0,8
951,Sr Frontend Engineer,IT Department,2016.0,8,-99.0,2
952,Associate Data Analyst,Analytics Department,2012.0,3,2018.0,10
952,Data Analyst,Analytics Department,2018.0,10,-99.0,10
953,Associate Frontend Engineer,IT Department,2010.0,4,2016.0,4
953,Frontend Engineer,IT Department,2016.0,4,-99.0,11
954,Data Analyst II,Analytics Department,2012.0,9,2018.0,4
954,Data Scientist,Analytics Department,2018.0,4,-99.0,11
955,Associate Backend Engineer,IT Department,2007.0,3,2013.0,7
955,Backend Engineer,IT Department,2013.0,7,2018.0,5
955,Backend Engineer II,IT Department,2018.0,5,-99.0,1
956,Jr Backend Engineer,Analytics Department,2013.0,12,2019.0,3
956,Associate Backend Engineer,Analytics Department,2019.0,3,-99.0,12
957,Jr Data Analyst,Analytics Department,2013.0,5,2019.0,8
957,Associate Data Analyst,Analytics Department,2019.0,8,-99.0,4
958,Frontend Engineer II,IT Department,2011.0,6,2017.0,11
958,Sr Frontend Engineer,IT Department,2017.0,11,-99.0,11
959,Data Analyst II,Analytics Department,2012.0,11,2018.0,8
959,Data Scientist,Analytics Department,2018.0,8,-99.0,3
960,Data Analyst II,Analytics Department,2014.0,4,-99.0,5
961,Associate Data Analyst,Analytics Department,2005.0,9,2011.0,11
961,Data Analyst,Analytics Department,2011.0,11,2016.0,4
961,Data Analyst II,Analytics Department,2016.0,4,-99.0,2
962,Data Analyst II,Analytics Department,2014.0,12,-99.0,11
963,Backend Engineer II,IT Department,2015.0,5,-99.0,11
964,Associate Backend Engineer,IT Department,2005.0,3,2011.0,1
964,Backend Engineer,IT Department,2011.0,1,2016.0,2
964,Backend Engineer II,IT Department,2016.0,2,-99.0,8
965,Sr Manager,Administration Department,2010.0,9,2016.0,3
965,,Administration Department,2016.0,3,-99.0,1
966,Associate Backend Engineer,Analytics Department,2010.0,5,2016.0,11
966,Backend Engineer,Analytics Department,2016.0,11,-99.0,4
967,Associate Backend Engineer,Analytics Department,2015.0,9,-99.0,9
968,Backend Engineer,IT Department,2008.0,6,2014.0,1
968,Backend Engineer II,IT Department,2014.0,1,2019.0,2
968,Sr Backend Engineer,IT Department,2019.0,2,-99.0,4
969,Frontend Engineer II,IT Department,2012.0,5,2018.0,2
969,Sr Frontend Engineer,IT Department,2018.0,2,-99.0,11
970,Backend Engineer II,Analytics Department,2011.0,5,2017.0,11
970,Team Lead,Analytics Department,2017.0,11,-99.0,2
