id,degree_type,degree,major,edu_start,start_month,start_day,edu_end,end_month,end_day
686,PhD Degree,Doctor of Business Administration,HR,1998,8,10,2002,5,7
687,Bachelor's Degree,Bachelor of Arts,History,1998,2,5,2002,5,11
688,Bachelor's Degree,Bachelor of Technology,Engineering,2000,1,18,2004,12,7
688,PhD Degree,PhD,Communication,2005,9,8,2008,12,7
689,Bachelor's Degree,Bachelor of Business Administration,Finance,1989,8,19,1993,5,7
689,PhD Degree,PhD,Communication,1995,9,26,1999,12,7
690,Bachelor's Degree,Bachelor of Business Administration,Marketing,2008,1,21,2012,12,15
691,Bachelor's Degree,Bachelor of Arts,Economics,2006,8,27,2010,5,15
692,Bachelor's Degree,Bachelor of Business Administration,HR,1992,1,26,1996,4,20
693,Bachelor's Degree,Bachelor of Business Administration,HR,1986,1,1,1991,4,10
694,Bachelor's Degree,Bachelor of Engineering,Engineering,1996,1,8,2000,4,7
695,Bachelor's Degree,Bachelor of Science,Chemistry,1987,9,4,1991,5,15
695,Masters's Degree,Master of Science,Business Analytics,1991,8,18,1993,12,4
695,PhD Degree,Doctor of Philosophy PhD,Philosophy,1994,8,5,1996,7,9
696,Bachelor's Degree,Bachelor of Technology,Engineering,1995,1,7,1999,5,12
697,Bachelor's Degree,Bachelor of Science,Chemistry,1987,1,5,1991,12,9
698,Bachelor's Degree,Bachelor of Science,Chemistry,2005,8,1,2009,12,8
698,Masters's Degree,Master of Business Administration,Marketing,2010,1,1,2012,12,1
698,PhD Degree,PhD,Communication,2013,8,11,2017,12,18
699,Bachelor's Degree,Bachelor of Arts,Mathematics,1990,8,16,1993,12,13
700,Bachelor's Degree,Bachelor of Science,Biology,1995,9,3,1998,12,15
700,Masters's Degree,Master of Science,Business Analytics,1999,8,27,2001,12,3
701,Bachelor's Degree,Bachelor of Technology,Engineering,2009,2,22,2012,12,8
701,Masters's Degree,Master of Business Administration,Operations,2013,9,6,2015,4,22
702,Bachelor's Degree,Bachelor of Business Administration,HR,1992,2,18,1995,12,10
703,Bachelor's Degree,Bachelor of Engineering,Engineering,1986,1,27,1990,4,10
703,Masters's Degree,Master of Philosphy,Economics,1990,8,14,1991,5,27
703,PhD Degree,PhD,Sociology,1991,8,11,1996,7,13
704,Bachelor's Degree,Bachelor of Arts,Mathematics,1995,8,6,1999,5,13
705,Bachelor's Degree,Bachelor of Business Administration,Operations,1985,8,2,1988,12,11
706,Bachelor's Degree,Bachelor of Technology,Engineering,1996,8,14,1999,12,15
707,Bachelor's Degree,Bachelor of Engineering,Engineering,2006,2,1,2009,12,8
707,Masters's Degree,Master of Science,Physics,2010,9,7,2012,4,1
708,Bachelor's Degree,Bachelor of Business Administration,Finance,2005,8,2,2009,12,18
708,PhD Degree,PhD,Sociology,2010,9,10,2015,7,20
709,Bachelor's Degree,Bachelor of Arts,Geography,2001,1,15,2004,12,9
709,Masters's Degree,Master of Science,Business Analytics,2005,8,10,2007,12,15
710,Bachelor's Degree,Bachelor of Science,Chemistry,1998,1,14,2001,12,7
711,Bachelor's Degree,Bachelor of Business Administration,Finance,2003,8,15,2007,12,19
711,Masters's Degree,Master of Science,Computer Science,2008,1,18,2010,12,15
712,Bachelor's Degree,Bachelor of Engineering,Engineering,2001,1,27,2005,5,11
713,Bachelor's Degree,Bachelor of Business Administration,Operations,2007,8,10,2011,5,20
713,Masters's Degree,Master of Science,Computer Science,2011,8,14,2012,12,10
714,Bachelor's Degree,Bachelor of Arts,Economics,1987,8,24,1991,4,20
715,Bachelor's Degree,Bachelor of Engineering,Engineering,2000,9,15,2004,5,12
715,Masters's Degree,Master of Science,Data Science,2004,8,27,2005,12,15
715,PhD Degree,PhD,Sociology,2006,2,16,2010,5,15
716,Bachelor's Degree,Bachelor of Engineering,Engineering,1988,8,9,1992,4,18
717,Bachelor's Degree,Bachelor of Business Administration,Operations,1986,2,2,1990,12,13
717,PhD Degree,Doctor of Philosophy PhD,Philosophy,1991,1,2,1997,7,9
718,Bachelor's Degree,Bachelor of Arts,Mathematics,2001,8,6,2006,7,13
718,Masters's Degree,Master of Business Administration,Marketing,2006,8,5,2009,12,6
718,PhD Degree,PhD,Sociology,2011,8,25,2015,12,7
719,Bachelor's Degree,Bachelor of Science,Physics,1996,1,6,2000,12,14
719,Masters's Degree,Master of Science,Business Analytics,2001,1,11,2003,5,6
720,Bachelor's Degree,Bachelor of Technology,Engineering,1988,1,23,1992,12,17
721,Bachelor's Degree,Bachelor of Technology,Engineering,1988,8,3,1991,12,13
722,Bachelor's Degree,Bachelor of Technology,Engineering,1986,8,27,1991,7,8
722,Masters's Degree,Master of Science,Business Analytics,1991,8,2,1992,12,27
723,Bachelor's Degree,Bachelor of Science,Biology,1984,1,14,1990,7,9
723,Masters's Degree,Master of Science,Managament,1990,8,26,1991,5,14
724,Bachelor's Degree,Bachelor of Business Administration,Engineering,2002,1,11,2006,5,8
725,Bachelor's Degree,Bachelor of Business Administration,Operations,1993,1,19,1998,7,19
725,Masters's Degree,Master of Science,Computer Science,1998,8,21,2002,5,19
726,Bachelor's Degree,Bachelor of Arts,Economics,1987,1,6,1991,5,11
727,Bachelor's Degree,Bachelor of Science,Chemistry,1989,2,12,1992,12,20
727,Masters's Degree,Master of Science,Business Analytics,1993,9,7,1995,4,12
728,Bachelor's Degree,Bachelor of Arts,Commerce,1986,1,19,1989,12,10
728,PhD Degree,Doctor of Business Administration,Marketing,1990,8,13,1994,12,10
729,Bachelor's Degree,Bachelor of Business Administration,Finance,1991,8,8,1994,12,9
729,Masters's Degree,Master of Science,Data Science,1995,8,4,1997,12,8
730,Bachelor's Degree,Bachelor of Arts,Commerce,1993,8,2,1998,7,16
730,Masters's Degree,Master of Business Administration,Operations,1998,8,17,2002,12,2
730,PhD Degree,Doctor of Philosophy PhD,English Language Studies,2003,1,12,2007,5,9
731,Bachelor's Degree,Bachelor of Arts,Economics,2007,8,13,2011,4,10
732,Bachelor's Degree,Bachelor of Engineering,Engineering,1999,9,3,2003,5,12
733,Bachelor's Degree,Bachelor of Technology,Engineering,1992,1,1,1996,5,11
733,Masters's Degree,Master of Business Administration,Operations,1996,8,23,1998,12,1
734,Bachelor's Degree,Bachelor of Science,Chemistry,1982,1,5,1986,4,18
734,Masters's Degree,Master of Science,Data Science,1986,8,10,1987,12,5
735,Bachelor's Degree,Bachelor of Business Administration,Operations,1992,1,28,1995,12,11
736,Bachelor's Degree,Bachelor of Engineering,Engineering,1998,8,25,2003,7,8
736,PhD Degree,Doctor of Business Administration,Marketing,2005,8,1,2009,12,7
737,Bachelor's Degree,Bachelor of Arts,Commerce,1983,8,14,1988,7,8
738,Bachelor's Degree,Bachelor of Arts,History,1985,8,18,1988,12,15
739,Bachelor's Degree,Bachelor of Arts,Geography,1985,8,28,1990,7,18
740,Bachelor's Degree,Bachelor of Business Administration,HR,1989,1,7,1992,12,12
740,Masters's Degree,Master of Science,Managament,1993,8,6,1995,5,7
741,Bachelor's Degree,Bachelor of Technology,Engineering,1992,8,25,1996,5,8
742,Bachelor's Degree,Bachelor of Science,Physics,2005,1,4,2009,5,18
743,Bachelor's Degree,Bachelor of Technology,Engineering,1987,2,27,1991,5,19
743,PhD Degree,PhD,Communication,1992,8,25,1996,5,19
744,Bachelor's Degree,Bachelor of Business Administration,HR,1993,2,28,1996,12,20
745,Bachelor's Degree,Bachelor of Science,Physics,1998,8,14,2001,12,20
746,Bachelor's Degree,Bachelor of Business Administration,Operations,1997,2,14,2000,12,14
746,Masters's Degree,Master of Science,Physics,2001,8,23,2003,7,14
747,Bachelor's Degree,Bachelor of Science,Physics,2005,1,1,2008,12,10
747,Masters's Degree,Master of Science,Business Analytics,2009,8,20,2011,5,1
748,Bachelor's Degree,Bachelor of Arts,Commerce,1992,8,14,1996,4,11
749,Bachelor's Degree,Bachelor of Technology,Engineering,1991,1,27,1995,5,16
750,Bachelor's Degree,Bachelor of Arts,Commerce,1994,8,12,1997,12,15
751,Bachelor's Degree,Bachelor of Business Administration,Engineering,1991,1,19,1995,12,20
752,Bachelor's Degree,Bachelor of Science,Biology,2006,1,11,2009,12,7
753,Bachelor's Degree,Bachelor of Technology,Engineering,2001,1,5,2005,5,9
754,Bachelor's Degree,Bachelor of Business Administration,Finance,1995,1,1,1998,12,15
754,PhD Degree,PhD,Management Studies,2000,2,5,2004,12,8
755,Bachelor's Degree,Bachelor of Business Administration,Engineering,1989,8,18,1993,12,9
756,Bachelor's Degree,Bachelor of Arts,Commerce,1982,8,9,1986,12,10
757,Bachelor's Degree,Bachelor of Business Administration,Finance,1995,1,15,1999,4,8
758,Bachelor's Degree,Bachelor of Arts,Mathematics,1991,1,1,1996,7,8
759,Bachelor's Degree,Bachelor of Business Administration,Finance,1984,8,12,1987,12,17
760,Bachelor's Degree,Bachelor of Science,Biology,2007,1,24,2010,12,10
760,Masters's Degree,Master of Science,Physics,2011,8,25,2013,5,24
761,Bachelor's Degree,Bachelor of Engineering,Engineering,1989,8,24,1993,12,9
762,Bachelor's Degree,Bachelor of Arts,Geography,1993,8,26,1999,7,18
762,PhD Degree,Doctor of Philosophy PhD,English Language Studies,2001,8,25,2004,12,10
763,Bachelor's Degree,Bachelor of Arts,Geography,1993,8,9,1996,12,12
763,Masters's Degree,Master of Business Administration,HR,1997,9,15,1999,12,9
764,Bachelor's Degree,Bachelor of Arts,Economics,2005,8,20,2009,5,17
764,Masters's Degree,Master of Philosphy,History,2009,8,11,2011,12,20
765,Bachelor's Degree,Bachelor of Business Administration,Finance,2001,8,7,2004,12,19
766,Bachelor's Degree,Bachelor of Technology,Engineering,1985,1,17,1989,4,18
767,Bachelor's Degree,Bachelor of Arts,Mathematics,1985,1,15,1989,4,9
768,Bachelor's Degree,Bachelor of Arts,Mathematics,2004,1,5,2008,5,11
769,Bachelor's Degree,Bachelor of Arts,Geography,2002,1,6,2006,4,20
770,Bachelor's Degree,Bachelor of Science,Biology,1994,1,5,1998,12,15
771,Bachelor's Degree,Bachelor of Science,Physics,2001,9,1,2004,12,14
771,Masters's Degree,Master of Science,Business Analytics,2005,9,27,2007,12,1
772,Bachelor's Degree,Bachelor of Arts,Geography,1990,9,4,1994,5,9
773,Bachelor's Degree,Bachelor of Business Administration,HR,2007,8,9,2011,5,8
774,Bachelor's Degree,Bachelor of Engineering,Engineering,1982,8,19,1986,4,15
775,Bachelor's Degree,Bachelor of Technology,Engineering,1991,9,25,1995,12,11
776,Bachelor's Degree,Bachelor of Arts,Mathematics,2001,5,21,2005,12,10
777,Bachelor's Degree,Bachelor of Science,Chemistry,1999,1,6,2002,12,9
777,Masters's Degree,Master of Business Administration,Finance,2003,8,1,2005,5,6
778,Bachelor's Degree,Bachelor of Business Administration,HR,1985,1,12,1988,12,16
779,Bachelor's Degree,Bachelor of Arts,History,1985,1,27,1989,5,15
779,Masters's Degree,Master of Philosphy,Regional Studies,1989,8,28,1990,5,27
780,Bachelor's Degree,Bachelor of Technology,Engineering,1994,8,10,1997,12,8
781,Bachelor's Degree,Bachelor of Business Administration,HR,2004,1,11,2007,12,20
782,Bachelor's Degree,Bachelor of Science,Biology,1996,9,1,2000,5,8
782,PhD Degree,PhD,Communication,2001,1,27,2005,12,18
783,Bachelor's Degree,Bachelor of Science,Chemistry,1998,8,28,2002,5,20
783,Masters's Degree,Master of Business Administration,Marketing,2002,8,22,2004,12,28
784,Bachelor's Degree,Bachelor of Technology,Engineering,1986,2,1,1990,5,19
784,PhD Degree,Doctor of Philosophy PhD,Philosophy,1990,8,26,1994,5,11
785,Bachelor's Degree,Bachelor of Science,Physics,1990,1,9,1994,12,7
785,Masters's Degree,Master of Science,Computer Science,1995,8,28,1997,5,9
786,Bachelor's Degree,Bachelor of Business Administration,Engineering,1982,9,21,1986,12,16
787,Bachelor's Degree,Bachelor of Engineering,Engineering,2003,1,2,2006,12,11
787,Masters's Degree,Master of Business Administration,Finance,2007,8,28,2009,5,2
788,Bachelor's Degree,Bachelor of Business Administration,Finance,2001,8,10,2005,12,11
788,Masters's Degree,Master of Business Administration,Finance,2006,8,10,2008,12,10
789,Bachelor's Degree,Bachelor of Business Administration,Finance,1991,1,25,1994,12,14
789,Masters's Degree,Master of Science,Physics,1995,9,21,1997,5,25
790,Bachelor's Degree,Bachelor of Arts,Economics,1993,9,16,1997,5,20
791,Bachelor's Degree,Bachelor of Business Administration,HR,2007,8,25,2011,12,13
792,Bachelor's Degree,Bachelor of Engineering,Engineering,1996,8,18,2001,7,14
793,Bachelor's Degree,Bachelor of Business Administration,Engineering,1996,8,23,2000,5,14
793,Masters's Degree,Master of Science,Managament,2000,8,7,2001,12,23
794,Bachelor's Degree,Bachelor of Business Administration,Finance,1990,1,17,1993,12,12
794,Masters's Degree,Master of Science,Computer Science,1994,8,13,1996,12,17
795,Bachelor's Degree,Bachelor of Arts,Geography,1995,8,6,1998,12,13
795,PhD Degree,PhD,Management Studies,1999,1,6,2002,12,9
796,Bachelor's Degree,Bachelor of Business Administration,HR,1989,1,22,1994,7,13
796,Masters's Degree,Master of Science,Computer Science,1994,8,1,1996,12,22
796,PhD Degree,PhD,Sociology,1997,2,1,2002,7,18
797,Bachelor's Degree,Bachelor of Business Administration,Engineering,2004,8,13,2008,5,18
798,Bachelor's Degree,Bachelor of Engineering,Engineering,1984,8,26,1987,12,8
799,Bachelor's Degree,Bachelor of Science,Physics,2006,1,11,2009,12,20
799,PhD Degree,PhD,Sociology,2010,1,14,2015,5,13
800,Bachelor's Degree,Bachelor of Business Administration,Operations,2002,8,25,2006,12,12
801,Bachelor's Degree,Bachelor of Arts,Commerce,1996,8,26,2000,5,20
802,Bachelor's Degree,Bachelor of Arts,Mathematics,1985,9,1,1989,12,16
803,Bachelor's Degree,Bachelor of Arts,Economics,1999,8,17,2002,12,18
804,Bachelor's Degree,Bachelor of Technology,Engineering,2004,2,16,2009,7,7
805,Bachelor's Degree,Bachelor of Business Administration,HR,2002,9,5,2006,5,14
805,Masters's Degree,Master of Philosphy,Regional Studies,2006,8,20,2007,12,5
806,Bachelor's Degree,Bachelor of Business Administration,Engineering,1989,1,25,1993,5,9
807,Bachelor's Degree,Bachelor of Technology,Engineering,2002,9,3,2007,4,12
808,Bachelor's Degree,Bachelor of Business Administration,HR,2005,8,28,2009,12,13
808,Masters's Degree,Master of Science,Computer Science,2010,8,1,2012,12,28
809,Bachelor's Degree,Bachelor of Engineering,Engineering,1985,1,3,1989,5,16
809,Masters's Degree,Master of Science,Managament,1989,8,16,1991,5,3
810,Bachelor's Degree,Bachelor of Science,Chemistry,2001,9,25,2005,5,12
811,Bachelor's Degree,Bachelor of Business Administration,Finance,1988,1,19,1992,5,19
812,Bachelor's Degree,Bachelor of Arts,Mathematics,2008,2,16,2012,12,15
812,Masters's Degree,Master of Science,Business Analytics,2013,1,26,2015,4,16
813,Bachelor's Degree,Bachelor of Business Administration,HR,1995,8,17,2000,7,20
813,Masters's Degree,Master of Business Administration,Finance,2000,8,15,2003,12,17
814,Bachelor's Degree,Bachelor of Science,Physics,1987,8,20,1990,12,12
815,Bachelor's Degree,Bachelor of Arts,Mathematics,1989,2,7,1993,12,18
816,Bachelor's Degree,Bachelor of Arts,Geography,1988,8,20,1992,4,15
816,PhD Degree,Doctor of Philosophy PhD,Comparative Literature,1992,8,5,1997,5,16
817,Bachelor's Degree,Bachelor of Business Administration,Engineering,1994,5,13,1998,5,10
818,Bachelor's Degree,Bachelor of Technology,Engineering,1991,8,18,1995,5,13
819,Bachelor's Degree,Bachelor of Technology,Engineering,1983,8,24,1987,5,18
820,Bachelor's Degree,Bachelor of Engineering,Engineering,1992,8,1,1995,12,9
821,Bachelor's Degree,Bachelor of Business Administration,HR,2001,2,6,2005,12,13
821,Masters's Degree,Master of Business Administration,HR,2006,8,27,2008,7,6
822,Bachelor's Degree,Bachelor of Arts,History,1989,1,14,1993,12,20
823,Bachelor's Degree,Bachelor of Arts,History,1981,9,1,1985,12,18
823,Masters's Degree,Master of Science,Business Analytics,1986,8,18,1988,12,1
824,Bachelor's Degree,Bachelor of Science,Chemistry,1991,5,12,1995,5,13
825,Bachelor's Degree,Bachelor of Business Administration,Marketing,1989,2,17,1993,12,18
825,Masters's Degree,Master of Business Administration,Finance,1994,8,19,1996,4,17
826,Bachelor's Degree,Bachelor of Technology,Engineering,1994,1,23,1997,12,8
826,PhD Degree,PhD,Management Studies,1999,8,8,2003,12,16
827,Bachelor's Degree,Bachelor of Engineering,Engineering,1994,1,15,1998,12,13
827,Masters's Degree,Master of Business Administration,Operations,1999,8,2,2001,5,15
827,PhD Degree,Doctor of Philosophy PhD,Philosophy,2002,9,22,2006,5,20
828,Bachelor's Degree,Bachelor of Business Administration,Finance,1998,1,11,2003,7,15
829,Bachelor's Degree,Bachelor of Business Administration,Engineering,1999,9,14,2003,5,13
830,Bachelor's Degree,Bachelor of Engineering,Engineering,1990,1,11,1994,12,11
830,PhD Degree,Doctor of Business Administration,HR,1995,1,5,1999,4,16
831,Bachelor's Degree,Bachelor of Engineering,Engineering,1986,9,13,1990,5,10
832,Bachelor's Degree,Bachelor of Science,Biology,1993,8,11,1997,12,7
833,Bachelor's Degree,Bachelor of Science,Biology,2000,1,4,2004,5,20
834,Bachelor's Degree,Bachelor of Business Administration,Operations,1994,8,23,1998,5,12
835,Bachelor's Degree,Bachelor of Technology,Engineering,1987,1,1,1991,5,20
836,Bachelor's Degree,Bachelor of Arts,Mathematics,1993,2,7,1998,7,16
837,Bachelor's Degree,Bachelor of Business Administration,Finance,2001,2,6,2004,12,9
837,PhD Degree,PhD,Management Studies,2006,1,23,2009,12,9
838,Bachelor's Degree,Bachelor of Science,Physics,1997,2,26,2001,12,17
838,Masters's Degree,Master of Business Administration,Operations,2002,1,15,2004,7,26
839,Bachelor's Degree,Bachelor of Arts,Mathematics,2000,1,3,2004,5,13
840,Bachelor's Degree,Bachelor of Technology,Engineering,1987,8,7,1991,5,13
840,Masters's Degree,Master of Science,Computer Science,1991,8,6,1993,12,7
840,PhD Degree,PhD,Sociology,1995,9,8,1999,12,12
841,Bachelor's Degree,Bachelor of Business Administration,Finance,1996,8,22,2000,5,16
841,Masters's Degree,Master of Science,Business Analytics,2000,8,9,2002,12,22
841,PhD Degree,PhD,Communication,2004,8,5,2008,12,17
842,Bachelor's Degree,Bachelor of Science,Physics,1987,5,19,1991,4,16
842,Masters's Degree,Master of Science,Data Science,1991,8,14,1992,7,19
843,Bachelor's Degree,Bachelor of Business Administration,Operations,1986,1,23,1989,12,16
843,Masters's Degree,Master of Science,Business Analytics,1990,9,27,1992,5,23
844,Bachelor's Degree,Bachelor of Science,Chemistry,2006,9,23,2010,12,17
845,Bachelor's Degree,Bachelor of Arts,Geography,1991,8,18,1995,4,14
846,Bachelor's Degree,Bachelor of Engineering,Engineering,1991,2,24,1995,5,8
846,Masters's Degree,Master of Philosphy,Economics,1995,8,6,1997,7,24
847,Bachelor's Degree,Bachelor of Arts,Mathematics,1989,2,25,1992,12,11
848,Bachelor's Degree,Bachelor of Technology,Engineering,1997,1,25,2001,5,8
849,Bachelor's Degree,Bachelor of Science,Chemistry,1993,1,19,1997,5,18
850,Bachelor's Degree,Bachelor of Arts,Commerce,1994,1,13,1997,12,19
850,Masters's Degree,Master of Science,Managament,1998,8,3,2000,5,13
851,Bachelor's Degree,Bachelor of Business Administration,Finance,1986,8,9,1990,5,14
851,Masters's Degree,Master of Science,Computer Science,1990,8,25,1992,12,9
852,Bachelor's Degree,Bachelor of Science,Chemistry,1986,5,16,1990,5,16
853,Bachelor's Degree,Bachelor of Business Administration,Finance,2001,9,12,2007,7,20
853,Masters's Degree,Master of Philosphy,Economics,2007,8,9,2010,12,12
854,Bachelor's Degree,Bachelor of Arts,Mathematics,1987,1,17,1990,12,15
855,Bachelor's Degree,Bachelor of Science,Biology,1983,5,17,1986,12,15
856,Bachelor's Degree,Bachelor of Science,Chemistry,1999,1,15,2002,12,18
857,Bachelor's Degree,Bachelor of Technology,Engineering,2008,2,26,2011,12,18
857,Masters's Degree,Master of Business Administration,Finance,2012,9,28,2015,7,26
858,Bachelor's Degree,Bachelor of Engineering,Engineering,2003,8,23,2008,7,9
858,Masters's Degree,Master of Science,Computer Science,2008,8,12,2012,12,23
859,Bachelor's Degree,Bachelor of Science,Chemistry,1991,8,16,1997,7,11
859,PhD Degree,Doctor of Philosophy PhD,Philosophy,1999,5,13,2003,12,20
860,Bachelor's Degree,Bachelor of Business Administration,Operations,2004,9,7,2007,12,10
861,Bachelor's Degree,Bachelor of Arts,Economics,1982,8,6,1985,12,11
862,Bachelor's Degree,Bachelor of Science,Biology,2006,1,10,2009,12,17
863,Bachelor's Degree,Bachelor of Business Administration,Engineering,1994,1,6,1998,5,17
863,Masters's Degree,Master of Business Administration,Marketing,1998,8,5,2000,5,6
864,Bachelor's Degree,Bachelor of Arts,Geography,1992,1,6,1995,12,14
865,Bachelor's Degree,Bachelor of Business Administration,Finance,1993,8,18,1997,12,9
866,Bachelor's Degree,Bachelor of Business Administration,Engineering,2004,2,5,2007,12,11
866,Masters's Degree,Master of Science,Data Science,2008,9,2,2010,7,5
867,Bachelor's Degree,Bachelor of Arts,Geography,2006,8,13,2010,5,12
867,Masters's Degree,Master of Business Administration,Finance,2010,8,24,2012,12,13
868,Bachelor's Degree,Bachelor of Arts,Geography,1996,8,14,2000,5,10
868,Masters's Degree,Master of Business Administration,Finance,2000,8,9,2001,12,14
869,Bachelor's Degree,Bachelor of Business Administration,Finance,2004,8,20,2009,7,9
870,Bachelor's Degree,Bachelor of Business Administration,HR,1991,1,6,1994,12,7
871,Bachelor's Degree,Bachelor of Technology,Engineering,1988,2,2,1992,12,20
872,Bachelor's Degree,Bachelor of Technology,Engineering,1995,1,14,1998,12,11
872,PhD Degree,Doctor of Philosophy PhD,Philosophy,1999,1,19,2003,12,8
873,Bachelor's Degree,Bachelor of Arts,Mathematics,2003,8,17,2006,12,12
874,Bachelor's Degree,Bachelor of Engineering,Engineering,2007,2,5,2011,5,12
875,Bachelor's Degree,Bachelor of Science,Physics,2006,2,8,2009,12,12
876,Bachelor's Degree,Bachelor of Science,Biology,1991,2,2,1995,5,8
877,Bachelor's Degree,Bachelor of Technology,Engineering,2000,1,1,2003,12,17
878,Bachelor's Degree,Bachelor of Arts,Economics,2004,9,27,2007,12,16
879,Bachelor's Degree,Bachelor of Science,Chemistry,2001,9,18,2005,5,11
880,Bachelor's Degree,Bachelor of Business Administration,Operations,1994,8,26,1997,12,20
881,Bachelor's Degree,Bachelor of Arts,Geography,1995,1,13,1998,12,10
882,Bachelor's Degree,Bachelor of Business Administration,HR,2004,9,21,2009,7,17
883,Bachelor's Degree,Bachelor of Engineering,Engineering,1989,1,27,1993,12,11
883,Masters's Degree,Master of Science,Computer Science,1994,8,13,1996,5,27
883,PhD Degree,Doctor of Business Administration,HR,1998,8,13,2003,4,10
884,Bachelor's Degree,Bachelor of Business Administration,Engineering,1997,8,27,2001,12,15
884,Masters's Degree,Master of Science,Computer Science,2002,8,13,2004,12,27
884,PhD Degree,PhD,Sociology,2005,9,18,2009,5,19
885,Bachelor's Degree,Bachelor of Arts,Mathematics,1987,1,27,1992,7,9
885,Masters's Degree,Master of Business Administration,Operations,1992,8,9,1996,5,27
886,Bachelor's Degree,Bachelor of Science,Chemistry,1987,8,20,1990,12,12
887,Bachelor's Degree,Bachelor of Arts,Geography,1989,1,5,1992,12,12
887,Masters's Degree,Master of Science,Physics,1993,8,17,1995,5,5
888,Bachelor's Degree,Bachelor of Technology,Engineering,1988,2,7,1991,12,11
888,Masters's Degree,Master of Business Administration,Finance,1992,8,2,1994,4,7
889,Bachelor's Degree,Bachelor of Arts,Economics,2002,9,20,2005,12,10
889,Masters's Degree,Master of Science,Data Science,2006,8,19,2008,12,20
890,Bachelor's Degree,Bachelor of Technology,Engineering,2008,1,10,2013,7,15
891,Bachelor's Degree,Bachelor of Technology,Engineering,2002,8,5,2006,5,13
892,Bachelor's Degree,Bachelor of Business Administration,Finance,2007,2,2,2011,12,9
892,Masters's Degree,Master of Business Administration,HR,2012,1,11,2014,4,2
893,Bachelor's Degree,Bachelor of Science,Biology,1990,8,1,1994,5,7
893,Masters's Degree,Master of Business Administration,Marketing,1994,8,16,1996,12,1
894,Bachelor's Degree,Bachelor of Arts,Mathematics,1998,9,11,2002,5,14
894,Masters's Degree,Master of Business Administration,Marketing,2002,8,22,2004,12,11
895,Bachelor's Degree,Bachelor of Engineering,Engineering,1998,1,17,2002,5,9
896,Bachelor's Degree,Bachelor of Business Administration,Finance,1995,2,6,1999,5,17
896,Masters's Degree,Master of Science,Computer Science,1999,8,5,2001,7,6
897,Bachelor's Degree,Bachelor of Science,Chemistry,1995,5,19,1998,12,11
898,Bachelor's Degree,Bachelor of Business Administration,Finance,2007,1,17,2011,12,15
898,Masters's Degree,Master of Science,Business Analytics,2012,8,13,2014,5,17
899,Bachelor's Degree,Bachelor of Business Administration,Finance,1990,1,7,1994,12,8
899,PhD Degree,PhD,Communication,1995,8,27,2000,4,13
900,Bachelor's Degree,Bachelor of Business Administration,HR,2000,1,27,2004,12,11
901,Bachelor's Degree,Bachelor of Science,Chemistry,2001,2,24,2006,7,18
902,Bachelor's Degree,Bachelor of Business Administration,Finance,1996,9,2,1999,12,16
902,Masters's Degree,Master of Business Administration,HR,2000,9,10,2002,12,2
903,Bachelor's Degree,Bachelor of Business Administration,Operations,1998,9,19,2001,12,18
903,Masters's Degree,Master of Business Administration,Operations,2002,8,28,2004,12,19
904,Bachelor's Degree,Bachelor of Business Administration,HR,1993,1,27,1997,12,11
904,Masters's Degree,Master of Business Administration,Finance,1998,8,23,2000,5,27
905,Bachelor's Degree,Bachelor of Business Administration,Finance,1988,8,28,1992,12,19
905,Masters's Degree,Master of Science,Business Analytics,1993,8,21,1995,12,28
906,Bachelor's Degree,Bachelor of Arts,Economics,2004,8,27,2008,12,8
907,Bachelor's Degree,Bachelor of Business Administration,Finance,1994,1,18,1998,12,18
907,PhD Degree,PhD,Management Studies,2000,1,2,2005,4,7
908,Bachelor's Degree,Bachelor of Arts,Geography,1996,8,7,1999,12,7
909,Bachelor's Degree,Bachelor of Science,Chemistry,1989,2,17,1993,5,14
909,Masters's Degree,Master of Philosphy,English,1993,8,23,1995,7,17
910,Bachelor's Degree,Bachelor of Arts,Economics,1989,2,27,1993,5,10
910,Masters's Degree,Master of Science,Managament,1993,8,1,1994,7,27
911,Bachelor's Degree,Bachelor of Science,Chemistry,1986,1,9,1989,12,13
912,Bachelor's Degree,Bachelor of Business Administration,HR,1993,2,13,1996,12,12
913,Bachelor's Degree,Bachelor of Arts,Mathematics,2006,2,16,2010,12,17
913,Masters's Degree,Master of Business Administration,Operations,2011,8,10,2013,7,16
914,Bachelor's Degree,Bachelor of Business Administration,Finance,1983,1,1,1987,5,13
914,PhD Degree,Doctor of Philosophy PhD,Philosophy,1988,8,1,1993,5,10
915,Bachelor's Degree,Bachelor of Engineering,Engineering,1990,5,2,1993,12,15
915,Masters's Degree,Master of Science,Physics,1994,8,26,1996,7,2
916,Bachelor's Degree,Bachelor of Science,Chemistry,1990,8,26,1994,4,9
916,PhD Degree,PhD,Sociology,1994,8,10,1998,12,9
917,Bachelor's Degree,Bachelor of Business Administration,Engineering,1986,1,17,1989,12,10
917,Masters's Degree,Master of Business Administration,Operations,1990,9,21,1992,12,17
918,Bachelor's Degree,Bachelor of Business Administration,Finance,1989,8,15,1992,12,9
919,Bachelor's Degree,Bachelor of Science,Chemistry,1984,1,13,1987,12,9
920,Bachelor's Degree,Bachelor of Arts,History,1985,1,19,1989,5,12
920,Masters's Degree,Master of Science,Business Analytics,1989,8,28,1991,4,19
921,Bachelor's Degree,Bachelor of Engineering,Engineering,1984,8,27,1987,12,7
