id,start_year,start_month,end_year,end_month,job_title,department
738,1999.0,10,2011.0,9,Backend Engineer II,Analytics Department
739,1990.0,12,1996.0,8,Associate Frontend Engineer,IT Department
739,1997.0,8,2002.0,10,Frontend Engineer,IT Department
739,2002.0,10,2014.0,11,Frontend Engineer II,IT Department
740,2012.0,12,2016.0,2,Associate Backend Engineer,Analytics Department
741,2001.0,12,2007.0,9,Associate Backend Engineer,IT Department
742,1995.0,5,2001.0,6,Associate Backend Engineer,Analytics Department
742,2001.0,6,2006.0,7,Backend Engineer,Analytics Department
742,2007.0,7,2011.0,12,Backend Engineer II,Analytics Department
743,1996.0,5,2002.0,4,Associate Backend Engineer,IT Department
743,2003.0,4,2008.0,3,Backend Engineer,IT Department
743,2008.0,3,2012.0,9,Backend Engineer II,IT Department
744,2003.0,12,2009.0,2,Associate Frontend Engineer,IT Department
745,2007.0,5,2011.0,9,Associate Backend Engineer,Analytics Department
746,1988.0,5,1994.0,1,Associate Data Analyst,Analytics Department
746,1994.0,1,1999.0,6,Data Analyst,Analytics Department
746,2000.0,6,2012.0,9,Data Analyst II,Analytics Department
747,1990.0,12,1996.0,1,Associate Backend Engineer,IT Department
747,1997.0,1,2002.0,11,Backend Engineer,IT Department
747,2003.0,11,2015.0,4,Backend Engineer II,IT Department
748,2000.0,12,2006.0,1,Associate Backend Engineer,IT Department
749,1995.0,12,2001.0,6,Associate Data Analyst,Analytics Department
749,2002.0,6,2007.0,11,Data Analyst,Analytics Department
749,2008.0,11,2012.0,9,Data Analyst II,Analytics Department
750,2012.0,5,2016.0,11,Associate Data Analyst,Analytics Department
751,2008.0,12,2012.0,9,Associate Backend Engineer,Analytics Department
752,2012.0,5,2016.0,6,Associate Backend Engineer,IT Department
753,2004.0,12,2010.0,3,Associate Frontend Engineer,IT Department
754,1996.0,12,2002.0,1,Associate Frontend Engineer,IT Department
754,2003.0,1,2008.0,6,Frontend Engineer,IT Department
755,1986.0,5,1992.0,3,Associate Data Analyst,Analytics Department
755,1993.0,3,1998.0,11,Data Analyst,Analytics Department
755,1998.0,11,2010.0,10,Data Analyst II,Analytics Department
756,1999.0,12,2005.0,12,Associate Backend Engineer,IT Department
757,1995.0,4,2001.0,5,Associate Frontend Engineer,IT Department
757,2001.0,5,2006.0,11,Frontend Engineer,IT Department
757,2006.0,11,2010.0,12,Frontend Engineer II,IT Department
758,1992.0,5,1998.0,6,Associate Backend Engineer,Analytics Department
758,1998.0,6,2003.0,2,Backend Engineer,Analytics Department
758,2004.0,2,2016.0,1,Backend Engineer II,Analytics Department
759,2002.0,12,2008.0,5,Associate Backend Engineer,IT Department
760,2006.0,12,2010.0,1,Associate Data Analyst,Analytics Department
761,1998.0,12,2004.0,4,Associate Backend Engineer,Analytics Department
761,2005.0,4,2010.0,6,Backend Engineer,Analytics Department
761,2011.0,6,2012.0,10,Backend Engineer II,Analytics Department
762,2001.0,12,2007.0,7,Associate Frontend Engineer,IT Department
763,2011.0,12,2015.0,8,Associate Backend Engineer,Analytics Department
764,1989.0,12,1995.0,6,Associate Backend Engineer,IT Department
764,1995.0,6,2000.0,6,Backend Engineer,IT Department
764,2000.0,6,2012.0,8,Backend Engineer II,IT Department
765,2006.0,5,2010.0,9,Associate Data Analyst,Analytics Department
766,1992.0,5,1998.0,3,Associate Backend Engineer,Analytics Department
766,1998.0,3,2003.0,10,Backend Engineer,Analytics Department
766,2004.0,10,2016.0,10,Backend Engineer II,Analytics Department
767,2010.0,5,2014.0,6,Associate Backend Engineer,Analytics Department
768,2008.0,12,2012.0,3,Associate Data Analyst,Analytics Department
769,1998.0,12,2004.0,3,Associate Manager,Administration Department
769,2004.0,3,2009.0,2,Assistant Manager,Administration Department
770,1993.0,7,1999.0,5,Associate Frontend Engineer,IT Department
770,1999.0,5,2004.0,7,Frontend Engineer,IT Department
770,2005.0,7,2017.0,8,Backend Engineer II,IT Department
771,1992.0,12,1998.0,11,Associate Data Analyst,Analytics Department
771,1998.0,11,2003.0,1,Data Analyst,Analytics Department
771,2004.0,1,2016.0,2,Data Analyst II,Analytics Department
772,1999.0,5,2005.0,4,Associate Backend Engineer,IT Department
773,2003.0,5,2009.0,8,Associate Data Analyst,Analytics Department
774,2012.0,5,2016.0,10,Associate Backend Engineer,Analytics Department
775,1994.0,12,2000.0,4,Associate Backend Engineer,Analytics Department
775,2000.0,4,2005.0,11,Backend Engineer,Analytics Department
775,2005.0,11,2017.0,9,Backend Engineer II,Analytics Department
776,1993.0,12,1999.0,12,Associate Backend Engineer,Analytics Department
776,1999.0,12,2004.0,3,Backend Engineer,Analytics Department
776,2005.0,3,2017.0,5,Backend Engineer II,Analytics Department
777,1989.0,12,1995.0,11,Associate Data Analyst,Analytics Department
777,1996.0,11,2001.0,5,Data Analyst,Analytics Department
777,2002.0,5,2014.0,2,Data Analyst II,Analytics Department
778,2003.0,4,2009.0,4,Associate Backend Engineer,Analytics Department
779,2001.0,5,2007.0,11,Associate Manager,Administration Department
780,2004.0,12,2010.0,10,Associate Frontend Engineer,IT Department
781,2008.0,12,2012.0,10,Associate Frontend Engineer,IT Department
782,2011.0,12,2015.0,3,Associate Frontend Engineer,IT Department
783,1995.0,12,2001.0,2,Associate Backend Engineer,Analytics Department
783,2001.0,2,2006.0,12,Backend Engineer,Analytics Department
783,2007.0,12,2011.0,1,Backend Engineer II,Analytics Department
784,2002.0,5,2008.0,8,Associate Data Analyst,Analytics Department
785,2002.0,4,2008.0,11,Associate Frontend Engineer,IT Department
786,2009.0,5,2013.0,10,Associate Backend Engineer,Analytics Department
787,1990.0,12,1996.0,6,Associate Backend Engineer,IT Department
787,1996.0,6,2001.0,10,Backend Engineer,IT Department
787,2001.0,10,2013.0,10,Backend Engineer II,IT Department
788,1995.0,5,2001.0,4,Associate Data Analyst,Analytics Department
788,2001.0,4,2006.0,1,Data Analyst,Analytics Department
788,2006.0,1,2010.0,12,Data Analyst II,Analytics Department
789,1990.0,7,1996.0,10,Associate Backend Engineer,IT Department
789,1996.0,10,2001.0,9,Backend Engineer,IT Department
789,2001.0,9,2013.0,3,Backend Engineer II,IT Department
790,1992.0,5,1998.0,12,Associate Data Analyst,Analytics Department
790,1998.0,12,2003.0,2,Data Analyst,Analytics Department
790,2003.0,2,2015.0,1,Data Analyst II,Analytics Department
791,2007.0,7,2011.0,11,Associate Backend Engineer,Analytics Department
792,2001.0,12,2007.0,9,Associate Data Analyst,Analytics Department
793,2001.0,12,2007.0,5,Associate Backend Engineer,Analytics Department
795,1999.0,12,2005.0,8,Associate Data Analyst,Analytics Department
796,2002.0,7,2008.0,6,Associate Data Analyst,Analytics Department
797,2001.0,12,2007.0,5,Associate Backend Engineer,Analytics Department
798,2000.0,5,2006.0,4,Associate Manager,Administration Department
799,1998.0,5,2004.0,10,Associate Backend Engineer,Analytics Department
799,2004.0,10,2009.0,5,Backend Engineer,Analytics Department
800,1989.0,7,1995.0,1,Associate Backend Engineer,IT Department
800,1995.0,1,2000.0,7,Backend Engineer,IT Department
800,2000.0,7,2012.0,8,Backend Engineer II,IT Department
801,2010.0,12,2014.0,12,Associate Data Analyst,Analytics Department
802,2003.0,12,2009.0,4,Associate Data Analyst,Analytics Department
803,1996.0,12,2002.0,12,Associate Manager,Administration Department
803,2002.0,12,2007.0,4,Assistant Manager,Administration Department
803,2008.0,4,2012.0,2,Manager,Administration Department
804,1994.0,4,2000.0,4,Associate Backend Engineer,Analytics Department
804,2000.0,4,2005.0,9,Backend Engineer,Analytics Department
804,2005.0,9,2017.0,5,Backend Engineer II,Analytics Department
805,1993.0,7,1999.0,10,Associate Frontend Engineer,IT Department
805,1999.0,10,2004.0,8,Frontend Engineer,IT Department
805,2005.0,8,2017.0,12,Frontend Engineer II,IT Department
806,1988.0,5,1994.0,7,Associate Backend Engineer,Analytics Department
806,1995.0,7,2000.0,11,Backend Engineer,Analytics Department
806,2000.0,11,2012.0,8,Backend Engineer II,Analytics Department
807,1988.0,4,1994.0,2,Associate Data Analyst,Analytics Department
807,1995.0,2,2000.0,3,Data Analyst,Analytics Department
807,2001.0,3,2013.0,4,Data Analyst II,Analytics Department
808,1988.0,5,1994.0,7,Associate Data Analyst,Analytics Department
808,1994.0,7,1999.0,11,Data Analyst,Analytics Department
808,1999.0,11,2011.0,12,Data Analyst II,Analytics Department
809,2012.0,12,2016.0,1,Associate Frontend Engineer,IT Department
810,1996.0,4,2002.0,5,Associate Data Analyst,Analytics Department
810,2003.0,5,2008.0,1,Data Analyst,Analytics Department
810,2008.0,1,2012.0,5,Data Analyst II,Analytics Department
811,2007.0,12,2011.0,6,Associate Backend Engineer,IT Department
812,1996.0,12,2002.0,11,Associate Backend Engineer,IT Department
812,2002.0,11,2007.0,10,Backend Engineer,IT Department
812,2007.0,10,2011.0,8,Backend Engineer II,IT Department
813,2007.0,12,2011.0,4,Associate Data Analyst,Analytics Department
815,2002.0,12,2008.0,3,Associate Manager,Administration Department
817,2003.0,12,2009.0,5,Associate Frontend Engineer,IT Department
818,1993.0,12,1999.0,10,Associate Data Analyst,Analytics Department
818,2000.0,10,2005.0,5,Data Analyst,Analytics Department
818,2005.0,5,2017.0,8,Data Analyst II,Analytics Department
819,2003.0,4,2009.0,5,Associate Backend Engineer,Analytics Department
820,1993.0,7,1999.0,3,Associate Backend Engineer,IT Department
820,1999.0,3,2004.0,10,Backend Engineer,IT Department
820,2004.0,10,2016.0,10,Backend Engineer II,IT Department
821,1997.0,5,2003.0,12,Associate Data Analyst,Administration Department
821,2003.0,12,2008.0,3,Assistant Manager,Administration Department
822,1990.0,12,1996.0,5,Associate Frontend Engineer,IT Department
822,1996.0,5,2001.0,2,Frontend Engineer,IT Department
822,2002.0,2,2014.0,4,Frontend Engineer II,IT Department
823,1998.0,12,2004.0,3,Associate Frontend Engineer,IT Department
823,2004.0,3,2009.0,10,Frontend Engineer,IT Department
823,2010.0,10,2011.0,2,Frontend Engineer II,IT Department
824,1991.0,5,1997.0,10,Associate Backend Engineer,Analytics Department
824,1998.0,10,2003.0,1,Backend Engineer,Analytics Department
824,2003.0,1,2015.0,7,Backend Engineer II,Analytics Department
825,2012.0,12,2016.0,7,Associate Backend Engineer,Analytics Department
827,2010.0,5,2014.0,1,Associate Data Analyst,Analytics Department
829,2002.0,12,2008.0,7,Associate Data Analyst,Administration Department
830,2001.0,4,2007.0,4,Associate Backend Engineer,IT Department
831,2005.0,5,2011.0,6,Associate Backend Engineer,Analytics Department
832,2003.0,12,2009.0,8,Associate Data Analyst,Analytics Department
833,1997.0,12,2003.0,4,Associate Data Analyst,Analytics Department
833,2003.0,4,2008.0,11,Data Analyst,Analytics Department
833,2008.0,11,2012.0,7,Data Analyst II,Analytics Department
834,1997.0,5,2003.0,3,Associate Backend Engineer,IT Department
834,2003.0,3,2008.0,2,Backend Engineer,IT Department
835,2008.0,12,2012.0,2,Associate Manager,Administration Department
836,2007.0,12,2011.0,1,Associate Backend Engineer,Analytics Department
838,1996.0,12,2002.0,3,Associate Data Analyst,Administration Department
838,2002.0,3,2007.0,8,Assistant Manager,Administration Department
838,2007.0,8,2011.0,2,Manager,Administration Department
839,2012.0,5,2016.0,6,Associate Frontend Engineer,IT Department
842,2010.0,5,2014.0,10,Associate Data Analyst,Analytics Department
843,2000.0,12,2006.0,9,Associate Data Analyst,Analytics Department
844,2003.0,12,2009.0,4,Associate Backend Engineer,Analytics Department
845,2011.0,5,2015.0,12,Associate Data Analyst,Analytics Department
846,1998.0,7,2004.0,11,Associate Frontend Engineer,IT Department
846,2005.0,11,2010.0,10,Frontend Engineer,IT Department
846,2011.0,10,2012.0,4,Frontend Engineer II,IT Department
847,2009.0,5,2013.0,12,Associate Frontend Engineer,IT Department
848,2005.0,7,2011.0,2,Associate Data Analyst,Analytics Department
849,1993.0,12,1999.0,3,Associate Backend Engineer,Analytics Department
849,2000.0,3,2005.0,11,Backend Engineer,Analytics Department
849,2005.0,11,2017.0,8,Backend Engineer II,Analytics Department
850,1999.0,12,2005.0,1,Associate Data Analyst,Analytics Department
850,2005.0,1,2010.0,1,Data Analyst,Analytics Department
850,2011.0,1,2012.0,3,Data Analyst II,Analytics Department
851,2010.0,12,2014.0,10,Associate Backend Engineer,IT Department
852,2002.0,12,2008.0,6,Associate Frontend Engineer,IT Department
853,1991.0,12,1997.0,2,Associate Backend Engineer,IT Department
853,1997.0,2,2002.0,9,Backend Engineer,IT Department
853,2002.0,9,2014.0,7,Backend Engineer II,IT Department
855,2003.0,7,2009.0,6,Associate Data Analyst,Analytics Department
856,1996.0,12,2002.0,3,Associate Data Analyst,Analytics Department
856,2003.0,3,2008.0,1,Data Analyst,Analytics Department
856,2008.0,1,2012.0,9,Data Analyst II,Analytics Department
857,1996.0,7,2002.0,7,Associate Backend Engineer,Analytics Department
857,2003.0,7,2008.0,12,Backend Engineer,Analytics Department
857,2008.0,12,2012.0,10,Backend Engineer II,Analytics Department
858,1986.0,4,1992.0,4,Associate Backend Engineer,Analytics Department
858,1993.0,4,1998.0,9,Backend Engineer,Analytics Department
858,1998.0,9,2010.0,8,Backend Engineer II,Analytics Department
859,1996.0,12,2002.0,7,Associate Data Analyst,Analytics Department
859,2002.0,7,2007.0,2,Data Analyst,Analytics Department
859,2008.0,2,2012.0,10,Data Analyst II,Analytics Department
860,2005.0,5,2011.0,1,Associate Backend Engineer,IT Department
861,2010.0,5,2014.0,8,Associate Frontend Engineer,IT Department
862,1990.0,5,1996.0,6,Associate Manager,Administration Department
862,1996.0,6,2001.0,8,Assistant Manager,Administration Department
862,2001.0,8,2013.0,10,Manager,Administration Department
863,1988.0,5,1994.0,11,Associate Backend Engineer,IT Department
863,1994.0,11,1999.0,8,Backend Engineer,IT Department
863,2000.0,8,2012.0,3,Backend Engineer II,IT Department
864,1993.0,5,1999.0,9,Associate Frontend Engineer,IT Department
864,1999.0,9,2004.0,3,Frontend Engineer,IT Department
864,2004.0,3,2016.0,8,Backend Engineer II,IT Department
865,1992.0,5,1998.0,11,Associate Backend Engineer,Analytics Department
865,1998.0,11,2003.0,11,Backend Engineer,Analytics Department
865,2004.0,11,2016.0,5,Backend Engineer II,Analytics Department
866,2004.0,12,2010.0,10,Associate Backend Engineer,IT Department
867,1993.0,12,1999.0,3,Associate Backend Engineer,IT Department
867,1999.0,3,2004.0,10,Backend Engineer,IT Department
867,2005.0,10,2017.0,3,Backend Engineer II,IT Department
868,2003.0,12,2009.0,1,Associate Frontend Engineer,IT Department
869,1991.0,5,1997.0,9,Associate Backend Engineer,IT Department
869,1997.0,9,2002.0,10,Backend Engineer,IT Department
869,2002.0,10,2014.0,3,Backend Engineer II,IT Department
870,1998.0,12,2004.0,7,Associate Data Analyst,Analytics Department
870,2004.0,7,2009.0,10,Data Analyst,Analytics Department
870,2010.0,10,2011.0,6,Data Analyst II,Analytics Department
871,2006.0,5,2010.0,5,Associate Frontend Engineer,IT Department
872,1994.0,12,2000.0,9,Associate Backend Engineer,Analytics Department
872,2001.0,9,2006.0,4,Backend Engineer,Analytics Department
872,2006.0,4,2010.0,8,Backend Engineer II,Analytics Department
873,1994.0,12,2000.0,4,Associate Backend Engineer,Analytics Department
873,2000.0,4,2005.0,8,Backend Engineer,Analytics Department
873,2005.0,8,2017.0,6,Backend Engineer II,Analytics Department
874,1995.0,12,2001.0,8,Associate Data Analyst,Analytics Department
874,2002.0,8,2007.0,5,Data Analyst,Analytics Department
874,2007.0,5,2011.0,2,Data Analyst II,Analytics Department
875,2011.0,12,2015.0,8,Associate Data Analyst,Analytics Department
876,1996.0,12,2002.0,2,Associate Frontend Engineer,IT Department
876,2002.0,2,2007.0,4,Frontend Engineer,IT Department
876,2007.0,4,2011.0,3,Frontend Engineer II,IT Department
877,2000.0,12,2006.0,8,Associate Backend Engineer,Analytics Department
878,2008.0,5,2012.0,5,Associate Manager,Administration Department
879,2007.0,12,2011.0,6,Associate Backend Engineer,Analytics Department
880,1990.0,4,1996.0,7,Associate Data Analyst,Analytics Department
880,1997.0,7,2002.0,2,Data Analyst,Analytics Department
880,2003.0,2,2015.0,1,Data Analyst II,Analytics Department
881,1995.0,5,2001.0,3,Associate Data Analyst,Analytics Department
881,2002.0,3,2007.0,4,Data Analyst,Analytics Department
881,2007.0,4,2011.0,6,Data Analyst II,Analytics Department
882,2008.0,5,2012.0,5,Associate Backend Engineer,Analytics Department
883,2009.0,4,2013.0,9,Associate Data Analyst,Analytics Department
884,1996.0,5,2002.0,4,Associate Backend Engineer,IT Department
884,2002.0,4,2007.0,5,Backend Engineer,IT Department
884,2008.0,5,2012.0,6,Backend Engineer II,IT Department
885,1999.0,5,2005.0,12,Associate Frontend Engineer,IT Department
885,2005.0,12,2010.0,1,Frontend Engineer,IT Department
885,2011.0,1,2012.0,11,Frontend Engineer II,IT Department
886,1987.0,5,1993.0,12,Associate Backend Engineer,Analytics Department
886,1994.0,12,1999.0,6,Backend Engineer,Analytics Department
886,1999.0,6,2011.0,3,Backend Engineer II,Analytics Department
887,1987.0,12,1993.0,1,Associate Backend Engineer,IT Department
887,1994.0,1,1999.0,7,Backend Engineer,IT Department
887,2000.0,7,2012.0,9,Backend Engineer II,IT Department
888,1986.0,5,1992.0,7,Associate Manager,Administration Department
888,1992.0,7,1997.0,4,Assistant Manager,Administration Department
888,1997.0,4,2009.0,9,Manager,Administration Department
889,1987.0,12,1993.0,5,Associate Data Analyst,Analytics Department
889,1994.0,5,1999.0,7,Data Analyst,Analytics Department
889,1999.0,7,2011.0,8,Data Analyst II,Analytics Department
890,1991.0,5,1997.0,9,Associate Data Analyst,Analytics Department
890,1998.0,9,2003.0,9,Data Analyst,Analytics Department
890,2004.0,9,2016.0,1,Data Analyst II,Analytics Department
891,2007.0,12,2011.0,10,Associate Frontend Engineer,IT Department
893,2003.0,5,2009.0,8,Associate Data Analyst,Analytics Department
895,2006.0,12,2010.0,5,Associate Backend Engineer,IT Department
896,1993.0,12,1999.0,5,Associate Manager,Administration Department
896,2000.0,5,2005.0,11,Assistant Manager,Administration Department
896,2005.0,11,2017.0,5,Manager,Administration Department
897,2005.0,12,2011.0,7,Associate Backend Engineer,Analytics Department
898,2005.0,5,2011.0,9,Associate Data Analyst,Analytics Department
899,1996.0,4,2002.0,6,Associate Backend Engineer,Analytics Department
899,2003.0,6,2008.0,2,Backend Engineer,Analytics Department
900,2003.0,5,2009.0,11,Associate Data Analyst,Analytics Department
901,2006.0,12,2010.0,3,Associate Backend Engineer,Analytics Department
902,2010.0,12,2014.0,5,Associate Data Analyst,Analytics Department
903,1986.0,12,1992.0,4,Associate Data Analyst,Analytics Department
903,1992.0,4,1997.0,7,Data Analyst,Analytics Department
903,1997.0,7,2009.0,9,Data Analyst II,Analytics Department
904,1987.0,12,1993.0,12,Associate Backend Engineer,Analytics Department
904,1994.0,12,1999.0,6,Backend Engineer,Analytics Department
904,1999.0,6,2011.0,7,Backend Engineer II,Analytics Department
905,2003.0,5,2009.0,9,Associate Data Analyst,Analytics Department
906,2006.0,12,2010.0,11,Associate Frontend Engineer,IT Department
908,2000.0,4,2006.0,8,Associate Data Analyst,Analytics Department
909,1993.0,5,1999.0,12,Associate Data Analyst,Analytics Department
909,1999.0,12,2004.0,12,Data Analyst,Analytics Department
909,2004.0,12,2016.0,2,Data Analyst II,Analytics Department
910,1999.0,12,2005.0,11,Associate Frontend Engineer,IT Department
910,2005.0,11,2010.0,2,Frontend Engineer,IT Department
910,2010.0,2,2011.0,4,Backend Engineer II,IT Department
911,1991.0,12,1997.0,6,Associate Backend Engineer,Analytics Department
911,1997.0,6,2002.0,4,Backend Engineer,Analytics Department
911,2002.0,4,2014.0,9,Backend Engineer II,Analytics Department
912,1990.0,5,1996.0,2,Associate Data Analyst,Analytics Department
912,1996.0,2,2001.0,9,Data Analyst,Analytics Department
912,2001.0,9,2013.0,9,Data Analyst II,Analytics Department
913,2005.0,12,2011.0,5,Associate Backend Engineer,Analytics Department
914,1993.0,5,1999.0,4,Associate Backend Engineer,Analytics Department
914,1999.0,4,2004.0,3,Backend Engineer,Analytics Department
914,2004.0,3,2016.0,2,Backend Engineer II,Analytics Department
915,1987.0,12,1993.0,12,Associate Data Analyst,Analytics Department
915,1994.0,12,1999.0,7,Data Analyst,Analytics Department
915,2000.0,7,2012.0,5,Data Analyst II,Analytics Department
917,1993.0,5,1999.0,8,Associate Frontend Engineer,IT Department
917,1999.0,8,2004.0,5,Frontend Engineer,IT Department
917,2005.0,5,2017.0,9,Frontend Engineer II,IT Department
918,1992.0,7,1998.0,8,Associate Backend Engineer,Analytics Department
918,1998.0,8,2003.0,11,Backend Engineer,Analytics Department
918,2004.0,11,2016.0,9,Backend Engineer II,Analytics Department
919,2000.0,12,2006.0,11,Associate Backend Engineer,Analytics Department
920,1989.0,12,1995.0,6,Associate Data Analyst,Analytics Department
920,1996.0,6,2001.0,8,Data Analyst,Analytics Department
920,2001.0,8,2013.0,6,Data Analyst II,Analytics Department
921,1997.0,12,2003.0,8,Associate Backend Engineer,Analytics Department
921,2003.0,8,2008.0,9,Backend Engineer,Analytics Department
921,2008.0,9,2012.0,1,Backend Engineer II,Analytics Department
922,1995.0,7,2001.0,7,Associate Manager,Administration Department
922,2001.0,7,2006.0,8,Assistant Manager,Administration Department
922,2006.0,8,2010.0,10,Manager,Administration Department
923,1993.0,7,1999.0,3,Associate Frontend Engineer,IT Department
923,2000.0,3,2005.0,12,Frontend Engineer,IT Department
923,2005.0,12,2017.0,1,Frontend Engineer II,IT Department
924,1999.0,12,2005.0,3,Associate Backend Engineer,IT Department
924,2005.0,3,2010.0,7,Backend Engineer,IT Department
924,2010.0,7,2011.0,6,Backend Engineer II,IT Department
925,2004.0,5,2010.0,12,Associate Backend Engineer,IT Department
926,2009.0,5,2013.0,2,Associate Backend Engineer,IT Department
927,2006.0,12,2010.0,2,Associate Backend Engineer,IT Department
928,2003.0,7,2009.0,6,Associate Backend Engineer,Analytics Department
929,1994.0,12,2000.0,6,Associate Backend Engineer,Analytics Department
929,2000.0,6,2005.0,5,Backend Engineer,Analytics Department
929,2006.0,5,2010.0,8,Backend Engineer II,Analytics Department
930,1996.0,12,2002.0,5,Associate Backend Engineer,IT Department
930,2002.0,5,2007.0,11,Backend Engineer,IT Department
930,2007.0,11,2011.0,9,Backend Engineer II,IT Department
931,1993.0,5,1999.0,9,Associate Frontend Engineer,IT Department
931,2000.0,9,2005.0,11,Frontend Engineer,IT Department
931,2005.0,11,2017.0,9,Frontend Engineer II,IT Department
932,2002.0,12,2008.0,9,Associate Backend Engineer,IT Department
933,1998.0,5,2004.0,1,Associate Backend Engineer,Analytics Department
933,2005.0,1,2010.0,9,Backend Engineer,Analytics Department
933,2011.0,9,2012.0,3,Backend Engineer II,Analytics Department
934,2011.0,12,2015.0,3,Associate Data Analyst,Analytics Department
935,2001.0,12,2007.0,3,Associate Backend Engineer,Analytics Department
936,2002.0,12,2008.0,12,Associate Backend Engineer,Analytics Department
938,2008.0,12,2012.0,3,Associate Backend Engineer,Analytics Department
939,2010.0,5,2014.0,11,Associate Data Analyst,Analytics Department
940,1990.0,12,1996.0,7,Associate Manager,Administration Department
940,1996.0,7,2001.0,8,Assistant Manager,Administration Department
940,2001.0,8,2013.0,9,Manager,Administration Department
941,2006.0,5,2010.0,7,Associate Backend Engineer,IT Department
942,2004.0,12,2010.0,10,Associate Data Analyst,Analytics Department
943,2001.0,12,2007.0,12,Associate Manager,Administration Department
944,2002.0,12,2008.0,5,Associate Manager,Administration Department
945,2003.0,4,2009.0,9,Associate Data Analyst,Analytics Department
946,2006.0,12,2010.0,11,Associate Data Analyst,Analytics Department
947,2008.0,5,2012.0,7,Associate Data Analyst,Analytics Department
948,1998.0,12,2004.0,10,Associate Data Analyst,Analytics Department
948,2005.0,10,2010.0,8,Data Analyst,Analytics Department
948,2011.0,8,2012.0,12,Data Analyst II,Analytics Department
949,2006.0,5,2010.0,8,Associate Backend Engineer,Analytics Department
950,2011.0,12,2015.0,8,Associate Data Analyst,Analytics Department
951,1994.0,7,2000.0,12,Associate Frontend Engineer,IT Department
951,2000.0,12,2005.0,2,Frontend Engineer,IT Department
951,2006.0,2,2010.0,7,Frontend Engineer II,IT Department
952,2008.0,12,2012.0,3,Associate Data Analyst,Analytics Department
953,2004.0,12,2010.0,4,Associate Frontend Engineer,IT Department
954,1988.0,4,1994.0,7,Associate Data Analyst,Analytics Department
954,1995.0,7,2000.0,8,Data Analyst,Analytics Department
954,2000.0,8,2012.0,9,Data Analyst II,Analytics Department
955,2001.0,4,2007.0,3,Associate Backend Engineer,IT Department
958,1998.0,12,2004.0,2,Associate Frontend Engineer,IT Department
958,2004.0,2,2009.0,12,Frontend Engineer,IT Department
958,2010.0,12,2011.0,6,Frontend Engineer II,IT Department
959,1997.0,12,2003.0,5,Associate Data Analyst,Analytics Department
959,2003.0,5,2008.0,4,Data Analyst,Analytics Department
959,2008.0,4,2012.0,11,Data Analyst II,Analytics Department
960,1990.0,12,1996.0,3,Associate Data Analyst,Analytics Department
960,1996.0,3,2001.0,7,Data Analyst,Analytics Department
960,2002.0,7,2014.0,4,Data Analyst II,Analytics Department
961,1999.0,5,2005.0,9,Associate Data Analyst,Analytics Department
962,1991.0,12,1997.0,11,Associate Data Analyst,Analytics Department
962,1997.0,11,2002.0,7,Data Analyst,Analytics Department
962,2002.0,7,2014.0,12,Data Analyst II,Analytics Department
963,1992.0,4,1998.0,3,Associate Frontend Engineer,IT Department
963,1998.0,3,2003.0,2,Frontend Engineer,IT Department
963,2003.0,2,2015.0,5,Backend Engineer II,IT Department
964,1999.0,12,2005.0,3,Associate Backend Engineer,IT Department
965,1995.0,4,2001.0,4,Associate Data Analyst,Administration Department
965,2001.0,4,2006.0,9,Assistant Manager,Administration Department
965,2006.0,9,2010.0,9,Manager,Administration Department
966,2004.0,7,2010.0,5,Associate Backend Engineer,Analytics Department
967,2011.0,5,2015.0,9,Associate Backend Engineer,Analytics Department
968,1997.0,12,2003.0,10,Associate Backend Engineer,IT Department
968,2003.0,10,2008.0,6,Backend Engineer,IT Department
969,1989.0,12,1995.0,6,Associate Frontend Engineer,IT Department
969,1995.0,6,2000.0,11,Frontend Engineer,IT Department
969,2000.0,11,2012.0,5,Frontend Engineer II,IT Department
970,1994.0,5,2000.0,10,Associate Backend Engineer,Analytics Department
970,2001.0,10,2006.0,11,Backend Engineer,Analytics Department
970,2007.0,11,2011.0,5,Backend Engineer II,Analytics Department
971,1989.0,12,1995.0,10,Associate Frontend Engineer,IT Department
971,1995.0,10,2000.0,3,Frontend Engineer,IT Department
971,2001.0,3,2013.0,9,Frontend Engineer II,IT Department
972,2007.0,12,2011.0,7,Associate Backend Engineer,Analytics Department
973,2001.0,5,2007.0,2,Associate Backend Engineer,Analytics Department
974,1993.0,5,1999.0,10,Associate Data Analyst,Analytics Department
974,1999.0,10,2004.0,6,Data Analyst,Analytics Department
974,2005.0,6,2017.0,10,Data Analyst II,Analytics Department
975,2000.0,12,2006.0,2,Associate Data Analyst,Analytics Department
977,1991.0,5,1997.0,8,Associate Backend Engineer,Analytics Department
977,1998.0,8,2003.0,9,Backend Engineer,Analytics Department
977,2004.0,9,2016.0,1,Backend Engineer II,Analytics Department
978,1988.0,4,1994.0,6,Associate Data Analyst,Analytics Department
978,1994.0,6,1999.0,2,Data Analyst,Analytics Department
978,2000.0,2,2012.0,8,Data Analyst II,Analytics Department
979,2002.0,4,2008.0,3,Associate Backend Engineer,Analytics Department
980,1991.0,12,1997.0,12,Associate Manager,Administration Department
980,1997.0,12,2002.0,1,Assistant Manager,Administration Department
980,2002.0,1,2014.0,2,Manager,Administration Department
981,2007.0,12,2011.0,1,Associate Frontend Engineer,IT Department
982,1996.0,5,2002.0,9,Associate Backend Engineer,Analytics Department
