id,degree_type,degree,major,edu_start,start_month,start_day,edu_end,end_month,end_day
681,Bachelor's Degree,Bachelor of Science,Biology,2006,1,11,2009,12,7
682,Bachelor's Degree,Bachelor of Business Administration,Finance,1995,8,11,1998,12,14
682,Masters's Degree,Master of Science,Managament,1999,9,10,2001,12,11
683,Bachelor's Degree,Bachelor of Science,Chemistry,1985,8,7,1989,4,14
684,Bachelor's Degree,Bachelor of Arts,Commerce,1984,1,3,1988,4,15
685,Bachelor's Degree,Bachelor of Business Administration,Operations,1987,2,2,1991,12,13
686,Bachelor's Degree,Bachelor of Business Administration,HR,1981,9,7,1985,5,16
686,PhD Degree,Doctor of Business Administration,HR,1987,8,10,1991,5,7
687,Bachelor's Degree,Bachelor of Technology,Engineering,2001,8,10,2005,5,9
687,Masters's Degree,Master of Science,Data Science,2005,8,4,2006,12,10
688,Bachelor's Degree,Bachelor of Business Administration,Operations,2001,1,26,2004,12,14
688,Masters's Degree,Master of Business Administration,HR,2005,8,8,2007,5,26
688,PhD Degree,PhD,Communication,2007,8,8,2011,12,7
689,Bachelor's Degree,Bachelor of Engineering,Engineering,1991,5,2,1994,12,15
689,Masters's Degree,Master of Science,Physics,1995,8,26,1997,7,2
689,PhD Degree,PhD,Communication,1999,9,26,2003,12,7
690,Bachelor's Degree,Bachelor of Science,Physics,2001,2,12,2006,7,13
690,Masters's Degree,Master of Science,Business Analytics,2006,8,13,2010,4,12
691,Bachelor's Degree,Bachelor of Business Administration,Finance,1985,9,8,1989,5,16
692,Bachelor's Degree,Bachelor of Arts,Mathematics,1990,8,16,1993,12,13
693,Bachelor's Degree,Bachelor of Arts,Commerce,1986,1,19,1989,12,10
694,Bachelor's Degree,Bachelor of Arts,Geography,1996,8,7,1999,12,7
695,Bachelor's Degree,Bachelor of Arts,Mathematics,2000,9,13,2006,7,11
695,PhD Degree,Doctor of Philosophy PhD,Philosophy,2006,8,5,2012,7,9
696,Bachelor's Degree,Bachelor of Science,Biology,1985,8,27,1989,5,7
696,Masters's Degree,Master of Science,Computer Science,1989,8,1,1990,12,27
697,Bachelor's Degree,Bachelor of Science,Biology,2006,1,10,2009,12,17
698,Bachelor's Degree,Bachelor of Arts,Economics,2004,8,27,2008,12,8
698,PhD Degree,PhD,Communication,2009,8,11,2013,12,18
699,Bachelor's Degree,Bachelor of Science,Physics,1996,1,6,2000,12,14
699,Masters's Degree,Master of Science,Business Analytics,2001,1,11,2003,5,6
700,Bachelor's Degree,Bachelor of Engineering,Engineering,1984,9,24,1989,7,10
701,Bachelor's Degree,Bachelor of Technology,Engineering,1984,8,12,1988,5,20
702,Bachelor's Degree,Bachelor of Arts,History,1985,1,27,1989,5,15
702,Masters's Degree,Master of Philosphy,Regional Studies,1989,8,28,1990,5,27
703,Bachelor's Degree,Bachelor of Arts,Mathematics,1991,1,1,1996,7,8
703,PhD Degree,PhD,Sociology,1996,8,11,2001,7,13
704,Bachelor's Degree,Bachelor of Arts,Mathematics,1989,8,27,1993,12,8
705,Bachelor's Degree,Bachelor of Science,Physics,1987,8,20,1990,12,12
706,Bachelor's Degree,Bachelor of Technology,Engineering,1987,1,1,1991,4,17
707,Bachelor's Degree,Bachelor of Engineering,Engineering,1982,8,19,1986,4,15
708,Bachelor's Degree,Bachelor of Arts,Mathematics,1987,8,25,1992,7,8
708,PhD Degree,PhD,Sociology,1993,9,10,1998,7,20
709,Bachelor's Degree,Bachelor of Arts,History,1989,1,6,1993,5,11
710,Bachelor's Degree,Bachelor of Business Administration,HR,2008,1,3,2012,5,10
710,Masters's Degree,Master of Business Administration,Operations,2012,8,4,2014,5,3
711,Bachelor's Degree,Bachelor of Arts,Mathematics,1998,9,11,2002,5,14
711,Masters's Degree,Master of Business Administration,Marketing,2002,8,22,2004,12,11
712,Bachelor's Degree,Bachelor of Technology,Engineering,1984,1,2,1987,12,12
712,Masters's Degree,Master of Business Administration,Finance,1988,8,14,1990,5,2
713,Bachelor's Degree,Bachelor of Arts,Commerce,2007,1,15,2011,5,17
714,Bachelor's Degree,Bachelor of Technology,Engineering,1984,1,1,1988,5,13
715,Bachelor's Degree,Bachelor of Business Administration,Finance,1999,8,21,2003,5,12
715,PhD Degree,PhD,Sociology,2003,8,16,2008,5,15
716,Bachelor's Degree,Bachelor of Business Administration,Engineering,1992,1,22,1997,4,19
717,Bachelor's Degree,Bachelor of Business Administration,Marketing,1983,8,5,1988,7,14
717,PhD Degree,Doctor of Philosophy PhD,Philosophy,1989,1,2,1995,7,9
718,Bachelor's Degree,Bachelor of Business Administration,Finance,1995,1,5,1998,12,9
718,PhD Degree,PhD,Sociology,2000,8,25,2004,12,7
719,Bachelor's Degree,Bachelor of Science,Physics,1998,8,14,2001,12,20
720,Bachelor's Degree,Bachelor of Arts,Geography,1999,9,8,2005,7,8
720,Masters's Degree,Master of Science,Computer Science,2005,8,3,2007,12,8
721,Bachelor's Degree,Bachelor of Business Administration,Engineering,1997,8,23,2001,5,19
722,Bachelor's Degree,Bachelor of Business Administration,HR,2005,9,11,2008,12,7
723,Bachelor's Degree,Bachelor of Business Administration,Operations,1996,9,25,1999,12,15
723,Masters's Degree,Master of Science,Computer Science,2000,8,18,2002,12,25
724,Bachelor's Degree,Bachelor of Engineering,Engineering,1989,1,26,1993,5,12
725,Bachelor's Degree,Bachelor of Technology,Engineering,1987,9,2,1991,4,17
726,Bachelor's Degree,Bachelor of Business Administration,Finance,1994,1,16,1998,5,7
727,Bachelor's Degree,Bachelor of Engineering,Engineering,2004,8,9,2007,12,12
727,Masters's Degree,Master of Science,Physics,2008,8,19,2010,12,9
728,Bachelor's Degree,Bachelor of Engineering,Engineering,2001,1,11,2004,12,15
728,PhD Degree,Doctor of Business Administration,Marketing,2005,8,13,2009,12,10
729,Bachelor's Degree,Bachelor of Science,Biology,2002,9,5,2007,7,8
730,Bachelor's Degree,Bachelor of Science,Biology,1999,2,22,2003,5,14
730,PhD Degree,Doctor of Philosophy PhD,English Language Studies,2003,8,12,2008,5,9
731,Bachelor's Degree,Bachelor of Arts,History,1985,9,6,1989,5,14
731,Masters's Degree,Master of Philosphy,History,1989,8,22,1990,12,6
732,Bachelor's Degree,Bachelor of Business Administration,Finance,2005,8,17,2008,12,19
733,Bachelor's Degree,Bachelor of Business Administration,Operations,1991,1,23,1994,12,15
734,Bachelor's Degree,Bachelor of Technology,Engineering,1988,8,15,1992,5,15
734,Masters's Degree,Master of Business Administration,HR,1992,8,14,1993,12,15
735,Bachelor's Degree,Bachelor of Arts,Geography,1996,8,20,2000,5,19
736,Bachelor's Degree,Bachelor of Business Administration,HR,2003,8,13,2007,12,9
736,PhD Degree,Doctor of Business Administration,Marketing,2009,8,1,2013,12,7
737,Bachelor's Degree,Bachelor of Technology,Engineering,1981,8,24,1985,12,14
737,Masters's Degree,Master of Science,Business Analytics,1986,8,16,1988,12,24
738,Bachelor's Degree,Bachelor of Business Administration,Finance,1985,9,11,1988,12,18
739,Bachelor's Degree,Bachelor of Arts,Geography,1984,9,26,1988,5,8
739,Masters's Degree,Master of Business Administration,Finance,1988,8,24,1990,12,26
740,Bachelor's Degree,Bachelor of Arts,Economics,2005,8,20,2009,5,17
740,Masters's Degree,Master of Philosphy,History,2009,8,11,2011,12,20
741,Bachelor's Degree,Bachelor of Arts,Geography,1996,8,14,2000,5,10
741,Masters's Degree,Master of Business Administration,Finance,2000,8,9,2001,12,14
742,Bachelor's Degree,Bachelor of Technology,Engineering,1990,8,27,1994,5,9
743,Bachelor's Degree,Bachelor of Technology,Engineering,1985,8,15,1989,5,14
743,Masters's Degree,Master of Science,Data Science,1989,8,25,1991,12,15
743,PhD Degree,PhD,Communication,1992,8,25,1996,5,19
744,Bachelor's Degree,Bachelor of Business Administration,HR,1998,8,7,2002,12,15
745,Bachelor's Degree,Bachelor of Engineering,Engineering,2000,1,2,2003,12,16
745,Masters's Degree,Master of Science,Computer Science,2004,9,15,2006,5,2
746,Bachelor's Degree,Bachelor of Arts,Mathematics,1983,1,10,1987,5,9
747,Bachelor's Degree,Bachelor of Arts,Geography,1982,8,23,1986,12,19
747,Masters's Degree,Master of Science,Data Science,1987,8,1,1989,12,23
748,Bachelor's Degree,Bachelor of Technology,Engineering,1993,8,11,1997,12,7
748,Masters's Degree,Master of Business Administration,Operations,1998,8,4,2000,12,11
749,Bachelor's Degree,Bachelor of Engineering,Engineering,1985,8,23,1991,7,15
749,Masters's Degree,Master of Business Administration,Operations,1991,8,17,1994,12,23
750,Bachelor's Degree,Bachelor of Business Administration,HR,2007,8,9,2011,5,8
751,Bachelor's Degree,Bachelor of Business Administration,Operations,2004,9,7,2007,12,10
752,Bachelor's Degree,Bachelor of Science,Biology,2008,1,26,2012,5,7
753,Bachelor's Degree,Bachelor of Business Administration,Finance,2001,2,6,2004,12,9
754,Bachelor's Degree,Bachelor of Arts,Mathematics,1985,9,1,1989,12,16
754,PhD Degree,PhD,Management Studies,1991,2,5,1995,12,8
755,Bachelor's Degree,Bachelor of Business Administration,Finance,1982,9,22,1986,5,19
756,Bachelor's Degree,Bachelor of Arts,Geography,1995,8,6,1998,12,13
757,Bachelor's Degree,Bachelor of Arts,Mathematics,1991,1,19,1995,4,18
758,Bachelor's Degree,Bachelor of Technology,Engineering,1987,2,27,1991,5,19
759,Bachelor's Degree,Bachelor of Science,Biology,1995,9,3,1998,12,15
759,Masters's Degree,Master of Science,Business Analytics,1999,8,27,2001,12,3
760,Bachelor's Degree,Bachelor of Business Administration,HR,2002,1,2,2006,12,7
761,Bachelor's Degree,Bachelor of Business Administration,Finance,1994,8,1,1997,12,11
762,Bachelor's Degree,Bachelor of Arts,Geography,1992,1,6,1995,12,14
762,PhD Degree,Doctor of Philosophy PhD,English Language Studies,1997,8,25,2000,12,10
763,Bachelor's Degree,Bachelor of Business Administration,HR,2005,9,2,2009,5,16
763,Masters's Degree,Master of Business Administration,Operations,2009,8,22,2010,12,2
764,Bachelor's Degree,Bachelor of Technology,Engineering,1986,8,21,1989,12,12
765,Bachelor's Degree,Bachelor of Science,Chemistry,2002,8,8,2006,5,19
766,Bachelor's Degree,Bachelor of Arts,History,1986,1,9,1990,5,19
766,Masters's Degree,Master of Science,Managament,1990,8,13,1991,5,9
767,Bachelor's Degree,Bachelor of Engineering,Engineering,2003,1,2,2006,12,11
767,Masters's Degree,Master of Business Administration,Finance,2007,8,28,2009,5,2
768,Bachelor's Degree,Bachelor of Arts,Geography,2004,1,16,2008,12,7
769,Bachelor's Degree,Bachelor of Science,Physics,1994,2,15,1998,12,7
770,Bachelor's Degree,Bachelor of Business Administration,Operations,1987,8,1,1992,7,18
771,Bachelor's Degree,Bachelor of Technology,Engineering,1988,1,4,1991,12,12
772,Bachelor's Degree,Bachelor of Business Administration,Marketing,1992,1,17,1996,12,9
772,Masters's Degree,Master of Business Administration,HR,1997,8,24,1999,5,17
773,Bachelor's Degree,Bachelor of Business Administration,HR,1999,1,24,2003,5,7
774,Bachelor's Degree,Bachelor of Arts,History,2006,1,6,2010,5,15
775,Bachelor's Degree,Bachelor of Technology,Engineering,1987,1,28,1991,12,16
775,Masters's Degree,Master of Science,Business Analytics,1992,8,27,1994,12,28
776,Bachelor's Degree,Bachelor of Business Administration,Finance,1986,8,9,1990,5,14
776,Masters's Degree,Master of Science,Computer Science,1990,8,25,1992,12,9
777,Bachelor's Degree,Bachelor of Science,Biology,1984,8,27,1988,12,17
778,Bachelor's Degree,Bachelor of Business Administration,Finance,1999,9,10,2003,4,10
779,Bachelor's Degree,Bachelor of Business Administration,HR,1996,9,18,2000,5,15
780,Bachelor's Degree,Bachelor of Business Administration,Operations,2000,1,21,2004,12,8
781,Bachelor's Degree,Bachelor of Engineering,Engineering,2003,1,22,2007,12,11
782,Bachelor's Degree,Bachelor of Technology,Engineering,2002,2,23,2006,12,12
782,PhD Degree,PhD,Communication,2007,1,27,2011,12,18
783,Bachelor's Degree,Bachelor of Business Administration,HR,1991,1,6,1994,12,7
784,Bachelor's Degree,Bachelor of Science,Chemistry,1993,1,19,1997,5,18
784,PhD Degree,Doctor of Philosophy PhD,Philosophy,1997,8,26,2001,5,11
785,Bachelor's Degree,Bachelor of Business Administration,Finance,1997,1,8,2001,4,19
786,Bachelor's Degree,Bachelor of Engineering,Engineering,2005,8,17,2009,5,8
787,Bachelor's Degree,Bachelor of Arts,Mathematics,1986,5,18,1990,12,7
788,Bachelor's Degree,Bachelor of Arts,Economics,1988,1,16,1992,12,12
788,Masters's Degree,Master of Business Administration,HR,1993,8,14,1995,5,16
789,Bachelor's Degree,Bachelor of Engineering,Engineering,1984,1,14,1990,7,16
790,Bachelor's Degree,Bachelor of Arts,Mathematics,1986,1,2,1990,5,17
790,Masters's Degree,Master of Business Administration,Finance,1990,8,24,1992,5,2
791,Bachelor's Degree,Bachelor of Arts,Geography,2002,8,7,2007,7,20
792,Bachelor's Degree,Bachelor of Arts,History,1997,2,16,2001,12,15
793,Bachelor's Degree,Bachelor of Arts,Economics,1994,1,11,1997,12,10
793,Masters's Degree,Master of Business Administration,Marketing,1998,9,21,2000,12,11
794,Bachelor's Degree,Bachelor of Business Administration,Finance,2006,8,17,2009,12,18
794,Masters's Degree,Master of Science,Business Analytics,2010,9,18,2012,12,17
795,Bachelor's Degree,Bachelor of Business Administration,Marketing,1987,9,25,1991,12,14
795,Masters's Degree,Master of Science,Managament,1992,8,6,1994,12,25
795,PhD Degree,PhD,Management Studies,1995,1,6,1998,12,9
796,Bachelor's Degree,Bachelor of Business Administration,HR,1989,1,22,1994,7,13
796,Masters's Degree,Master of Science,Computer Science,1994,8,1,1996,12,22
796,PhD Degree,PhD,Sociology,1997,2,1,2002,7,18
797,Bachelor's Degree,Bachelor of Science,Chemistry,1998,1,14,2001,12,7
798,Bachelor's Degree,Bachelor of Technology,Engineering,1995,1,7,1999,5,12
799,Bachelor's Degree,Bachelor of Business Administration,HR,1988,1,14,1992,5,12
799,PhD Degree,PhD,Sociology,1993,1,14,1998,5,13
800,Bachelor's Degree,Bachelor of Arts,Geography,1982,8,22,1988,7,15
801,Bachelor's Degree,Bachelor of Engineering,Engineering,2007,2,17,2010,12,15
802,Bachelor's Degree,Bachelor of Technology,Engineering,1993,9,27,1998,7,8
802,Masters's Degree,Master of Philosphy,History,1998,8,11,2002,12,27
803,Bachelor's Degree,Bachelor of Engineering,Engineering,1991,8,17,1995,12,11
804,Bachelor's Degree,Bachelor of Science,Chemistry,1990,8,26,1994,4,9
805,Bachelor's Degree,Bachelor of Business Administration,Finance,1987,1,5,1992,7,8
806,Bachelor's Degree,Bachelor of Arts,History,1984,9,7,1988,5,7
807,Bachelor's Degree,Bachelor of Arts,Commerce,1983,9,24,1987,4,12
808,Bachelor's Degree,Bachelor of Technology,Engineering,1984,1,10,1988,5,8
809,Bachelor's Degree,Bachelor of Arts,Geography,2006,8,13,2010,5,12
809,Masters's Degree,Master of Business Administration,Finance,2010,8,24,2012,12,13
810,Bachelor's Degree,Bachelor of Arts,Economics,1989,2,19,1993,12,14
810,Masters's Degree,Master of Science,Business Analytics,1994,8,20,1996,4,19
811,Bachelor's Degree,Bachelor of Technology,Engineering,2003,9,13,2007,12,14
812,Bachelor's Degree,Bachelor of Arts,Geography,1992,8,27,1996,12,11
813,Bachelor's Degree,Bachelor of Business Administration,Operations,2002,8,25,2006,12,12
814,Bachelor's Degree,Bachelor of Business Administration,Finance,2007,2,20,2011,5,18
814,Masters's Degree,Master of Science,Computer Science,2011,8,27,2013,4,20
815,Bachelor's Degree,Bachelor of Business Administration,Operations,1997,9,14,2001,12,20
816,Bachelor's Degree,Bachelor of Technology,Engineering,2008,2,7,2012,5,10
816,Masters's Degree,Master of Philosphy,History,2012,8,5,2014,4,7
817,Bachelor's Degree,Bachelor of Business Administration,Engineering,1998,2,23,2002,12,18
818,Bachelor's Degree,Bachelor of Business Administration,Engineering,1990,1,13,1993,12,10
819,Bachelor's Degree,Bachelor of Arts,Mathematics,1998,2,17,2002,4,16
820,Bachelor's Degree,Bachelor of Science,Physics,1986,2,24,1990,12,11
820,Masters's Degree,Master of Philosphy,History,1991,8,12,1993,7,24
821,Bachelor's Degree,Bachelor of Business Administration,Operations,1991,8,19,1995,5,9
822,Bachelor's Degree,Bachelor of Science,Chemistry,1982,8,10,1987,7,7
822,Masters's Degree,Master of Business Administration,Finance,1987,8,15,1989,12,10
823,Bachelor's Degree,Bachelor of Science,Biology,1993,8,11,1997,12,7
824,Bachelor's Degree,Bachelor of Science,Biology,1984,1,14,1990,7,9
824,Masters's Degree,Master of Science,Managament,1990,8,26,1991,5,14
825,Bachelor's Degree,Bachelor of Business Administration,Operations,2009,2,5,2012,12,13
826,Bachelor's Degree,Bachelor of Arts,Mathematics,2006,2,23,2010,12,12
826,Masters's Degree,Master of Science,Computer Science,2011,1,8,2013,4,23
827,Bachelor's Degree,Bachelor of Arts,Mathematics,2000,1,16,2004,5,20
827,PhD Degree,Doctor of Philosophy PhD,Philosophy,2005,9,22,2009,5,20
828,Bachelor's Degree,Bachelor of Engineering,Engineering,2009,2,26,2013,5,9
829,Bachelor's Degree,Bachelor of Business Administration,Finance,1997,5,28,2001,12,19
830,Bachelor's Degree,Bachelor of Arts,Mathematics,1990,8,13,1994,4,11
830,Masters's Degree,Master of Science,Computer Science,1994,8,5,1995,12,13
830,PhD Degree,Doctor of Business Administration,HR,1996,1,5,2000,4,16
831,Bachelor's Degree,Bachelor of Arts,Economics,2000,8,12,2004,5,14
832,Bachelor's Degree,Bachelor of Business Administration,HR,1997,8,22,2000,12,7
832,Masters's Degree,Master of Business Administration,Finance,2001,8,5,2003,12,22
833,Bachelor's Degree,Bachelor of Business Administration,Finance,1990,1,17,1993,12,12
833,Masters's Degree,Master of Science,Computer Science,1994,8,13,1996,12,17
834,Bachelor's Degree,Bachelor of Business Administration,Finance,1991,1,28,1995,5,17
834,Masters's Degree,Master of Science,Managament,1995,8,11,1996,5,28
835,Bachelor's Degree,Bachelor of Science,Biology,2004,2,10,2008,12,14
836,Bachelor's Degree,Bachelor of Business Administration,Engineering,2004,1,15,2007,12,12
837,Bachelor's Degree,Bachelor of Science,Physics,2006,2,8,2009,12,12
837,PhD Degree,PhD,Management Studies,2011,1,23,2014,12,9
838,Bachelor's Degree,Bachelor of Arts,Mathematics,1991,8,12,1995,5,12
838,Masters's Degree,Master of Science,Business Analytics,1995,8,10,1996,12,12
839,Bachelor's Degree,Bachelor of Business Administration,Engineering,2007,8,23,2011,5,7
840,Bachelor's Degree,Bachelor of Arts,Geography,2009,2,13,2013,12,14
840,Masters's Degree,Master of Business Administration,Operations,2014,1,8,2016,4,13
841,Bachelor's Degree,Bachelor of Business Administration,Finance,2005,9,9,2009,12,20
841,PhD Degree,PhD,Communication,2011,8,5,2015,12,17
842,Bachelor's Degree,Bachelor of Arts,Economics,2006,8,27,2010,5,15
843,Bachelor's Degree,Bachelor of Engineering,Engineering,1996,1,11,2000,12,15
844,Bachelor's Degree,Bachelor of Science,Biology,1999,1,17,2002,12,12
845,Bachelor's Degree,Bachelor of Arts,Commerce,2006,9,13,2010,5,18
846,Bachelor's Degree,Bachelor of Science,Chemistry,1991,8,16,1997,7,11
847,Bachelor's Degree,Bachelor of Science,Physics,2001,1,17,2005,12,7
847,Masters's Degree,Master of Science,Computer Science,2006,8,6,2008,5,17
848,Bachelor's Degree,Bachelor of Business Administration,Operations,1998,2,14,2001,12,14
848,Masters's Degree,Master of Science,Physics,2002,8,23,2004,7,14
849,Bachelor's Degree,Bachelor of Technology,Engineering,1986,8,27,1991,7,8
849,Masters's Degree,Master of Science,Business Analytics,1991,8,2,1992,12,27
850,Bachelor's Degree,Bachelor of Engineering,Engineering,1994,8,25,1998,12,20
851,Bachelor's Degree,Bachelor of Arts,Geography,2006,1,22,2009,12,9
852,Bachelor's Degree,Bachelor of Technology,Engineering,1998,2,9,2001,12,8
853,Bachelor's Degree,Bachelor of Arts,Commerce,1983,8,11,1987,12,17
853,Masters's Degree,Master of Business Administration,Operations,1988,8,14,1990,12,11
854,Bachelor's Degree,Bachelor of Engineering,Engineering,2008,1,27,2013,7,13
855,Bachelor's Degree,Bachelor of Business Administration,Finance,1997,2,9,2002,7,9
856,Bachelor's Degree,Bachelor of Business Administration,Finance,1988,8,28,1992,12,19
856,Masters's Degree,Master of Science,Business Analytics,1993,8,21,1995,12,28
857,Bachelor's Degree,Bachelor of Technology,Engineering,1991,2,6,1995,4,19
857,Masters's Degree,Master of Science,Data Science,1995,8,4,1996,7,6
858,Bachelor's Degree,Bachelor of Business Administration,HR,1982,8,7,1986,4,12
859,Bachelor's Degree,Bachelor of Science,Chemistry,1986,1,9,1989,12,13
859,PhD Degree,Doctor of Philosophy PhD,Philosophy,1991,5,13,1995,12,20
860,Bachelor's Degree,Bachelor of Technology,Engineering,2001,1,25,2005,5,18
861,Bachelor's Degree,Bachelor of Business Administration,Finance,2006,8,22,2010,5,11
862,Bachelor's Degree,Bachelor of Business Administration,Operations,1986,8,24,1990,5,12
863,Bachelor's Degree,Bachelor of Business Administration,Finance,1983,1,1,1987,5,13
864,Bachelor's Degree,Bachelor of Arts,Mathematics,1989,2,13,1993,5,12
865,Bachelor's Degree,Bachelor of Technology,Engineering,1987,1,1,1991,5,20
866,Bachelor's Degree,Bachelor of Business Administration,Finance,1999,8,3,2003,4,9
866,Masters's Degree,Master of Science,Data Science,2003,8,17,2004,12,3
867,Bachelor's Degree,Bachelor of Technology,Engineering,1989,1,17,1992,12,12
868,Bachelor's Degree,Bachelor of Arts,Economics,1999,8,17,2002,12,18
869,Bachelor's Degree,Bachelor of Science,Chemistry,1987,5,16,1991,5,16
870,Bachelor's Degree,Bachelor of Business Administration,HR,1993,2,18,1996,12,10
871,Bachelor's Degree,Bachelor of Science,Chemistry,1999,1,6,2002,12,9
871,Masters's Degree,Master of Business Administration,Finance,2003,8,1,2005,5,6
872,Bachelor's Degree,Bachelor of Business Administration,Operations,1985,8,3,1989,12,16
872,PhD Degree,Doctor of Philosophy PhD,Philosophy,1990,1,19,1994,12,8
873,Bachelor's Degree,Bachelor of Technology,Engineering,1990,2,5,1993,12,14
874,Bachelor's Degree,Bachelor of Business Administration,Operations,1992,1,28,1995,12,11
875,Bachelor's Degree,Bachelor of Technology,Engineering,2008,1,2,2011,12,19
876,Bachelor's Degree,Bachelor of Science,Biology,1990,8,1,1994,5,7
876,Masters's Degree,Master of Business Administration,Marketing,1994,8,16,1996,12,1
877,Bachelor's Degree,Bachelor of Business Administration,HR,1996,8,6,1999,12,14
878,Bachelor's Degree,Bachelor of Business Administration,Finance,2001,1,16,2005,5,12
878,Masters's Degree,Master of Business Administration,Finance,2005,8,9,2007,5,16
879,Bachelor's Degree,Bachelor of Technology,Engineering,2002,8,27,2006,12,10
880,Bachelor's Degree,Bachelor of Arts,Mathematics,1985,1,15,1989,4,9
881,Bachelor's Degree,Bachelor of Engineering,Engineering,1991,5,28,1995,5,19
882,Bachelor's Degree,Bachelor of Engineering,Engineering,2003,1,21,2007,5,10
882,Masters's Degree,Master of Business Administration,Operations,2007,8,23,2008,5,21
883,Bachelor's Degree,Bachelor of Business Administration,Engineering,1997,8,28,2002,4,19
883,PhD Degree,Doctor of Business Administration,HR,2004,8,13,2009,4,10
884,Bachelor's Degree,Bachelor of Business Administration,Finance,1985,8,2,1989,5,15
884,PhD Degree,PhD,Sociology,1989,8,18,1994,5,19
885,Bachelor's Degree,Bachelor of Business Administration,Operations,1992,1,24,1997,7,19
885,Masters's Degree,Master of Business Administration,Finance,1997,8,7,1998,5,24
886,Bachelor's Degree,Bachelor of Science,Physics,1983,8,5,1987,5,12
887,Bachelor's Degree,Bachelor of Science,Physics,1981,9,17,1985,5,7
887,Masters's Degree,Master of Philosphy,History,1985,8,10,1986,12,17
888,Bachelor's Degree,Bachelor of Business Administration,Finance,1982,8,21,1986,5,17
889,Bachelor's Degree,Bachelor of Business Administration,Operations,1983,1,2,1987,12,10
890,Bachelor's Degree,Bachelor of Arts,Mathematics,1986,8,16,1990,5,16
891,Bachelor's Degree,Bachelor of Technology,Engineering,2004,1,15,2007,12,12
892,Bachelor's Degree,Bachelor of Technology,Engineering,2002,8,12,2006,12,20
892,PhD Degree,PhD,Communication,2008,1,4,2012,12,18
893,Bachelor's Degree,Bachelor of Engineering,Engineering,1999,2,2,2003,5,7
894,Bachelor's Degree,Bachelor of Business Administration,HR,2008,1,2,2012,5,19
895,Bachelor's Degree,Bachelor of Arts,Mathematics,2000,8,14,2004,5,12
895,Masters's Degree,Master of Business Administration,Operations,2004,8,14,2005,12,14
896,Bachelor's Degree,Bachelor of Arts,Economics,1987,8,10,1992,7,16
896,Masters's Degree,Master of Philosphy,English,1992,8,19,1993,12,10
897,Bachelor's Degree,Bachelor of Business Administration,HR,2000,1,27,2004,12,11
898,Bachelor's Degree,Bachelor of Arts,Mathematics,1994,8,23,1998,5,20
898,PhD Degree,PhD,Sociology,1998,8,28,2003,5,16
899,Bachelor's Degree,Bachelor of Technology,Engineering,1985,1,17,1989,4,18
899,PhD Degree,PhD,Communication,1990,8,27,1995,4,13
900,Bachelor's Degree,Bachelor of Arts,History,1998,2,5,2002,5,11
901,Bachelor's Degree,Bachelor of Science,Biology,1999,8,14,2003,5,16
901,Masters's Degree,Master of Business Administration,Finance,2003,8,23,2005,12,14
902,Bachelor's Degree,Bachelor of Engineering,Engineering,2006,2,28,2009,12,9
903,Bachelor's Degree,Bachelor of Business Administration,Engineering,1982,9,13,1986,12,11
904,Bachelor's Degree,Bachelor of Science,Chemistry,1982,1,5,1986,4,18
904,Masters's Degree,Master of Science,Data Science,1986,8,10,1987,12,5
905,Bachelor's Degree,Bachelor of Business Administration,Engineering,1999,2,19,2003,5,11
906,Bachelor's Degree,Bachelor of Business Administration,Finance,2003,1,10,2006,12,11
907,Bachelor's Degree,Bachelor of Science,Physics,2003,2,23,2007,4,20
907,PhD Degree,PhD,Management Studies,2009,1,2,2014,4,7
908,Bachelor's Degree,Bachelor of Engineering,Engineering,1995,8,1,1999,4,7
909,Bachelor's Degree,Bachelor of Arts,Mathematics,1987,1,22,1991,5,13
909,Masters's Degree,Master of Philosphy,Economics,1991,8,24,1993,5,22
910,Bachelor's Degree,Bachelor of Science,Chemistry,1996,5,19,1999,12,11
911,Bachelor's Degree,Bachelor of Technology,Engineering,1988,8,3,1991,12,13
912,Bachelor's Degree,Bachelor of Engineering,Engineering,1985,1,1,1989,5,12
912,Masters's Degree,Master of Science,Computer Science,1989,8,27,1990,5,1
913,Bachelor's Degree,Bachelor of Technology,Engineering,2001,9,19,2004,12,8
914,Bachelor's Degree,Bachelor of Arts,Commerce,1983,1,7,1987,5,12
914,PhD Degree,Doctor of Philosophy PhD,Philosophy,1988,8,1,1993,5,10
915,Bachelor's Degree,Bachelor of Business Administration,Engineering,1982,9,21,1986,12,16
916,Bachelor's Degree,Bachelor of Business Administration,Engineering,2008,1,15,2011,12,14
916,Masters's Degree,Master of Science,Computer Science,2012,9,10,2014,5,15
916,PhD Degree,PhD,Sociology,2014,8,10,2018,12,9
917,Bachelor's Degree,Bachelor of Business Administration,Operations,1986,1,23,1989,12,16
917,Masters's Degree,Master of Science,Business Analytics,1990,9,27,1992,5,23
918,Bachelor's Degree,Bachelor of Arts,Mathematics,1985,5,19,1988,12,17
918,Masters's Degree,Master of Science,Managament,1989,8,11,1991,7,19
919,Bachelor's Degree,Bachelor of Technology,Engineering,1995,9,26,1999,4,9
919,Masters's Degree,Master of Science,Physics,1999,8,18,2000,12,26
920,Bachelor's Degree,Bachelor of Arts,History,1986,8,2,1989,12,15
921,Bachelor's Degree,Bachelor of Business Administration,Engineering,1994,9,17,1997,12,19
922,Bachelor's Degree,Bachelor of Arts,Economics,1990,2,27,1994,5,10
