id,start_year,start_month,end_year,end_month,job_title,department,last_salary
775,2000,4,2005,11,Backend Engineer,IT Department,81975
775,2005,11,2017,9,Backend Engineer II,IT Department,103641
776,1993,12,1999,12,Associate Backend Engineer,IT Department,60417
776,1999,12,2004,3,Backend Engineer,IT Department,82000
776,2005,3,2017,5,Backend Engineer II,IT Department,103666
777,1989,12,2000,11,Associate Data Analyst,Analytics Department,59723
777,2001,11,2006,5,Data Analyst,Analytics Department,89305
777,2007,5,2011,2,Data Analyst II,Analytics Department,115525
778,2003,4,2009,4,Associate Backend Engineer,IT Department,60467
779,2001,5,2007,11,Associate Manager,Administration Department,97375
780,2004,12,2010,10,Associate Frontend Engineer,IT Department,29181
781,2008,12,2011,10,Associate Frontend Engineer,IT Department,29161
782,2011,12,2014,3,Associate Frontend Engineer,IT Department,29141
783,1995,12,2001,2,Associate Backend Engineer,IT Department,60592
783,2001,2,2006,12,Backend Engineer,IT Department,82175
783,2007,12,2011,1,Backend Engineer II,IT Department,103841
784,2002,5,2008,8,Associate Data Analyst,Analytics Department,59863
785,2002,4,2008,11,Associate Frontend Engineer,IT Department,29081
786,2009,5,2012,10,Associate Backend Engineer,IT Department,60667
787,1990,12,2001,6,Associate Backend Engineer,IT Department,60692
787,2001,6,2006,10,Backend Engineer,IT Department,82275
787,2006,10,2010,10,Backend Engineer II,IT Department,103941
788,1995,5,2001,4,Associate Data Analyst,Analytics Department,59943
788,2001,4,2006,1,Data Analyst,Analytics Department,89525
788,2006,1,2010,12,Data Analyst II,Analytics Department,115745
789,1990,7,2001,10,Associate Backend Engineer,IT Department,60742
789,2001,10,2006,9,Backend Engineer,IT Department,82325
789,2006,9,2010,3,Backend Engineer II,IT Department,103991
790,1992,5,1998,12,Associate Data Analyst,Analytics Department,59983
790,1998,12,2003,2,Data Analyst,Analytics Department,89565
790,2003,2,2015,1,Data Analyst II,Analytics Department,115785
791,2007,7,2010,11,Associate Backend Engineer,IT Department,60792
792,2001,12,2007,9,Associate Data Analyst,Analytics Department,60023
793,2001,12,2007,5,Associate Backend Engineer,IT Department,60842
795,1999,12,2005,8,Associate Data Analyst,Analytics Department,60083
796,2002,7,2008,6,Associate Data Analyst,Analytics Department,60103
797,2001,12,2007,5,Associate Backend Engineer,IT Department,60942
798,2000,5,2006,4,Associate Manager,Administration Department,97755
799,1998,5,2004,10,Associate Backend Engineer,IT Department,60992
799,2004,10,2009,5,Backend Engineer,IT Department,82575
800,1989,7,2000,1,Associate Backend Engineer,IT Department,61017
800,2000,1,2005,7,Backend Engineer,IT Department,82600
800,2005,7,2017,8,Backend Engineer II,IT Department,104266
801,2010,12,2013,12,Associate Data Analyst,Analytics Department,60203
802,2003,12,2009,4,Associate Data Analyst,Analytics Department,60223
803,1996,12,2002,12,Associate Manager,Administration Department,97855
803,2002,12,2007,4,Assistant Manager,Administration Department,133396
803,2008,4,2012,2,Manager,Administration Department,156832
804,1994,4,2000,4,Associate Backend Engineer,IT Department,61117
804,2000,4,2005,9,Backend Engineer,IT Department,82700
804,2005,9,2017,5,Backend Engineer II,IT Department,104366
805,1993,7,1999,10,Associate Frontend Engineer,IT Department,28681
805,1999,10,2004,8,Frontend Engineer,IT Department,48466
805,2005,8,2017,12,Frontend Engineer II,IT Department,69734
806,1988,5,1999,7,Associate Backend Engineer,IT Department,61167
806,2000,7,2005,11,Backend Engineer,IT Department,82750
806,2005,11,2017,8,Backend Engineer II,IT Department,104416
807,1988,4,1999,2,Associate Data Analyst,Analytics Department,60323
807,2000,2,2005,3,Data Analyst,Analytics Department,89905
807,2006,3,2010,4,Data Analyst II,Analytics Department,116125
808,1988,5,1999,7,Associate Data Analyst,Analytics Department,60343
808,1999,7,2004,11,Data Analyst,Analytics Department,89925
808,2004,11,2016,12,Data Analyst II,Analytics Department,116145
809,2012,12,2015,1,Associate Frontend Engineer,IT Department,28601
810,1996,4,2002,5,Associate Data Analyst,Analytics Department,60383
810,2003,5,2008,1,Data Analyst,Analytics Department,89965
810,2008,1,2012,5,Data Analyst II,Analytics Department,116185
811,2007,12,2010,6,Associate Backend Engineer,IT Department,61292
812,1996,12,2002,11,Associate Backend Engineer,IT Department,61317
812,2002,11,2007,10,Backend Engineer,IT Department,82900
812,2007,10,2011,8,Backend Engineer II,IT Department,104566
813,2007,12,2010,4,Associate Data Analyst,Analytics Department,60443
815,2002,12,2008,3,Associate Manager,Administration Department,98095
817,2003,12,2009,5,Associate Frontend Engineer,IT Department,28441
818,1993,12,1999,10,Associate Data Analyst,Analytics Department,60543
818,2000,10,2005,5,Data Analyst,Analytics Department,90125
818,2005,5,2017,8,Data Analyst II,Analytics Department,116345
819,2003,4,2009,5,Associate Backend Engineer,IT Department,61492
820,1993,7,1999,3,Associate Backend Engineer,IT Department,61517
820,1999,3,2004,10,Backend Engineer,IT Department,83100
820,2004,10,2016,10,Backend Engineer II,IT Department,104766
821,1998,5,2004,12,Associate Manager,Administration Department,98215
821,2004,12,2009,3,Assistant Manager,Administration Department,133756
821,2010,3,2011,1,Manager,Administration Department,157192
822,1990,12,2001,5,Associate Frontend Engineer,IT Department,28341
822,2001,5,2006,2,Frontend Engineer,IT Department,48126
822,2007,2,2011,4,Frontend Engineer II,IT Department,69394
823,1998,12,2004,3,Associate Frontend Engineer,IT Department,28321
823,2004,3,2009,10,Frontend Engineer,IT Department,48106
823,2010,10,2011,2,Frontend Engineer II,IT Department,69374
824,1991,5,1997,10,Associate Backend Engineer,IT Department,61617
824,1998,10,2003,1,Backend Engineer,IT Department,83200
824,2003,1,2015,7,Backend Engineer II,IT Department,104866
825,2012,12,2015,7,Associate Backend Engineer,IT Department,61642
827,2010,5,2013,1,Associate Data Analyst,Analytics Department,60723
829,2002,12,2008,7,Associate Manager,Administration Department,98375
830,2001,4,2007,4,Associate Backend Engineer,IT Department,61767
831,2005,5,2011,6,Associate Backend Engineer,IT Department,61792
832,2003,12,2009,8,Associate Data Analyst,Analytics Department,60823
833,1997,12,2003,4,Associate Data Analyst,Analytics Department,60843
833,2003,4,2008,11,Data Analyst,Analytics Department,90425
833,2008,11,2012,7,Data Analyst II,Analytics Department,116645
834,1997,5,2003,3,Associate Backend Engineer,IT Department,61867
834,2003,3,2008,2,Backend Engineer,IT Department,83450
835,2008,12,2011,2,Associate Manager,Administration Department,98495
836,2007,12,2010,1,Associate Backend Engineer,IT Department,61917
838,1996,12,2002,3,Associate Manager,Administration Department,98555
838,2002,3,2007,8,Assistant Manager,Administration Department,134096
838,2007,8,2011,2,Manager,Administration Department,157532
839,2012,5,2015,6,Associate Frontend Engineer,IT Department,28001
842,2010,5,2013,10,Associate Data Analyst,Analytics Department,61023
843,2000,12,2006,9,Associate Data Analyst,Analytics Department,61043
844,2003,12,2009,4,Associate Backend Engineer,IT Department,62117
845,2011,5,2014,12,Associate Data Analyst,Analytics Department,61083
846,1998,7,2004,11,Associate Frontend Engineer,IT Department,27861
846,2005,11,2010,10,Frontend Engineer,IT Department,47646
846,2011,10,2012,4,Frontend Engineer II,IT Department,68914
847,2009,5,2012,12,Associate Frontend Engineer,IT Department,27841
848,2005,7,2011,2,Associate Data Analyst,Analytics Department,61143
849,1993,12,1999,3,Associate Backend Engineer,IT Department,62242
849,2000,3,2005,11,Backend Engineer,IT Department,83825
849,2005,11,2017,8,Backend Engineer II,IT Department,105491
850,1999,12,2005,1,Associate Data Analyst,Analytics Department,61183
850,2005,1,2010,1,Data Analyst,Analytics Department,90765
850,2011,1,2012,3,Data Analyst II,Analytics Department,116985
851,2010,12,2013,10,Associate Backend Engineer,IT Department,62292
852,2002,12,2008,6,Associate Frontend Engineer,IT Department,27741
853,1991,12,1997,2,Associate Backend Engineer,IT Department,62342
853,1997,2,2002,9,Backend Engineer,IT Department,83925
853,2002,9,2014,7,Backend Engineer II,IT Department,105591
855,2003,7,2009,6,Associate Data Analyst,Analytics Department,61283
856,1996,12,2002,3,Associate Data Analyst,Analytics Department,61303
856,2003,3,2008,1,Data Analyst,Analytics Department,90885
856,2008,1,2012,9,Data Analyst II,Analytics Department,117105
857,1996,7,2002,7,Associate Backend Engineer,IT Department,62442
857,2003,7,2008,12,Backend Engineer,IT Department,84025
857,2008,12,2012,10,Backend Engineer II,IT Department,105691
858,1986,4,1997,4,Associate Backend Engineer,IT Department,62467
858,1998,4,2003,9,Backend Engineer,IT Department,84050
858,2003,9,2015,8,Backend Engineer II,IT Department,105716
859,1996,12,2002,7,Associate Data Analyst,Analytics Department,61363
859,2002,7,2007,2,Data Analyst,Analytics Department,90945
859,2008,2,2012,10,Data Analyst II,Analytics Department,117165
860,2005,5,2011,1,Associate Backend Engineer,IT Department,62517
861,2010,5,2013,8,Associate Frontend Engineer,IT Department,27561
862,1990,5,2001,6,Associate Manager,Administration Department,99035
862,2001,6,2006,8,Assistant Manager,Administration Department,134576
862,2006,8,2010,10,Manager,Administration Department,158012
863,1988,5,1999,11,Associate Backend Engineer,IT Department,62592
863,1999,11,2004,8,Backend Engineer,IT Department,84175
863,2005,8,2017,3,Backend Engineer II,IT Department,105841
864,1993,5,1999,9,Associate Frontend Engineer,IT Department,27501
864,1999,9,2004,3,Frontend Engineer,IT Department,47286
864,2004,3,2016,8,Backend Engineer II,IT Department,105866
865,1992,5,1998,11,Associate Backend Engineer,IT Department,62642
865,1998,11,2003,11,Backend Engineer,IT Department,84225
865,2004,11,2016,5,Backend Engineer II,IT Department,105891
866,2004,12,2010,10,Associate Backend Engineer,IT Department,62667
867,1993,12,1999,3,Associate Backend Engineer,IT Department,62692
867,1999,3,2004,10,Backend Engineer,IT Department,84275
867,2005,10,2017,3,Backend Engineer II,IT Department,105941
868,2003,12,2009,1,Associate Frontend Engineer,IT Department,27421
869,1991,5,1997,9,Associate Backend Engineer,IT Department,62742
869,1997,9,2002,10,Backend Engineer,IT Department,84325
869,2002,10,2014,3,Backend Engineer II,IT Department,105991
870,1999,12,2005,7,Associate Data Analyst,Analytics Department,61583
870,2005,7,2010,10,Data Analyst,Analytics Department,91165
870,2011,10,2012,6,Data Analyst II,Analytics Department,117385
871,2006,5,2009,5,Associate Frontend Engineer,IT Department,27361
872,1994,12,2000,9,Associate Backend Engineer,IT Department,62817
872,2001,9,2006,4,Backend Engineer,IT Department,84400
872,2006,4,2010,8,Backend Engineer II,IT Department,106066
873,1994,12,2000,4,Associate Backend Engineer,IT Department,62842
873,2000,4,2005,8,Backend Engineer,IT Department,84425
873,2005,8,2017,6,Backend Engineer II,IT Department,106091
874,1995,12,2001,8,Associate Data Analyst,Analytics Department,61663
874,2002,8,2007,5,Data Analyst,Analytics Department,91245
874,2007,5,2011,2,Data Analyst II,Analytics Department,117465
875,2011,12,2014,8,Associate Data Analyst,Analytics Department,61683
876,1996,12,2002,2,Associate Frontend Engineer,IT Department,27261
876,2002,2,2007,4,Frontend Engineer,IT Department,47046
876,2007,4,2011,3,Frontend Engineer II,IT Department,68314
877,2000,12,2006,8,Associate Backend Engineer,IT Department,62942
878,2008,5,2011,5,Associate Manager,Administration Department,99355
879,2007,12,2010,6,Associate Backend Engineer,IT Department,62992
880,1990,4,2001,7,Associate Data Analyst,Analytics Department,61783
880,2002,7,2007,2,Data Analyst,Analytics Department,91365
880,2008,2,2012,1,Data Analyst II,Analytics Department,117585
881,1995,5,2001,3,Associate Data Analyst,Analytics Department,61803
881,2002,3,2007,4,Data Analyst,Analytics Department,91385
881,2007,4,2011,6,Data Analyst II,Analytics Department,117605
882,2008,5,2011,5,Associate Backend Engineer,IT Department,63067
883,2009,4,2012,9,Associate Data Analyst,Analytics Department,61843
884,1997,5,2003,4,Associate Backend Engineer,IT Department,63117
884,2003,4,2008,5,Backend Engineer,IT Department,84700
885,1999,5,2005,12,Associate Frontend Engineer,IT Department,27081
885,2005,12,2010,1,Frontend Engineer,IT Department,46866
885,2011,1,2012,11,Frontend Engineer II,IT Department,68134
886,1987,5,1998,12,Associate Backend Engineer,IT Department,63167
886,1999,12,2004,6,Backend Engineer,IT Department,84750
886,2004,6,2016,3,Backend Engineer II,IT Department,106416
887,1987,12,1998,1,Associate Backend Engineer,IT Department,63192
887,1999,1,2004,7,Backend Engineer,IT Department,84775
887,2005,7,2017,9,Backend Engineer II,IT Department,106441
888,1986,5,1997,7,Associate Manager,Administration Department,99555
888,1997,7,2002,4,Assistant Manager,Administration Department,135096
888,2002,4,2014,9,Manager,Administration Department,158532
889,1987,12,1998,5,Associate Data Analyst,Analytics Department,61963
889,1999,5,2004,7,Data Analyst,Analytics Department,91545
889,2004,7,2016,8,Data Analyst II,Analytics Department,117765
890,1991,5,1997,9,Associate Data Analyst,Analytics Department,61983
890,1998,9,2003,9,Data Analyst,Analytics Department,91565
890,2004,9,2016,1,Data Analyst II,Analytics Department,117785
891,2007,12,2010,10,Associate Frontend Engineer,IT Department,26961
893,2003,5,2009,8,Associate Data Analyst,Analytics Department,62043
895,2006,12,2009,5,Associate Backend Engineer,IT Department,63392
896,1993,12,1999,5,Associate Manager,Administration Department,99715
896,2000,5,2005,11,Assistant Manager,Administration Department,135256
896,2005,11,2017,5,Manager,Administration Department,158692
897,2005,12,2011,7,Associate Backend Engineer,IT Department,63442
898,2006,5,2009,9,Associate Data Analyst,Analytics Department,62143
899,1996,4,2002,6,Associate Backend Engineer,IT Department,63492
899,2003,6,2008,2,Backend Engineer,IT Department,85075
900,2003,5,2009,11,Associate Data Analyst,Analytics Department,62183
901,2006,12,2009,3,Associate Backend Engineer,IT Department,63542
902,2010,12,2013,5,Associate Data Analyst,Analytics Department,62223
903,1986,12,1997,4,Associate Data Analyst,Analytics Department,62243
903,1997,4,2002,7,Data Analyst,Analytics Department,91825
903,2002,7,2014,9,Data Analyst II,Analytics Department,118045
904,1987,12,1998,12,Associate Backend Engineer,IT Department,63617
904,1999,12,2004,6,Backend Engineer,IT Department,85200
904,2004,6,2016,7,Backend Engineer II,IT Department,106866
905,2003,5,2009,9,Associate Data Analyst,Analytics Department,62283
906,2006,12,2009,11,Associate Frontend Engineer,IT Department,26661
908,2000,4,2006,8,Associate Data Analyst,Analytics Department,62343
909,1993,5,1999,12,Associate Data Analyst,Analytics Department,62363
909,1999,12,2004,12,Data Analyst,Analytics Department,91945
909,2004,12,2016,2,Data Analyst II,Analytics Department,118165
910,1999,12,2005,11,Associate Frontend Engineer,IT Department,26581
910,2005,11,2010,2,Frontend Engineer,IT Department,46366
910,2010,2,2011,4,Backend Engineer II,IT Department,107016
911,1991,12,1997,6,Associate Backend Engineer,IT Department,63792
911,1997,6,2002,4,Backend Engineer,IT Department,85375
911,2002,4,2014,9,Backend Engineer II,IT Department,107041
912,1990,5,2001,2,Associate Data Analyst,Analytics Department,62423
912,2001,2,2006,9,Data Analyst,Analytics Department,92005
912,2006,9,2010,9,Data Analyst II,Analytics Department,118225
913,2005,12,2011,5,Associate Backend Engineer,IT Department,63842
914,1993,5,1999,4,Associate Backend Engineer,IT Department,63867
914,1999,4,2004,3,Backend Engineer,IT Department,85450
914,2004,3,2016,2,Backend Engineer II,IT Department,107116
915,1987,12,1998,12,Associate Data Analyst,Analytics Department,62483
915,1999,12,2004,7,Data Analyst,Analytics Department,92065
915,2005,7,2017,5,Data Analyst II,Analytics Department,118285
917,1993,5,1999,8,Associate Frontend Engineer,IT Department,26441
917,1999,8,2004,5,Frontend Engineer,IT Department,46226
917,2005,5,2017,9,Frontend Engineer II,IT Department,67494
918,1992,7,1998,8,Associate Backend Engineer,IT Department,63967
918,1998,8,2003,11,Backend Engineer,IT Department,85550
918,2004,11,2016,9,Backend Engineer II,IT Department,107216
919,2000,12,2006,11,Associate Backend Engineer,IT Department,63992
920,1989,12,2000,6,Associate Data Analyst,Analytics Department,62583
920,2001,6,2006,8,Data Analyst,Analytics Department,92165
920,2006,8,2010,6,Data Analyst II,Analytics Department,118385
921,1997,12,2003,8,Associate Backend Engineer,IT Department,64042
921,2003,8,2008,9,Backend Engineer,IT Department,85625
921,2008,9,2012,1,Backend Engineer II,IT Department,107291
922,1995,7,2001,7,Associate Manager,Administration Department,100235
922,2001,7,2006,8,Assistant Manager,Administration Department,135776
922,2006,8,2010,10,Manager,Administration Department,159212
923,1993,7,1999,3,Associate Frontend Engineer,IT Department,26321
923,2000,3,2005,12,Frontend Engineer,IT Department,46106
923,2005,12,2017,1,Frontend Engineer II,IT Department,67374
924,1999,12,2005,3,Associate Backend Engineer,IT Department,64117
924,2005,3,2010,7,Backend Engineer,IT Department,85700
924,2010,7,2011,6,Backend Engineer II,IT Department,107366
925,2004,5,2010,12,Associate Backend Engineer,IT Department,64142
926,2009,5,2012,2,Associate Backend Engineer,IT Department,64167
927,2006,12,2009,2,Associate Backend Engineer,IT Department,64192
928,2003,7,2009,6,Associate Backend Engineer,IT Department,64217
929,1994,12,2000,6,Associate Backend Engineer,IT Department,64242
929,2000,6,2005,5,Backend Engineer,IT Department,85825
929,2006,5,2010,8,Backend Engineer II,IT Department,107491
930,1996,12,2002,5,Associate Backend Engineer,IT Department,64267
930,2002,5,2007,11,Backend Engineer,IT Department,85850
930,2007,11,2011,9,Backend Engineer II,IT Department,107516
931,1993,5,1999,9,Associate Frontend Engineer,IT Department,26161
931,2000,9,2005,11,Frontend Engineer,IT Department,45946
931,2005,11,2017,9,Frontend Engineer II,IT Department,67214
932,2002,12,2008,9,Associate Backend Engineer,IT Department,64317
933,1999,5,2005,1,Associate Backend Engineer,IT Department,64342
934,2011,12,2014,3,Associate Data Analyst,Analytics Department,62863
935,2001,12,2007,3,Associate Backend Engineer,IT Department,64392
936,2002,12,2008,12,Associate Backend Engineer,IT Department,64417
938,2008,12,2011,3,Associate Backend Engineer,IT Department,64467
939,2010,5,2013,11,Associate Data Analyst,Analytics Department,62963
940,1990,12,2001,7,Associate Manager,Administration Department,100595
940,2001,7,2006,8,Assistant Manager,Administration Department,136136
940,2006,8,2010,9,Manager,Administration Department,159572
941,2006,5,2009,7,Associate Backend Engineer,IT Department,64542
942,2004,12,2010,10,Associate Data Analyst,Analytics Department,63023
943,2001,12,2007,12,Associate Manager,Administration Department,100655
944,2002,12,2008,5,Associate Manager,Administration Department,100675
945,2003,4,2009,9,Associate Data Analyst,Analytics Department,63083
946,2006,12,2009,11,Associate Data Analyst,Analytics Department,63103
947,2008,5,2011,7,Associate Data Analyst,Analytics Department,63123
948,1998,12,2004,10,Associate Data Analyst,Analytics Department,63143
948,2005,10,2010,8,Data Analyst,Analytics Department,92725
948,2011,8,2012,12,Data Analyst II,Analytics Department,118945
949,2006,5,2009,8,Associate Backend Engineer,IT Department,64742
950,2012,12,2015,8,Associate Data Analyst,Analytics Department,63183
951,1994,7,2000,12,Associate Frontend Engineer,IT Department,25761
951,2000,12,2005,2,Frontend Engineer,IT Department,45546
951,2006,2,2010,7,Frontend Engineer II,IT Department,66814
952,2008,12,2011,3,Associate Data Analyst,Analytics Department,63223
953,2004,12,2010,4,Associate Frontend Engineer,IT Department,25721
954,1988,4,1999,7,Associate Data Analyst,Analytics Department,63263
954,2000,7,2005,8,Data Analyst,Analytics Department,92845
954,2005,8,2017,9,Data Analyst II,Analytics Department,119065
955,2001,4,2007,3,Associate Backend Engineer,IT Department,64892
958,1998,12,2004,2,Associate Frontend Engineer,IT Department,25621
958,2004,2,2009,12,Frontend Engineer,IT Department,45406
958,2010,12,2011,6,Frontend Engineer II,IT Department,66674
959,1997,12,2003,5,Associate Data Analyst,Analytics Department,63363
959,2003,5,2008,4,Data Analyst,Analytics Department,92945
959,2008,4,2012,11,Data Analyst II,Analytics Department,119165
960,1990,12,2001,3,Associate Data Analyst,Analytics Department,63383
960,2001,3,2006,7,Data Analyst,Analytics Department,92965
960,2007,7,2011,4,Data Analyst II,Analytics Department,119185
961,1999,5,2005,9,Associate Data Analyst,Analytics Department,63403
962,1991,12,1997,11,Associate Data Analyst,Analytics Department,63423
962,1997,11,2002,7,Data Analyst,Analytics Department,93005
962,2002,7,2014,12,Data Analyst II,Analytics Department,119225
963,1992,4,1998,3,Associate Frontend Engineer,IT Department,25521
963,1998,3,2003,2,Frontend Engineer,IT Department,45306
963,2003,2,2015,5,Backend Engineer II,IT Department,108341
964,1999,12,2005,3,Associate Backend Engineer,IT Department,65117
965,1995,4,2001,4,Associate Manager,Administration Department,101095
965,2001,4,2006,9,Assistant Manager,Administration Department,136636
965,2006,9,2010,9,Manager,Administration Department,160072
966,2004,7,2010,5,Associate Backend Engineer,IT Department,65167
967,2011,5,2014,9,Associate Backend Engineer,IT Department,65192
968,1997,12,2003,10,Associate Backend Engineer,IT Department,65217
968,2003,10,2008,6,Backend Engineer,IT Department,86800
969,1989,12,2000,6,Associate Frontend Engineer,IT Department,25401
969,2000,6,2005,11,Frontend Engineer,IT Department,45186
969,2005,11,2017,5,Frontend Engineer II,IT Department,66454
970,1994,5,2000,10,Associate Backend Engineer,IT Department,65267
970,2001,10,2006,11,Backend Engineer,IT Department,86850
970,2007,11,2011,5,Backend Engineer II,IT Department,108516
971,1989,12,2000,10,Associate Frontend Engineer,IT Department,25361
971,2000,10,2005,3,Frontend Engineer,IT Department,45146
971,2006,3,2010,9,Frontend Engineer II,IT Department,66414
972,2007,12,2010,7,Associate Backend Engineer,IT Department,65317
973,2001,5,2007,2,Associate Backend Engineer,IT Department,65342
974,1993,5,1999,10,Associate Data Analyst,Analytics Department,63663
974,1999,10,2004,6,Data Analyst,Analytics Department,93245
974,2005,6,2017,10,Data Analyst II,Analytics Department,119465
975,2000,12,2006,2,Associate Data Analyst,Analytics Department,63683
977,1991,5,1997,8,Associate Backend Engineer,IT Department,65442
977,1998,8,2003,9,Backend Engineer,IT Department,87025
977,2004,9,2016,1,Backend Engineer II,IT Department,108691
978,1988,4,1999,6,Associate Data Analyst,Analytics Department,63743
978,1999,6,2004,2,Data Analyst,Analytics Department,93325
978,2005,2,2017,8,Data Analyst II,Analytics Department,119545
979,2002,4,2008,3,Associate Backend Engineer,IT Department,65492
980,1991,12,1997,12,Associate Manager,Administration Department,101395
980,1997,12,2002,1,Assistant Manager,Administration Department,136936
980,2002,1,2014,2,Manager,Administration Department,160372
981,2007,12,2010,1,Associate Frontend Engineer,IT Department,25161
982,1996,5,2002,9,Associate Backend Engineer,IT Department,65567
982,2003,9,2008,2,Backend Engineer,IT Department,87150
983,2004,12,2010,11,Associate Manager,Administration Department,101455
984,1998,12,2004,12,Associate Frontend Engineer,IT Department,25101
984,2005,12,2010,8,Frontend Engineer,IT Department,44886
984,2010,8,2011,7,Frontend Engineer II,IT Department,66154
985,1993,12,1999,9,Associate Manager,Administration Department,101495
985,1999,9,2004,5,Assistant Manager,Administration Department,137036
985,2004,5,2016,11,Manager,Administration Department,160472
986,1996,12,2002,1,Associate Data Analyst,Analytics Department,63903
986,2003,1,2008,9,Data Analyst,Analytics Department,93485
987,1988,12,1999,2,Associate Data Analyst,Analytics Department,63923
987,1999,2,2004,5,Data Analyst,Analytics Department,93505
987,2004,5,2016,3,Data Analyst II,Analytics Department,119725
988,2010,5,2013,12,Associate Data Analyst,Analytics Department,63943
989,1993,5,1999,7,Associate Backend Engineer,IT Department,65742
989,1999,7,2004,1,Backend Engineer,IT Department,87325
989,2004,1,2016,10,Backend Engineer II,IT Department,108991
990,2011,12,2014,9,Associate Backend Engineer,IT Department,65767
991,1988,5,1999,8,Associate Manager,Administration Department,101615
991,1999,8,2004,7,Assistant Manager,Administration Department,137156
991,2004,7,2016,1,Manager,Administration Department,160592
992,1998,12,2004,8,Associate Frontend Engineer,IT Department,24941
992,2005,8,2010,10,Frontend Engineer,IT Department,44726
992,2010,10,2011,8,Backend Engineer II,IT Department,109066
993,1993,7,1999,2,Associate Backend Engineer,IT Department,65842
993,2000,2,2005,11,Backend Engineer,IT Department,87425
993,2005,11,2017,2,Backend Engineer II,IT Department,109091
994,2000,5,2006,7,Associate Backend Engineer,IT Department,65867
995,2006,5,2009,2,Associate Manager,Administration Department,101695
996,2002,12,2008,9,Associate Backend Engineer,IT Department,65917
997,2008,12,2011,1,Associate Backend Engineer,IT Department,65942
998,1993,12,1999,2,Associate Frontend Engineer,IT Department,24821
998,2000,2,2005,12,Frontend Engineer,IT Department,44606
998,2006,12,2010,8,Frontend Engineer II,IT Department,65874
999,2002,12,2008,12,Associate Data Analyst,Analytics Department,64163
1000,2011,12,2014,7,Associate Backend Engineer,IT Department,66017
