id,year,month,Rating,exp_yr_count,Manager ID
760,2015,3,3.36,7,108
760,2016,3,4.09,8,107
760,2017,3,3.36,9,116
760,2018,3,4.32,10,123
760,2019,3,4.16,11,107
761,2012,3,3.94,1,123
761,2013,3,3.41,2,107
761,2014,3,4.25,3,107
761,2015,3,4.12,4,103
761,2016,3,3.33,5,120
761,2017,3,3.68,6,122
761,2018,3,4.09,7,114
761,2019,3,4.2,8,108
762,2007,3,3.78,1,117
762,2008,3,3.82,2,122
762,2009,3,4.18,3,107
762,2010,3,4.55,4,118
762,2011,3,4.02,5,120
762,2012,3,3.81,6,116
762,2013,3,3.87,7,111
762,2014,3,3.49,8,109
762,2015,3,3.47,9,122
762,2016,3,3.38,10,122
762,2017,3,3.48,11,109
762,2018,3,4.2,12,112
762,2019,3,2.9,13,111
763,2014,3,3.57,1,117
763,2015,3,3.54,2,111
763,2016,3,3.53,3,121
763,2017,3,3.29,4,123
763,2018,3,4.04,5,104
763,2019,3,4.11,6,104
764,2017,3,3.92,1,103
764,2018,3,4.41,2,102
764,2019,3,3.61,3,119
765,2009,3,4.4,1,117
765,2010,3,4.22,2,124
765,2011,3,3.51,3,112
765,2012,3,3.96,4,121
765,2013,3,3.9,5,110
765,2014,3,4.01,6,108
765,2015,3,4.28,7,117
765,2016,3,3.28,8,108
765,2017,3,4.28,9,117
765,2018,3,4.38,10,109
765,2019,3,3.72,11,123
766,2016,3,3.71,1,110
766,2017,3,3.43,2,105
766,2018,3,3.74,3,118
766,2019,3,3.54,4,107
767,2013,3,2.79,1,112
767,2014,3,3.89,2,119
767,2015,3,3.85,3,117
767,2016,3,4.77,4,110
767,2017,3,3.76,5,117
767,2018,3,3.92,6,121
767,2019,3,4.03,7,124
768,2011,3,4.09,1,120
768,2012,3,4.36,2,123
768,2013,3,3.77,3,118
768,2014,3,3.15,4,109
768,2015,3,3.79,5,106
768,2016,3,4.58,6,124
768,2017,3,3.97,7,114
768,2018,3,4.9,8,106
768,2019,3,4.07,9,118
769,2009,3,3.62,1,117
769,2010,3,2.29,2,121
769,2011,3,3.7,3,108
769,2012,3,3.85,4,111
769,2013,3,4.04,5,112
769,2014,3,4.18,6,109
769,2015,3,3.75,7,111
769,2016,3,3.81,8,113
769,2017,3,3.59,9,112
769,2018,3,4.67,10,121
769,2019,3,3.46,11,111
770,2017,3,3.08,1,114
770,2018,3,3.18,2,123
770,2019,3,3.68,3,121
771,2016,3,3.7,1,102
771,2017,3,3.81,2,106
771,2018,3,4.05,3,107
771,2019,3,3.38,4,115
772,2005,3,3.1,1,112
772,2006,3,3.63,2,106
772,2007,3,3.66,3,101
772,2008,3,4.02,4,118
772,2009,3,4.05,5,112
772,2010,3,3.56,6,104
772,2011,3,4.25,7,101
772,2012,3,3,8,111
772,2013,3,3.77,9,117
772,2014,3,4.75,10,105
772,2015,3,3.93,11,109
772,2016,3,3.87,12,101
772,2017,3,4.76,13,113
772,2018,3,3.56,14,108
772,2019,3,3.56,15,112
773,2009,3,4.18,1,120
773,2010,3,3.81,2,107
773,2011,3,4.31,3,124
773,2012,3,2.77,4,116
773,2013,3,4.34,5,109
773,2014,3,3.55,6,112
773,2015,3,3.9,7,123
773,2016,3,3.58,8,123
773,2017,3,3.35,9,111
773,2018,3,4.16,10,106
773,2019,3,3.08,11,106
774,2013,3,4.17,1,105
774,2014,3,3.57,2,103
774,2015,3,3.91,3,103
774,2016,3,3.23,4,119
774,2017,3,3.65,5,108
774,2018,3,3.67,6,108
774,2019,3,4.56,7,104
775,2017,3,4.08,1,112
775,2018,3,4.23,2,113
775,2019,3,3.73,3,120
776,2017,3,3.52,1,101
776,2018,3,3.91,2,110
776,2019,3,3.88,3,107
777,2011,3,3.81,1,122
777,2012,3,4.54,2,115
777,2013,3,3.35,3,123
777,2014,3,3.9,4,123
777,2015,3,3.59,5,123
777,2016,3,4.39,6,118
777,2017,3,3.14,7,117
777,2018,3,3.48,8,113
777,2019,3,4.04,9,117
778,2009,3,3.53,1,103
778,2010,3,3.47,2,101
778,2011,3,3.83,3,116
778,2012,3,4.05,4,104
778,2013,3,3.91,5,124
778,2014,3,3.42,6,117
778,2015,3,3.43,7,112
778,2016,3,3.96,8,119
778,2017,3,3.84,9,120
778,2018,3,4.09,10,101
778,2019,3,3.34,11,118
779,2007,3,3.59,1,110
779,2008,3,3.42,2,113
779,2009,3,3.01,3,121
779,2010,3,3.17,4,118
779,2011,3,3.85,5,115
779,2012,3,3.07,6,101
779,2013,3,4,7,124
779,2014,3,3.86,8,103
779,2015,3,3.77,9,117
779,2016,3,4.03,10,107
779,2017,3,3.97,11,119
779,2018,3,3.53,12,102
779,2019,3,2.48,13,115
780,2010,3,4.43,1,102
780,2011,3,4.27,2,118
780,2012,3,3.47,3,123
780,2013,3,3.13,4,117
780,2014,3,3.73,5,115
780,2015,3,3.25,6,109
780,2016,3,3.86,7,123
780,2017,3,4.39,8,104
780,2018,3,3.95,9,111
780,2019,3,2.8,10,111
781,2011,3,3.67,1,112
781,2012,3,3.65,2,116
781,2013,3,3.45,3,116
781,2014,3,4.25,4,124
781,2015,3,3.27,5,101
781,2016,3,4.35,6,123
781,2017,3,2.69,7,106
781,2018,3,3.23,8,115
781,2019,3,4.81,9,101
782,2014,3,3.57,1,109
782,2015,3,4.39,2,117
782,2016,3,4.12,3,112
782,2017,3,3.78,4,119
782,2018,3,3.41,5,120
782,2019,3,3.6,6,109
783,2011,3,4.13,1,105
783,2012,3,4.06,2,114
783,2013,3,4.24,3,116
783,2014,3,3.26,4,119
783,2015,3,4.71,5,119
783,2016,3,3.93,6,103
783,2017,3,3.28,7,115
783,2018,3,3.29,8,101
783,2019,3,4.29,9,102
784,2008,3,3.09,1,119
784,2009,3,3.31,2,109
784,2010,3,4.27,3,120
784,2011,3,3.99,4,103
784,2012,3,4.77,5,105
784,2013,3,3.81,6,114
784,2014,3,3.52,7,121
784,2015,3,3.89,8,101
784,2016,3,3.65,9,110
784,2017,3,4.43,10,102
784,2018,3,4.81,11,123
784,2019,3,4.46,12,113
785,2008,3,3.25,1,124
785,2009,3,3.24,2,103
785,2010,3,3.58,3,122
785,2011,3,3.02,4,122
785,2012,3,3.41,5,110
785,2013,3,3.64,6,121
785,2014,3,2.97,7,105
785,2015,3,3.41,8,104
785,2016,3,2.78,9,116
785,2017,3,4.35,10,107
785,2018,3,3.15,11,122
785,2019,3,3.8,12,122
786,2012,3,4.41,1,106
786,2013,3,3.37,2,114
786,2014,3,3.57,3,110
786,2015,3,3.7,4,124
786,2016,3,4,5,122
786,2017,3,3.96,6,122
786,2018,3,4.14,7,120
786,2019,3,3.67,8,104
787,2010,3,4.19,1,114
787,2011,3,3.36,2,105
787,2012,3,3.93,3,123
787,2013,3,3.63,4,103
787,2014,3,2.72,5,110
787,2015,3,3.84,6,110
787,2016,3,4.03,7,108
787,2017,3,4.06,8,121
787,2018,3,3.3,9,123
787,2019,3,3.33,10,121
788,2010,3,3.72,1,106
788,2011,3,3.94,2,111
788,2012,3,3.08,3,111
788,2013,3,4.67,4,111
788,2014,3,3.64,5,102
788,2015,3,3.23,6,114
788,2016,3,3.79,7,122
788,2017,3,3.49,8,117
788,2018,3,3.36,9,105
788,2019,3,3.64,10,113
789,2010,3,4.74,1,107
789,2011,3,3.84,2,119
789,2012,3,2.47,3,113
789,2013,3,3.53,4,120
789,2014,3,3.57,5,105
789,2015,3,4.49,6,113
789,2016,3,4,7,107
789,2017,3,3.44,8,111
789,2018,3,4.9,9,117
789,2019,3,4.34,10,123
790,2015,3,3.94,1,115
790,2016,3,3.41,2,107
790,2017,3,3.43,3,120
790,2018,3,3.44,4,122
790,2019,3,2.78,5,123
791,2010,3,2.84,1,114
791,2011,3,3.79,2,124
791,2012,3,4.1,3,123
791,2013,3,3.27,4,101
791,2014,3,3.39,5,109
791,2015,3,3.94,6,112
791,2016,3,4.1,7,123
791,2017,3,3.36,8,107
791,2018,3,3.34,9,124
791,2019,3,4.2,10,124
792,2007,3,3.45,1,122
792,2008,3,3.38,2,106
792,2009,3,3.99,3,123
792,2010,3,3.55,4,118
792,2011,3,3.61,5,114
792,2012,3,3.92,6,116
792,2013,3,3.49,7,105
792,2014,3,4.09,8,101
792,2015,3,4.8,9,115
792,2016,3,4.15,10,124
792,2017,3,3.15,11,122
792,2018,3,3.77,12,124
792,2019,3,3.57,13,116
793,2007,3,3.52,1,109
793,2008,3,4.03,2,106
793,2009,3,3.32,3,118
793,2010,3,4.27,4,116
793,2011,3,3.45,5,106
793,2012,3,3.59,6,106
793,2013,3,3.75,7,111
793,2014,3,4.21,8,117
793,2015,3,3.9,9,110
793,2016,3,4.12,10,106
793,2017,3,3.92,11,109
793,2018,3,3.65,12,114
793,2019,3,3.35,13,121
794,2013,3,4.28,1,106
794,2014,3,3.73,2,107
794,2015,3,3.76,3,124
794,2016,3,3.9,4,120
794,2017,3,3.4,5,123
794,2018,3,4.42,6,102
794,2019,3,4.1,7,105
795,2005,3,3.48,1,112
795,2006,3,4.01,2,117
795,2007,3,3.99,3,110
795,2008,3,2.84,4,114
795,2009,3,3.66,5,106
795,2010,3,3.76,6,121
795,2011,3,3.38,7,111
795,2012,3,3.31,8,101
795,2013,3,4.56,9,109
795,2014,3,3.09,10,120
795,2015,3,3.53,11,116
795,2016,3,3.9,12,111
795,2017,3,3.66,13,118
795,2018,3,3.66,14,120
795,2019,3,4.34,15,102
796,2008,3,4.28,1,106
796,2009,3,3.2,2,108
796,2010,3,3.49,3,106
796,2011,3,4.35,4,121
796,2012,3,3,5,115
796,2013,3,3.6,6,106
796,2014,3,4.93,7,107
796,2015,3,2.63,8,124
796,2016,3,4.4,9,105
796,2017,3,3.47,10,124
796,2018,3,3.05,11,120
796,2019,3,3.94,12,101
797,2007,3,3.71,1,116
797,2008,3,4.13,2,124
797,2009,3,3.8,3,101
797,2010,3,3.49,4,122
797,2011,3,4.12,5,118
797,2012,3,3.43,6,103
797,2013,3,3.93,7,109
797,2014,3,3.2,8,105
797,2015,3,3.97,9,112
797,2016,3,3.18,10,105
797,2017,3,4.4,11,114
797,2018,3,4.81,12,110
797,2019,3,3.35,13,110
798,2006,3,4.01,1,102
798,2007,3,4.28,2,109
798,2008,3,3.57,3,122
798,2009,3,2.82,4,108
798,2010,3,3.32,5,123
798,2011,3,2.63,6,109
798,2012,3,3.44,7,107
798,2013,3,3.1,8,106
798,2014,3,3.81,9,124
798,2015,3,4.29,10,107
798,2016,3,3.26,11,119
798,2017,3,3.71,12,105
798,2018,3,3.44,13,120
798,2019,3,2.95,14,121
799,2009,3,2.89,1,111
799,2010,3,3.82,2,121
799,2011,3,2.74,3,120
799,2012,3,2.97,4,117
799,2013,3,4.05,5,124
799,2014,3,3.5,6,121
799,2015,3,3.41,7,108
799,2016,3,3.37,8,105
799,2017,3,4.19,9,109
799,2018,3,2.55,10,108
799,2019,3,3.51,11,105
800,2017,3,4.28,1,110
800,2018,3,3.66,2,120
800,2019,3,3.63,3,117
801,2013,3,3.75,1,111
801,2014,3,3.9,2,105
801,2015,3,3.48,3,124
801,2016,3,3.6,4,105
801,2017,3,3.86,5,121
801,2018,3,3.93,6,109
801,2019,3,3.94,7,105
802,2009,3,4.3,1,120
802,2010,3,3.7,2,111
802,2011,3,3.42,3,115
802,2012,3,4.47,4,110
802,2013,3,3.28,5,116
802,2014,3,3.84,6,112
802,2015,3,3.58,7,116
802,2016,3,3.91,8,115
802,2017,3,4.34,9,116
802,2018,3,4.28,10,109
802,2019,3,2.63,11,117
803,2012,3,3.54,1,122
803,2013,3,3.73,2,114
803,2014,3,3.55,3,106
803,2015,3,4.29,4,111
803,2016,3,3.35,5,110
803,2017,3,3.56,6,117
803,2018,3,4.21,7,108
803,2019,3,3.9,8,109
804,2017,3,3.31,1,120
804,2018,3,3.82,2,114
804,2019,3,4.26,3,112
805,2017,3,3.52,1,116
805,2018,3,4.06,2,115
805,2019,3,4.05,3,112
806,2017,3,2.46,1,117
806,2018,3,3.59,2,115
806,2019,3,3.3,3,108
807,2010,3,2.91,1,124
807,2011,3,4.42,2,102
807,2012,3,3.75,3,114
807,2013,3,3.51,4,116
807,2014,3,3.61,5,120
807,2015,3,4.41,6,123
807,2016,3,3.84,7,119
807,2017,3,4.49,8,112
807,2018,3,4.4,9,116
807,2019,3,3.53,10,120
808,2016,3,4.05,1,120
808,2017,3,3.7,2,104
808,2018,3,4.22,3,118
808,2019,3,4.07,4,123
809,2015,3,2.47,1,104
809,2016,3,3.49,2,110
809,2017,3,3.26,3,120
809,2018,3,3.39,4,103
809,2019,3,3.95,5,124
810,2012,3,3.89,1,117
810,2013,3,4.37,2,120
810,2014,3,3.36,3,117
810,2015,3,3.14,4,113
810,2016,3,3.88,5,101
810,2017,3,4.3,6,104
810,2018,3,4.06,7,121
810,2019,3,3.67,8,107
811,2010,3,4.23,1,109
811,2011,3,3.87,2,105
811,2012,3,3.66,3,118
811,2013,3,4.28,4,115
811,2014,3,3.89,5,121
811,2015,3,3.47,6,108
811,2016,3,3.45,7,119
811,2017,3,3.8,8,101
811,2018,3,3.57,9,119
811,2019,3,3.85,10,105
812,2011,3,3.98,1,113
812,2012,3,3.41,2,124
812,2013,3,4.15,3,112
812,2014,3,3.74,4,120
812,2015,3,2.98,5,104
812,2016,3,3.58,6,109
812,2017,3,3.32,7,104
812,2018,3,3.31,8,101
812,2019,3,3.7,9,116
813,2010,3,2.66,1,123
813,2011,3,3.34,2,109
813,2012,3,3.5,3,105
813,2013,3,3.15,4,112
813,2014,3,3.53,5,107
813,2015,3,4.2,6,113
813,2016,3,4.3,7,105
813,2017,3,4.24,8,101
813,2018,3,4.16,9,105
813,2019,3,4.42,10,109
814,2014,3,3.36,1,117
814,2015,3,3.39,2,111
814,2016,3,4.02,3,111
814,2017,3,2.82,4,111
814,2018,3,3.07,5,113
814,2019,3,3.28,6,116
815,2008,3,3.59,1,124
815,2009,3,4.2,2,105
815,2010,3,3.75,3,101
815,2011,3,3.64,4,121
815,2012,3,3.61,5,114
815,2013,3,3.88,6,111
815,2014,3,3.59,7,106
815,2015,3,4.1,8,118
815,2016,3,4.82,9,124
815,2017,3,4,10,120
815,2018,3,3.99,11,116
815,2019,3,3.97,12,123
816,2015,3,2.64,1,118
816,2016,3,3.64,2,119
816,2017,3,3.94,3,104
816,2018,3,4.25,4,106
816,2019,3,4.35,5,118
817,2009,3,2.4,1,103
817,2010,3,3.67,2,106
817,2011,3,2.96,3,108
817,2012,3,3.55,4,124
817,2013,3,3.68,5,110
817,2014,3,3.97,6,122
817,2015,3,3.3,7,114
817,2016,3,3.77,8,111
817,2017,3,4.71,9,102
817,2018,3,3.22,10,117
817,2019,3,4.13,11,117
818,2017,3,3.77,1,123
818,2018,3,3.96,2,105
818,2019,3,4.71,3,121
819,2009,3,3.61,1,115
819,2010,3,3.32,2,102
819,2011,3,3.9,3,124
819,2012,3,3.63,4,123
819,2013,3,3.95,5,111
819,2014,3,2.67,6,112
819,2015,3,3.69,7,111
819,2016,3,4.26,8,114
819,2017,3,3.54,9,123
819,2018,3,3.89,10,117
819,2019,3,3.62,11,113
820,2016,3,4.38,1,112
820,2017,3,4.25,2,115
820,2018,3,3,3,112
820,2019,3,3.69,4,118
821,2011,3,3.84,1,120
821,2012,3,3.96,2,108
821,2013,3,4.19,3,124
821,2014,3,3.27,4,105
821,2015,3,3.3,5,120
821,2016,3,3.5,6,106
821,2017,3,3.24,7,115
821,2018,3,3.71,8,115
821,2019,3,3.6,9,123
822,2011,3,3.79,1,114
822,2012,3,3.3,2,116
822,2013,3,3.3,3,112
822,2014,3,3.77,4,116
822,2015,3,2.12,5,104
822,2016,3,4,6,102
822,2017,3,3.05,7,114
822,2018,3,3.94,8,124
822,2019,3,2.91,9,116
823,2011,3,3.64,1,108
823,2012,3,3.64,2,105
823,2013,3,3,3,105
823,2014,3,3.73,4,105
823,2015,3,3.71,5,112
823,2016,3,4.06,6,118
823,2017,3,4.22,7,124
823,2018,3,2.68,8,104
823,2019,3,3.47,9,114
824,2015,3,4.58,1,120
824,2016,3,3.74,2,120
824,2017,3,3.03,3,122
824,2018,3,3.88,4,103
824,2019,3,4.19,5,115
825,2015,3,4.12,1,104
825,2016,3,2.81,2,122
825,2017,3,3.56,3,101
825,2018,3,3.87,4,114
825,2019,3,3.86,5,120
826,2014,3,3.57,1,116
826,2015,3,3.56,2,118
826,2016,3,4.43,3,103
826,2017,3,3.75,4,107
826,2018,3,3.82,5,105
826,2019,3,3.82,6,110
827,2013,3,3.21,1,119
827,2014,3,4,2,117
827,2015,3,4.13,3,120
827,2016,3,4.49,4,124
827,2017,3,3.95,5,107
827,2018,3,4.02,6,118
827,2019,3,3.58,7,101
828,2014,3,3.14,1,105
828,2015,3,4.23,2,124
828,2016,3,4.16,3,108
828,2017,3,3.65,4,108
828,2018,3,3.58,5,122
828,2019,3,4.45,6,102
829,2008,3,3.64,1,104
829,2009,3,3.82,2,115
829,2010,3,3.5,3,102
829,2011,3,3.71,4,115
829,2012,3,4.09,5,123
829,2013,3,3.12,6,101
829,2014,3,4.02,7,117
829,2015,3,3.65,8,101
829,2016,3,3.89,9,113
829,2017,3,3.54,10,119
829,2018,3,3.75,11,105
829,2019,3,4.01,12,105
830,2007,3,4,1,110
830,2008,3,3.61,2,113
830,2009,3,3.67,3,108
830,2010,3,4.26,4,105
830,2011,3,4.29,5,122
830,2012,3,4.51,6,123
830,2013,3,4.15,7,107
830,2014,3,4.17,8,121
830,2015,3,3.99,9,122
830,2016,3,4.75,10,108
830,2017,3,3.07,11,112
830,2018,3,3.4,12,120
830,2019,3,4.49,13,110
831,2011,3,2.68,1,114
831,2012,3,3.41,2,123
831,2013,3,3.72,3,116
831,2014,3,4.1,4,120
831,2015,3,4.59,5,120
831,2016,3,3.22,6,105
831,2017,3,3.73,7,116
831,2018,3,3.35,8,106
831,2019,3,3.06,9,110
832,2009,3,4.53,1,106
832,2010,3,4.29,2,111
832,2011,3,3.17,3,110
832,2012,3,4.06,4,101
832,2013,3,4.2,5,118
832,2014,3,4.25,6,107
832,2015,3,3.85,7,123
832,2016,3,3.63,8,117
832,2017,3,3.33,9,111
832,2018,3,4.36,10,122
832,2019,3,3.44,11,101
833,2012,3,3.98,1,112
833,2013,3,4.15,2,111
833,2014,3,3.18,3,119
833,2015,3,3.7,4,113
833,2016,3,3.32,5,112
833,2017,3,2.89,6,119
833,2018,3,3.64,7,121
833,2019,3,4.15,8,115
834,2008,3,4.07,1,123
834,2009,3,3,2,116
834,2010,3,3.82,3,113
834,2011,3,3.99,4,111
834,2012,3,4.66,5,104
834,2013,3,3.46,6,120
834,2014,3,3.5,7,120
834,2015,3,4.21,8,112
834,2016,3,4.81,9,116
834,2017,3,3.63,10,117
834,2018,3,3.92,11,123
834,2019,3,3.38,12,114
835,2011,3,3.49,1,123
835,2012,3,3.73,2,115
835,2013,3,3.42,3,105
835,2014,3,4.66,4,113
835,2015,3,4.17,5,119
835,2016,3,4.06,6,113
835,2017,3,3.96,7,106
835,2018,3,3.48,8,109
835,2019,3,3.42,9,103
836,2010,3,3.4,1,103
836,2011,3,4.03,2,112
836,2012,3,4.05,3,117
836,2013,3,3.63,4,119
836,2014,3,3.85,5,103
836,2015,3,3.67,6,107
836,2016,3,4.36,7,108
836,2017,3,4.1,8,120
836,2018,3,3.97,9,122
836,2019,3,4.17,10,110
837,2015,3,3.56,1,101
837,2016,3,2.89,2,115
837,2017,3,3.68,3,103
837,2018,3,4.28,4,122
837,2019,3,3.77,5,120
838,2011,3,3.3,1,123
838,2012,3,3.06,2,123
838,2013,3,3.42,3,101
838,2014,3,3.3,4,105
838,2015,3,3.58,5,119
838,2016,3,3.24,6,104
838,2017,3,3.69,7,123
838,2018,3,3.43,8,103
838,2019,3,3.46,9,103
839,2015,3,3.71,1,110
839,2016,3,3.08,2,113
839,2017,3,4.09,3,109
839,2018,3,4.15,4,115
839,2019,3,4,5,121
840,2016,3,3.3,1,124
840,2017,3,3.36,2,122
840,2018,3,4.06,3,101
840,2019,3,4.5,4,117
841,2015,3,3.52,1,112
841,2016,3,3.22,2,103
841,2017,3,3.44,3,118
841,2018,3,4.18,4,108
841,2019,3,4.38,5,118
842,2013,3,3.61,1,118
842,2014,3,3.5,2,115
842,2015,3,3.08,3,103
842,2016,3,3.32,4,113
842,2017,3,3.66,5,105
842,2018,3,4.59,6,112
842,2019,3,3.64,7,112
843,2006,3,3.69,1,104
843,2007,3,4.44,2,104
843,2008,3,4.52,3,104
843,2009,3,4.78,4,112
843,2010,3,3.43,5,108
843,2011,3,3.26,6,101
843,2012,3,3.58,7,115
843,2013,3,3.87,8,106
843,2014,3,4.69,9,115
843,2015,3,3.02,10,124
843,2016,3,4.13,11,103
843,2017,3,4.22,12,103
843,2018,3,3.11,13,108
843,2019,3,3.63,14,106
844,2009,3,3.19,1,119
844,2010,3,4.43,2,115
844,2011,3,3.52,3,115
844,2012,3,3.79,4,111
844,2013,3,3.35,5,111
844,2014,3,4.79,6,108
844,2015,3,3.76,7,116
844,2016,3,3.74,8,112
844,2017,3,3.87,9,108
844,2018,3,3.47,10,120
844,2019,3,3.97,11,118
845,2014,3,3.29,1,122
845,2015,3,3.48,2,101
845,2016,3,4.06,3,109
845,2017,3,3.45,4,108
845,2018,3,3.27,5,108
845,2019,3,3.48,6,118
846,2012,3,4.88,1,117
846,2013,3,4.3,2,107
846,2014,3,3.94,3,123
846,2015,3,3.59,4,113
846,2016,3,3.37,5,103
846,2017,3,3.35,6,106
846,2018,3,3.26,7,108
846,2019,3,4.08,8,118
847,2012,3,3.52,1,105
847,2013,3,4.29,2,106
847,2014,3,4,3,101
847,2015,3,3.52,4,121
847,2016,3,3.87,5,104
847,2017,3,3.91,6,120
847,2018,3,3.64,7,105
847,2019,3,3.78,8,117
848,2011,3,4.3,1,122
848,2012,3,4.09,2,123
848,2013,3,4.11,3,102
848,2014,3,4.07,4,111
848,2015,3,3.35,5,106
848,2016,3,4.34,6,105
848,2017,3,3.51,7,111
848,2018,3,3.34,8,124
848,2019,3,3.43,9,109
849,2017,3,3.57,1,119
849,2018,3,3.47,2,104
849,2019,3,3.89,3,114
850,2012,3,4.05,1,111
850,2013,3,3.98,2,118
850,2014,3,3.92,3,104
850,2015,3,3.15,4,109
850,2016,3,4.42,5,115
850,2017,3,3.89,6,123
850,2018,3,3.94,7,105
850,2019,3,4.71,8,114
851,2013,3,3.81,1,102
851,2014,3,3.79,2,105
851,2015,3,3.94,3,113
851,2016,3,3.99,4,123
851,2017,3,4.42,5,104
851,2018,3,3.5,6,102
851,2019,3,3.9,7,110
852,2008,3,4.05,1,114
852,2009,3,2.84,2,106
852,2010,3,4.43,3,108
852,2011,3,3.7,4,116
852,2012,3,3.7,5,105
852,2013,3,3.68,6,101
852,2014,3,3.73,7,110
852,2015,3,2.93,8,112
852,2016,3,3.16,9,115
852,2017,3,2.93,10,121
852,2018,3,4.24,11,120
852,2019,3,4.38,12,118
853,2014,3,4.93,1,104
853,2015,3,2.46,2,108
853,2016,3,4.11,3,106
853,2017,3,3.17,4,123
853,2018,3,4.38,5,121
853,2019,3,3.69,6,121
854,2014,3,3.48,1,114
854,2015,3,3.01,2,103
854,2016,3,4.33,3,111
854,2017,3,3.34,4,116
854,2018,3,3.57,5,119
854,2019,3,2.61,6,122
855,2009,3,3.66,1,105
855,2010,3,3.55,2,102
855,2011,3,4.64,3,107
855,2012,3,3.62,4,103
855,2013,3,4.37,5,102
855,2014,3,4.53,6,105
855,2015,3,2.94,7,118
855,2016,3,3.46,8,116
855,2017,3,3.93,9,124
855,2018,3,3.84,10,110
855,2019,3,3.54,11,118
856,2012,3,3.63,1,114
856,2013,3,4.29,2,123
856,2014,3,3.51,3,103
856,2015,3,4.23,4,115
856,2016,3,4,5,111
856,2017,3,2.75,6,117
856,2018,3,3.55,7,109
856,2019,3,3.78,8,112
857,2012,3,3.9,1,107
857,2013,3,4.24,2,106
857,2014,3,3.5,3,113
857,2015,3,3.66,4,109
857,2016,3,4,5,119
857,2017,3,3.32,6,116
857,2018,3,4.02,7,118
857,2019,3,4.22,8,101
858,2015,3,4.13,1,110
858,2016,3,4.02,2,103
858,2017,3,2.99,3,107
858,2018,3,3.96,4,115
858,2019,3,3.34,5,106
859,2012,3,2.94,1,103
859,2013,3,3.3,2,120
859,2014,3,3.41,3,112
859,2015,3,4.88,4,109
859,2016,3,3.85,5,107
859,2017,3,3.96,6,109
859,2018,3,4,7,123
859,2019,3,2.79,8,109
860,2011,3,3.71,1,105
860,2012,3,4.22,2,118
860,2013,3,3.9,3,120
860,2014,3,2.9,4,123
860,2015,3,3.84,5,110
860,2016,3,4.01,6,110
860,2017,3,3.91,7,105
860,2018,3,4.19,8,113
860,2019,3,4.15,9,111
861,2013,3,3.8,1,121
861,2014,3,2.31,2,111
861,2015,3,3.17,3,118
861,2016,3,3.83,4,108
861,2017,3,3.14,5,124
861,2018,3,3.44,6,117
861,2019,3,2.4,7,103
862,2010,3,3.59,1,105
862,2011,3,3.68,2,107
862,2012,3,3.9,3,118
862,2013,3,4.38,4,103
862,2014,3,3.16,5,120
862,2015,3,3.68,6,123
862,2016,3,3.99,7,110
862,2017,3,3.18,8,109
862,2018,3,3.11,9,116
862,2019,3,3.86,10,103
863,2017,3,3.85,1,109
863,2018,3,4,2,121
863,2019,3,4.92,3,122
864,2016,3,3.43,1,104
864,2017,3,3.85,2,122
864,2018,3,4.1,3,111
864,2019,3,4.18,4,117
865,2016,3,3.69,1,107
865,2017,3,2.85,2,117
865,2018,3,3.85,3,124
865,2019,3,3.07,4,115
866,2010,3,3.36,1,117
866,2011,3,2.73,2,104
866,2012,3,3.27,3,122
866,2013,3,4.59,4,107
866,2014,3,4.61,5,123
866,2015,3,3.2,6,124
866,2016,3,4.56,7,120
866,2017,3,3.37,8,112
866,2018,3,4.07,9,119
866,2019,3,3.16,10,106
867,2017,3,3.6,1,120
867,2018,3,3.17,2,115
867,2019,3,3.52,3,108
868,2009,3,3.25,1,103
868,2010,3,4.4,2,110
868,2011,3,3.05,3,120
868,2012,3,3.45,4,106
868,2013,3,4.15,5,104
868,2014,3,3.06,6,122
868,2015,3,3.46,7,120
868,2016,3,2.96,8,103
868,2017,3,3.75,9,124
868,2018,3,3.43,10,109
868,2019,3,3.43,11,121
869,2014,3,3.68,1,109
869,2015,3,3.52,2,114
869,2016,3,4.24,3,114
869,2017,3,3.26,4,122
869,2018,3,3.61,5,104
869,2019,3,3.48,6,124
870,2012,3,3.71,1,123
870,2013,3,3.19,2,120
870,2014,3,2.9,3,102
870,2015,3,3.21,4,120
870,2016,3,3.84,5,117
870,2017,3,4.24,6,119
870,2018,3,3.59,7,103
870,2019,3,3.53,8,118
871,2009,3,3.54,1,122
871,2010,3,4.65,2,106
871,2011,3,3.27,3,111
871,2012,3,3.55,4,115
871,2013,3,4.27,5,113
871,2014,3,2.9,6,108
871,2015,3,3.18,7,124
871,2016,3,2.88,8,102
871,2017,3,3.61,9,103
871,2018,3,3.84,10,116
871,2019,3,4.39,11,124
872,2010,3,3.44,1,120
872,2011,3,4.03,2,105
872,2012,3,3.69,3,107
872,2013,3,4.78,4,124
872,2014,3,4.54,5,104
872,2015,3,3.39,6,110
872,2016,3,2.51,7,119
872,2017,3,3.08,8,107
872,2018,3,3.76,9,124
872,2019,3,3.51,10,112
873,2017,3,4.05,1,107
873,2018,3,3.51,2,108
873,2019,3,3.57,3,107
874,2011,3,3.81,1,107
874,2012,3,4.16,2,118
874,2013,3,3.41,3,113
874,2014,3,2.81,4,116
874,2015,3,3.65,5,114
874,2016,3,3.35,6,119
874,2017,3,4.43,7,124
874,2018,3,3.22,8,122
874,2019,3,3.41,9,112
875,2014,3,2.75,1,118
875,2015,3,3.93,2,110
