id,year,exp_yr_count,medical_leaves,casual_leaves
453,2018,10,8,6
453,2019,11,0,6
454,2013,1,3,15
454,2014,2,8,6
454,2015,3,1,10
454,2016,4,5,14
454,2017,5,6,6
454,2018,6,10,15
454,2019,7,8,14
455,2013,1,10,1
455,2014,2,6,12
455,2015,3,1,1
455,2016,4,5,5
455,2017,5,1,13
455,2018,6,8,14
455,2019,7,7,11
456,2010,1,3,0
456,2011,2,3,7
456,2012,3,10,14
456,2013,4,2,9
456,2014,5,4,6
456,2015,6,8,11
456,2016,7,9,8
456,2017,8,9,4
456,2018,9,7,2
456,2019,10,7,7
457,2015,1,8,10
457,2016,2,2,2
457,2017,3,9,10
457,2018,4,1,2
457,2019,5,6,8
458,2011,1,5,2
458,2012,2,5,8
458,2013,3,2,4
458,2014,4,0,15
458,2015,5,5,12
458,2016,6,9,4
458,2017,7,3,7
458,2018,8,8,13
458,2019,9,6,11
459,2013,1,7,8
459,2014,2,5,1
459,2015,3,5,14
459,2016,4,4,5
459,2017,5,1,4
459,2018,6,2,9
459,2019,7,0,6
460,2007,1,1,12
460,2008,2,5,1
460,2009,3,0,3
460,2010,4,10,7
460,2011,5,5,12
460,2012,6,0,4
460,2013,7,6,5
460,2014,8,5,4
460,2015,9,9,9
460,2016,10,6,9
460,2017,11,4,8
460,2018,12,4,7
460,2019,13,10,10
461,2010,1,1,9
461,2011,2,3,6
461,2012,3,9,4
461,2013,4,4,8
461,2014,5,5,2
461,2015,6,3,4
461,2016,7,10,1
461,2017,8,5,12
461,2018,9,7,2
461,2019,10,10,7
462,2013,1,0,6
462,2014,2,1,0
462,2015,3,4,0
462,2016,4,3,15
462,2017,5,0,1
462,2018,6,3,6
462,2019,7,4,0
463,2013,1,7,3
463,2014,2,6,5
463,2015,3,3,15
463,2016,4,5,10
463,2017,5,4,6
463,2018,6,8,11
463,2019,7,0,14
464,2009,1,4,2
464,2010,2,2,6
464,2011,3,0,9
464,2012,4,7,0
464,2013,5,5,6
464,2014,6,3,4
464,2015,7,0,4
464,2016,8,5,3
464,2017,9,0,11
464,2018,10,5,9
464,2019,11,2,5
465,2015,1,5,9
465,2016,2,4,0
465,2017,3,8,10
465,2018,4,2,11
465,2019,5,0,0
466,2011,1,1,12
466,2012,2,0,10
466,2013,3,4,12
466,2014,4,8,4
466,2015,5,10,6
466,2016,6,1,2
466,2017,7,1,2
466,2018,8,10,1
466,2019,9,1,0
467,2015,1,3,1
467,2016,2,4,9
467,2017,3,8,4
467,2018,4,2,7
467,2019,5,6,2
468,2010,1,2,4
468,2011,2,5,10
468,2012,3,0,4
468,2013,4,1,0
468,2014,5,10,15
468,2015,6,1,8
468,2016,7,10,15
468,2017,8,6,3
468,2018,9,6,14
468,2019,10,0,10
469,2015,1,8,11
469,2016,2,2,2
469,2017,3,0,0
469,2018,4,0,7
469,2019,5,10,7
470,2006,1,7,12
470,2007,2,7,10
470,2008,3,9,0
470,2009,4,9,10
470,2010,5,9,1
470,2011,6,3,9
470,2012,7,9,13
470,2013,8,0,5
470,2014,9,6,4
470,2015,10,7,11
470,2016,11,4,12
470,2017,12,9,3
470,2018,13,9,7
470,2019,14,0,4
471,2009,1,10,12
471,2010,2,9,2
471,2011,3,8,11
471,2012,4,3,1
471,2013,5,1,9
471,2014,6,7,14
471,2015,7,2,14
471,2016,8,9,13
471,2017,9,8,14
471,2018,10,1,11
471,2019,11,1,2
472,2011,1,8,2
472,2012,2,9,15
472,2013,3,1,14
472,2014,4,6,6
472,2015,5,5,4
472,2016,6,3,13
472,2017,7,0,0
472,2018,8,1,5
472,2019,9,10,7
473,2009,1,5,6
473,2010,2,4,0
473,2011,3,1,12
473,2012,4,1,0
473,2013,5,8,14
473,2014,6,0,6
473,2015,7,8,8
473,2016,8,2,15
473,2017,9,10,13
473,2018,10,8,8
473,2019,11,3,13
474,2009,1,9,13
474,2010,2,3,15
474,2011,3,2,3
474,2012,4,9,9
474,2013,5,1,3
474,2014,6,10,15
474,2015,7,7,1
474,2016,8,6,0
474,2017,9,1,12
474,2018,10,2,8
474,2019,11,4,7
475,2009,1,1,13
475,2010,2,9,15
475,2011,3,6,15
475,2012,4,5,8
475,2013,5,5,6
475,2014,6,3,7
475,2015,7,1,4
475,2016,8,7,0
475,2017,9,3,5
475,2018,10,3,10
475,2019,11,0,8
476,2009,1,10,10
476,2010,2,1,4
476,2011,3,8,12
476,2012,4,6,1
476,2013,5,1,15
476,2014,6,1,7
476,2015,7,2,2
476,2016,8,1,1
476,2017,9,7,0
476,2018,10,2,9
476,2019,11,9,13
477,2011,1,7,8
477,2012,2,0,7
477,2013,3,7,11
477,2014,4,6,5
477,2015,5,1,4
477,2016,6,2,7
477,2017,7,5,8
477,2018,8,7,11
477,2019,9,10,1
478,2015,1,3,8
478,2016,2,8,2
478,2017,3,4,12
478,2018,4,1,9
478,2019,5,7,1
479,2005,1,2,15
479,2006,2,6,8
479,2007,3,8,4
479,2008,4,10,9
479,2009,5,9,1
479,2010,6,5,15
479,2011,7,3,4
479,2012,8,5,15
479,2013,9,0,9
479,2014,10,7,15
479,2015,11,7,15
479,2016,12,3,7
479,2017,13,10,6
479,2018,14,2,0
479,2019,15,0,8
480,2015,1,0,3
480,2016,2,5,14
480,2017,3,7,14
480,2018,4,7,0
480,2019,5,1,3
481,2016,1,7,0
481,2017,2,5,3
481,2018,3,4,6
481,2019,4,3,10
482,2015,1,2,12
482,2016,2,10,7
482,2017,3,1,14
482,2018,4,6,7
482,2019,5,3,7
483,2009,1,0,14
483,2010,2,0,4
483,2011,3,1,14
483,2012,4,6,3
483,2013,5,5,9
483,2014,6,5,12
483,2015,7,9,6
483,2016,8,5,12
483,2017,9,4,12
483,2018,10,3,5
483,2019,11,7,12
484,2006,1,3,3
484,2007,2,0,3
484,2008,3,10,1
484,2009,4,6,13
484,2010,5,0,15
484,2011,6,1,12
484,2012,7,3,1
484,2013,8,0,2
484,2014,9,7,14
484,2015,10,9,12
484,2016,11,10,9
484,2017,12,10,15
484,2018,13,5,12
484,2019,14,4,1
485,2012,1,0,0
485,2013,2,1,1
485,2014,3,5,4
485,2015,4,1,7
485,2016,5,1,0
485,2017,6,3,6
485,2018,7,3,14
485,2019,8,3,3
486,2011,1,2,12
486,2012,2,5,5
486,2013,3,6,1
486,2014,4,4,5
486,2015,5,8,2
486,2016,6,6,6
486,2017,7,1,9
486,2018,8,1,8
486,2019,9,8,5
487,2012,1,1,14
487,2013,2,2,0
487,2014,3,0,9
487,2015,4,2,8
487,2016,5,10,3
487,2017,6,3,5
487,2018,7,3,7
487,2019,8,3,1
488,2011,1,0,8
488,2012,2,5,10
488,2013,3,9,10
488,2014,4,10,1
488,2015,5,9,1
488,2016,6,9,9
488,2017,7,10,9
488,2018,8,10,4
488,2019,9,8,3
489,2015,1,5,1
489,2016,2,8,2
489,2017,3,9,9
489,2018,4,3,1
489,2019,5,1,10
490,2009,1,9,1
490,2010,2,9,14
490,2011,3,2,14
490,2012,4,6,0
490,2013,5,9,9
490,2014,6,2,4
490,2015,7,4,3
490,2016,8,9,8
490,2017,9,3,3
490,2018,10,7,1
490,2019,11,6,5
491,2006,1,3,7
491,2007,2,2,2
491,2008,3,10,9
491,2009,4,1,6
491,2010,5,2,3
491,2011,6,5,13
491,2012,7,5,3
491,2013,8,3,12
491,2014,9,4,10
491,2015,10,2,7
491,2016,11,4,5
491,2017,12,7,2
491,2018,13,5,1
491,2019,14,3,11
492,2011,1,3,14
492,2012,2,9,14
492,2013,3,10,6
492,2014,4,9,1
492,2015,5,6,2
492,2016,6,4,11
492,2017,7,9,15
492,2018,8,8,11
492,2019,9,9,12
493,2010,1,4,1
493,2011,2,7,1
493,2012,3,2,5
493,2013,4,7,8
493,2014,5,5,3
493,2015,6,2,5
493,2016,7,2,0
493,2017,8,6,14
493,2018,9,6,2
493,2019,10,2,0
494,2009,1,9,14
494,2010,2,1,15
494,2011,3,1,0
494,2012,4,3,9
494,2013,5,10,0
494,2014,6,3,3
494,2015,7,9,3
494,2016,8,1,15
494,2017,9,0,6
494,2018,10,1,10
494,2019,11,9,1
495,2015,1,2,9
495,2016,2,2,4
495,2017,3,8,5
495,2018,4,8,2
495,2019,5,5,13
496,2010,1,8,2
496,2011,2,1,10
496,2012,3,3,10
496,2013,4,10,4
496,2014,5,6,3
496,2015,6,2,3
496,2016,7,1,6
496,2017,8,5,6
496,2018,9,9,9
496,2019,10,9,13
497,2010,1,4,9
497,2011,2,6,15
497,2012,3,3,2
497,2013,4,7,3
497,2014,5,2,9
497,2015,6,6,6
497,2016,7,9,11
497,2017,8,6,10
497,2018,9,6,10
497,2019,10,6,6
498,2016,1,10,0
498,2017,2,2,10
498,2018,3,10,2
498,2019,4,8,0
499,2006,1,4,4
499,2007,2,9,8
499,2008,3,9,15
499,2009,4,9,9
499,2010,5,3,10
499,2011,6,10,14
499,2012,7,0,8
499,2013,8,2,10
499,2014,9,5,13
499,2015,10,7,7
499,2016,11,1,1
499,2017,12,3,7
499,2018,13,2,13
499,2019,14,10,14
500,2010,1,3,4
500,2011,2,9,9
500,2012,3,9,6
500,2013,4,6,2
500,2014,5,1,3
500,2015,6,9,3
500,2016,7,3,15
500,2017,8,7,2
500,2018,9,2,10
500,2019,10,0,15
501,2015,1,0,13
501,2016,2,9,5
501,2017,3,10,2
501,2018,4,1,2
501,2019,5,2,8
502,2011,1,5,2
502,2012,2,5,0
502,2013,3,5,8
502,2014,4,4,6
502,2015,5,10,10
502,2016,6,10,4
502,2017,7,10,12
502,2018,8,0,7
502,2019,9,4,6
503,2015,1,4,1
503,2016,2,3,1
503,2017,3,7,9
503,2018,4,2,0
503,2019,5,0,12
504,2011,1,4,2
504,2012,2,6,14
504,2013,3,8,14
504,2014,4,0,7
504,2015,5,7,2
504,2016,6,0,3
504,2017,7,10,9
504,2018,8,4,10
504,2019,9,2,6
505,2010,1,6,13
505,2011,2,0,4
505,2012,3,4,14
505,2013,4,3,8
505,2014,5,10,9
505,2015,6,6,2
505,2016,7,7,4
505,2017,8,9,0
505,2018,9,2,4
505,2019,10,3,8
506,2016,1,4,15
506,2017,2,8,2
506,2018,3,2,10
506,2019,4,10,14
507,2014,1,9,1
507,2015,2,0,11
507,2016,3,5,8
507,2017,4,4,10
507,2018,5,5,4
507,2019,6,4,1
508,2010,1,9,1
508,2011,2,8,3
508,2012,3,0,11
508,2013,4,2,11
508,2014,5,1,14
508,2015,6,7,0
508,2016,7,0,13
508,2017,8,4,6
508,2018,9,10,7
508,2019,10,5,10
509,2009,1,1,9
509,2010,2,10,0
509,2011,3,6,8
509,2012,4,2,7
509,2013,5,9,14
509,2014,6,10,9
509,2015,7,1,6
509,2016,8,10,14
509,2017,9,0,5
509,2018,10,10,5
509,2019,11,3,11
510,2015,1,8,1
510,2016,2,1,1
510,2017,3,9,3
510,2018,4,6,4
510,2019,5,2,12
511,2010,1,6,7
511,2011,2,6,9
511,2012,3,6,13
511,2013,4,10,15
511,2014,5,3,13
511,2015,6,10,6
511,2016,7,1,3
511,2017,8,5,8
511,2018,9,6,6
511,2019,10,9,15
512,2006,1,5,14
512,2007,2,5,5
512,2008,3,1,13
512,2009,4,1,1
512,2010,5,3,11
512,2011,6,9,7
512,2012,7,10,8
512,2013,8,3,5
512,2014,9,6,10
512,2015,10,4,6
512,2016,11,0,1
512,2017,12,9,2
512,2018,13,4,6
512,2019,14,4,11
513,2006,1,1,10
513,2007,2,0,4
513,2008,3,1,5
513,2009,4,0,13
513,2010,5,8,14
513,2011,6,7,8
513,2012,7,0,9
513,2013,8,6,15
513,2014,9,2,6
513,2015,10,0,9
513,2016,11,0,6
513,2017,12,6,12
513,2018,13,4,14
513,2019,14,4,3
514,2016,1,0,10
514,2017,2,8,12
514,2018,3,9,7
514,2019,4,7,15
515,2012,1,6,0
515,2013,2,2,11
515,2014,3,8,0
515,2015,4,6,11
515,2016,5,10,11
515,2017,6,3,1
515,2018,7,7,12
515,2019,8,6,1
516,2011,1,2,11
516,2012,2,2,4
516,2013,3,0,1
516,2014,4,10,6
516,2015,5,10,13
516,2016,6,3,6
516,2017,7,3,10
516,2018,8,3,8
516,2019,9,1,12
517,2010,1,10,11
517,2011,2,8,1
517,2012,3,7,13
517,2013,4,5,13
517,2014,5,3,4
517,2015,6,0,9
517,2016,7,4,7
517,2017,8,7,15
517,2018,9,8,6
517,2019,10,3,4
518,2011,1,5,12
518,2012,2,2,0
518,2013,3,10,5
518,2014,4,0,3
518,2015,5,4,13
518,2016,6,10,5
518,2017,7,4,5
518,2018,8,8,7
518,2019,9,4,3
519,2015,1,6,7
519,2016,2,6,1
519,2017,3,8,2
519,2018,4,9,2
519,2019,5,10,6
520,2012,1,2,11
520,2013,2,4,12
520,2014,3,9,6
520,2015,4,3,6
520,2016,5,6,11
520,2017,6,9,11
520,2018,7,8,12
520,2019,8,4,11
521,2010,1,0,8
521,2011,2,8,15
521,2012,3,3,5
521,2013,4,7,6
521,2014,5,4,1
521,2015,6,6,11
521,2016,7,4,11
521,2017,8,10,7
521,2018,9,8,9
521,2019,10,3,10
522,2011,1,3,12
522,2012,2,7,13
522,2013,3,3,1
522,2014,4,7,14
522,2015,5,10,10
522,2016,6,1,8
522,2017,7,1,10
522,2018,8,7,12
522,2019,9,5,10
523,2014,1,2,14
523,2015,2,5,0
523,2016,3,1,10
523,2017,4,7,5
523,2018,5,7,8
523,2019,6,2,1
524,2011,1,0,0
524,2012,2,10,14
524,2013,3,10,1
524,2014,4,10,2
524,2015,5,1,14
524,2016,6,3,0
524,2017,7,5,15
524,2018,8,6,4
524,2019,9,4,6
525,2009,1,4,11
525,2010,2,8,9
525,2011,3,10,1
525,2012,4,9,8
525,2013,5,10,15
525,2014,6,1,14
525,2015,7,2,7
525,2016,8,7,0
525,2017,9,8,1
525,2018,10,8,4
525,2019,11,3,12
526,2009,1,7,1
526,2010,2,10,0
526,2011,3,3,0
526,2012,4,6,8
526,2013,5,6,4
526,2014,6,1,6
526,2015,7,9,13
526,2016,8,9,7
526,2017,9,1,12
526,2018,10,8,0
526,2019,11,7,7
527,2016,1,10,1
527,2017,2,3,11
527,2018,3,10,6
527,2019,4,8,14
528,2008,1,8,5
528,2009,2,9,9
528,2010,3,6,1
528,2011,4,7,15
528,2012,5,7,8
528,2013,6,8,15
528,2014,7,6,6
528,2015,8,2,2
528,2016,9,1,5
528,2017,10,9,5
528,2018,11,1,9
528,2019,12,10,8
529,2007,1,4,10
529,2008,2,10,15
529,2009,3,8,6
529,2010,4,4,7
529,2011,5,9,5
529,2012,6,9,2
529,2013,7,9,14
529,2014,8,4,12
529,2015,9,1,3
529,2016,10,8,5
529,2017,11,4,3
529,2018,12,7,15
529,2019,13,0,12
530,2012,1,7,1
530,2013,2,0,12
530,2014,3,5,11
530,2015,4,2,5
530,2016,5,8,10
530,2017,6,2,1
530,2018,7,5,12
530,2019,8,7,12
531,2010,1,7,1
531,2011,2,8,10
531,2012,3,0,4
531,2013,4,9,10
531,2014,5,1,5
531,2015,6,10,8
531,2016,7,1,14
531,2017,8,8,9
531,2018,9,8,13
531,2019,10,9,3
532,2007,1,10,11
532,2008,2,8,11
532,2009,3,3,13
532,2010,4,0,12
532,2011,5,6,15
532,2012,6,2,8
532,2013,7,2,1
532,2014,8,6,3
532,2015,9,10,0
532,2016,10,0,7
532,2017,11,1,6
532,2018,12,4,2
532,2019,13,5,7
533,2011,1,0,15
533,2012,2,3,12
533,2013,3,8,10
533,2014,4,4,6
533,2015,5,9,8
533,2016,6,8,3
533,2017,7,0,7
533,2018,8,5,14
533,2019,9,4,12
534,2014,1,3,0
534,2015,2,3,10
534,2016,3,10,8
534,2017,4,2,5
534,2018,5,4,2
534,2019,6,9,0
535,2012,1,9,9
535,2013,2,10,12
535,2014,3,1,15
535,2015,4,7,1
535,2016,5,1,9
535,2017,6,3,7
535,2018,7,2,14
535,2019,8,5,15
536,2012,1,4,13
536,2013,2,7,10
536,2014,3,1,2
536,2015,4,7,4
536,2016,5,4,2
536,2017,6,4,0
536,2018,7,8,8
536,2019,8,0,11
537,2014,1,0,7
537,2015,2,8,8
537,2016,3,0,5
537,2017,4,0,0
537,2018,5,2,13
537,2019,6,2,13
538,2016,1,10,10
538,2017,2,7,5
538,2018,3,8,10
538,2019,4,9,6
539,2011,1,6,13
539,2012,2,10,0
539,2013,3,1,8
539,2014,4,10,14
539,2015,5,3,12
539,2016,6,9,3
539,2017,7,7,4
539,2018,8,5,5
539,2019,9,2,0
540,2016,1,2,14
540,2017,2,2,6
540,2018,3,2,8
540,2019,4,7,4
541,2008,1,3,12
541,2009,2,2,14
541,2010,3,8,2
541,2011,4,3,1
541,2012,5,2,8
541,2013,6,3,0
541,2014,7,0,1
541,2015,8,10,1
541,2016,9,9,15
541,2017,10,6,9
541,2018,11,1,15
541,2019,12,9,14
542,2015,1,1,11
542,2016,2,10,4
542,2017,3,1,10
542,2018,4,7,6
542,2019,5,6,8
543,2011,1,10,10
543,2012,2,0,14
543,2013,3,5,11
543,2014,4,3,6
543,2015,5,7,2
543,2016,6,0,8
543,2017,7,5,7
543,2018,8,8,2
543,2019,9,5,1
544,2015,1,10,7
544,2016,2,5,2
544,2017,3,4,10
544,2018,4,9,14
544,2019,5,5,7
545,2010,1,3,3
545,2011,2,7,14
545,2012,3,0,6
545,2013,4,5,12
545,2014,5,1,13
545,2015,6,4,1
545,2016,7,7,5
545,2017,8,5,4
545,2018,9,8,4
545,2019,10,7,4
546,2011,1,4,1
546,2012,2,2,13
546,2013,3,9,13
546,2014,4,0,4
546,2015,5,1,8
546,2016,6,2,5
546,2017,7,10,4
546,2018,8,7,15
546,2019,9,7,9
547,2010,1,2,15
547,2011,2,7,14
547,2012,3,0,13
547,2013,4,1,3
547,2014,5,0,7
547,2015,6,10,13
547,2016,7,7,0
547,2017,8,8,15
547,2018,9,9,0
547,2019,10,2,5
548,2015,1,9,14
548,2016,2,7,13
548,2017,3,3,8
548,2018,4,10,14
548,2019,5,2,9
549,2011,1,8,4
549,2012,2,9,4
549,2013,3,5,1
549,2014,4,1,0
549,2015,5,1,13
549,2016,6,9,6
549,2017,7,8,2
549,2018,8,5,3
549,2019,9,4,0
550,2010,1,7,6
550,2011,2,1,7
550,2012,3,0,14
550,2013,4,9,14
550,2014,5,10,2
550,2015,6,9,12
550,2016,7,9,9
550,2017,8,3,6
550,2018,9,10,4
550,2019,10,8,6
551,2015,1,8,4
551,2016,2,5,4
551,2017,3,7,8
551,2018,4,5,4
551,2019,5,10,6
552,2014,1,3,1
552,2015,2,4,9
552,2016,3,10,3
552,2017,4,4,10
552,2018,5,4,12
552,2019,6,4,3
553,2013,1,5,12
553,2014,2,8,9
553,2015,3,6,9
553,2016,4,8,2
553,2017,5,4,1
553,2018,6,10,15
553,2019,7,8,12
554,2013,1,9,7
554,2014,2,10,6
554,2015,3,10,9
554,2016,4,4,13
554,2017,5,1,2
554,2018,6,1,1
554,2019,7,3,11
555,2008,1,4,13
555,2009,2,9,7
555,2010,3,6,1
555,2011,4,4,10
555,2012,5,6,10
555,2013,6,3,1
555,2014,7,6,10
555,2015,8,0,1
555,2016,9,10,10
555,2017,10,7,12
555,2018,11,9,3
555,2019,12,1,3
556,2011,1,4,1
556,2012,2,7,13
556,2013,3,4,10
556,2014,4,10,8
556,2015,5,6,2
556,2016,6,2,10
556,2017,7,7,4
556,2018,8,9,15
556,2019,9,10,1
557,2007,1,0,2
557,2008,2,8,11
557,2009,3,3,9
557,2010,4,4,1
557,2011,5,8,0
557,2012,6,10,13
557,2013,7,7,2
557,2014,8,4,4
557,2015,9,4,4
557,2016,10,7,4
557,2017,11,0,11
557,2018,12,7,14
557,2019,13,2,5
558,2012,1,6,8
558,2013,2,1,2
558,2014,3,6,15
558,2015,4,9,4
558,2016,5,5,15
558,2017,6,7,2
558,2018,7,6,7
558,2019,8,0,9
559,2011,1,8,9
559,2012,2,5,12
559,2013,3,5,12
559,2014,4,4,2
559,2015,5,2,6
559,2016,6,9,7
559,2017,7,9,2
559,2018,8,10,1
559,2019,9,8,13
560,2006,1,3,5
560,2007,2,9,0
560,2008,3,4,15
560,2009,4,0,13
560,2010,5,1,11
560,2011,6,4,13
560,2012,7,7,1
560,2013,8,1,7
560,2014,9,8,3
560,2015,10,6,14
560,2016,11,7,3
560,2017,12,9,14
560,2018,13,1,10
560,2019,14,5,5
561,2011,1,9,2
561,2012,2,8,14
561,2013,3,8,4
561,2014,4,4,14
561,2015,5,0,2
561,2016,6,5,12
561,2017,7,0,2
561,2018,8,8,11
561,2019,9,6,8
562,2011,1,0,0
562,2012,2,8,15
562,2013,3,3,7
562,2014,4,2,9
562,2015,5,4,15
562,2016,6,3,6
562,2017,7,0,3
562,2018,8,0,9
562,2019,9,2,14
563,2008,1,8,13
563,2009,2,9,8
563,2010,3,5,4
563,2011,4,0,5
563,2012,5,2,13
563,2013,6,0,5
563,2014,7,5,2
563,2015,8,7,6
563,2016,9,10,2
563,2017,10,5,0
563,2018,11,6,5
563,2019,12,5,4
564,2012,1,8,11
564,2013,2,0,12
564,2014,3,6,13
564,2015,4,10,8
564,2016,5,2,11
564,2017,6,3,10
564,2018,7,1,14
564,2019,8,0,8
565,2009,1,0,15
565,2010,2,2,8
565,2011,3,10,9
565,2012,4,9,9
565,2013,5,3,3
565,2014,6,5,4
565,2015,7,4,0
565,2016,8,3,14
565,2017,9,9,2
565,2018,10,9,12
565,2019,11,1,6
566,2011,1,7,11
566,2012,2,5,15
566,2013,3,5,2
566,2014,4,10,9
566,2015,5,4,12
566,2016,6,7,12
566,2017,7,7,13
566,2018,8,9,12
566,2019,9,0,3
567,2017,1,3,11
567,2018,2,9,9
567,2019,3,7,9
568,2015,1,4,14
568,2016,2,2,13
568,2017,3,9,11
568,2018,4,2,13
568,2019,5,6,3
569,2017,1,8,12
569,2018,2,0,12
569,2019,3,9,8
570,2010,1,7,4
570,2011,2,7,14
570,2012,3,1,5
570,2013,4,2,6
570,2014,5,4,8
570,2015,6,10,3
570,2016,7,1,13
570,2017,8,8,14
570,2018,9,1,7
570,2019,10,10,3
571,2014,1,9,2
571,2015,2,6,5
571,2016,3,0,5
571,2017,4,4,8
571,2018,5,7,3
571,2019,6,1,13
572,2016,1,9,11
572,2017,2,3,6
572,2018,3,2,13
572,2019,4,3,7
573,2009,1,6,13
573,2010,2,7,9
573,2011,3,5,13
573,2012,4,2,5
573,2013,5,9,4
573,2014,6,5,0
573,2015,7,4,13
573,2016,8,2,0
573,2017,9,0,10
573,2018,10,10,8
573,2019,11,7,6
574,2009,1,6,12
574,2010,2,4,6
574,2011,3,5,1
574,2012,4,4,7
574,2013,5,6,4
574,2014,6,5,3
574,2015,7,4,7
574,2016,8,9,1
574,2017,9,8,1
574,2018,10,9,8
574,2019,11,3,10
575,2010,1,7,5
575,2011,2,2,4
575,2012,3,9,13
575,2013,4,6,15
575,2014,5,4,7
575,2015,6,2,8
575,2016,7,5,12
575,2017,8,7,1
575,2018,9,3,14
575,2019,10,10,7
576,2005,1,4,7
576,2006,2,7,5
576,2007,3,9,8
576,2008,4,9,10
576,2009,5,5,2
576,2010,6,1,13
576,2011,7,8,12
576,2012,8,9,3
576,2013,9,9,8
576,2014,10,9,10
576,2015,11,0,0
576,2016,12,2,13
576,2017,13,10,5
576,2018,14,5,10
576,2019,15,2,7
577,2011,1,0,2
577,2012,2,4,2
577,2013,3,0,14
577,2014,4,7,2
577,2015,5,8,1
577,2016,6,2,12
577,2017,7,3,9
577,2018,8,2,14
577,2019,9,7,14
578,2015,1,4,8
578,2016,2,5,0
578,2017,3,1,12
578,2018,4,4,15
578,2019,5,10,11
579,2012,1,5,13
579,2013,2,2,0
579,2014,3,6,8
579,2015,4,3,3
579,2016,5,1,7
579,2017,6,4,7
579,2018,7,2,1
579,2019,8,8,4
580,2015,1,8,0
580,2016,2,4,0
580,2017,3,2,15
580,2018,4,9,7
580,2019,5,4,7
581,2006,1,6,2
581,2007,2,1,11
581,2008,3,6,10
581,2009,4,1,3
581,2010,5,7,12
581,2011,6,10,3
581,2012,7,5,12
581,2013,8,5,7
581,2014,9,1,9
581,2015,10,0,13
581,2016,11,7,10
581,2017,12,2,0
581,2018,13,0,12
581,2019,14,5,4
582,2007,1,7,1
582,2008,2,1,4
582,2009,3,6,15
582,2010,4,8,12
582,2011,5,5,8
582,2012,6,9,3
582,2013,7,0,4
582,2014,8,6,4
582,2015,9,6,2
582,2016,10,5,7
582,2017,11,9,1
582,2018,12,6,8
582,2019,13,4,11
583,2012,1,4,4
583,2013,2,10,4
583,2014,3,3,15
583,2015,4,3,5
583,2016,5,10,14
583,2017,6,5,7
583,2018,7,4,7
583,2019,8,9,10
584,2009,1,1,13
584,2010,2,3,13
584,2011,3,9,13
584,2012,4,6,9
584,2013,5,2,5
584,2014,6,5,3
584,2015,7,7,12
584,2016,8,0,4
584,2017,9,4,14
584,2018,10,0,9
584,2019,11,6,11
585,2014,1,10,5
585,2015,2,0,4
585,2016,3,1,4
585,2017,4,7,12
585,2018,5,9,10
585,2019,6,8,2
586,2009,1,5,0
586,2010,2,5,11
586,2011,3,9,1
586,2012,4,6,9
586,2013,5,1,13
586,2014,6,6,9
586,2015,7,1,8
586,2016,8,8,13
586,2017,9,1,12
586,2018,10,8,8
586,2019,11,4,7
587,2012,1,3,4
587,2013,2,8,13
587,2014,3,5,11
587,2015,4,10,13
587,2016,5,10,15
587,2017,6,6,9
587,2018,7,7,6
587,2019,8,1,13
588,2009,1,6,6
588,2010,2,7,1
588,2011,3,10,9
588,2012,4,4,15
588,2013,5,0,9
588,2014,6,5,15
588,2015,7,1,10
588,2016,8,9,8
588,2017,9,4,12
588,2018,10,1,10
588,2019,11,8,6
589,2010,1,9,10
589,2011,2,9,10
589,2012,3,3,13
589,2013,4,5,12
589,2014,5,2,13
589,2015,6,1,0
589,2016,7,0,7
589,2017,8,6,1
589,2018,9,1,12
589,2019,10,7,7
590,2008,1,3,2
590,2009,2,6,12
590,2010,3,9,10
590,2011,4,4,8
590,2012,5,3,2
590,2013,6,10,2
590,2014,7,10,2
590,2015,8,9,9
590,2016,9,9,10
590,2017,10,1,9
590,2018,11,1,6
590,2019,12,3,13
591,2007,1,1,13
591,2008,2,6,9
591,2009,3,5,14
591,2010,4,3,7
591,2011,5,8,4
591,2012,6,10,12
591,2013,7,2,7
591,2014,8,3,3
591,2015,9,1,12
591,2016,10,9,9
591,2017,11,1,10
591,2018,12,1,15
591,2019,13,5,11
592,2009,1,5,15
592,2010,2,0,2
592,2011,3,2,8
592,2012,4,5,15
592,2013,5,5,6
592,2014,6,8,10
592,2015,7,10,9
592,2016,8,0,14
592,2017,9,1,11
592,2018,10,9,1
592,2019,11,0,15
593,2007,1,9,8
593,2008,2,1,8
593,2009,3,10,9
593,2010,4,9,7
593,2011,5,0,8
593,2012,6,2,11
593,2013,7,6,15
593,2014,8,1,15
593,2015,9,0,11
593,2016,10,8,5
593,2017,11,6,3
593,2018,12,2,9
593,2019,13,7,3
594,2015,1,8,15
594,2016,2,5,3
594,2017,3,9,6
594,2018,4,7,5
594,2019,5,9,12
595,2013,1,9,3
595,2014,2,6,4
595,2015,3,1,9
595,2016,4,6,13
595,2017,5,4,10
595,2018,6,0,13
595,2019,7,4,12
596,2014,1,9,6
596,2015,2,3,0
596,2016,3,1,4
596,2017,4,2,1
596,2018,5,8,5
596,2019,6,3,10
597,2011,1,0,7
597,2012,2,0,1
597,2013,3,0,12
597,2014,4,4,7
597,2015,5,7,5
597,2016,6,2,9
597,2017,7,6,15
597,2018,8,9,4
597,2019,9,3,10
598,2015,1,5,2
598,2016,2,6,6
598,2017,3,10,12
598,2018,4,10,8
598,2019,5,9,7
599,2010,1,10,11
599,2011,2,7,11
599,2012,3,5,12
