id,p_start,exp_yr_count,job_title,department,grade,salary
855,2018,10,Data Analyst,Analytics Department,5,125424
855,2019,11,Data Analyst,Analytics Department,5,127453
856,2012,1,Data Analyst II,Analytics Department,6,132517
856,2013,2,Data Analyst II,Analytics Department,6,136543
856,2014,3,Data Analyst II,Analytics Department,6,138559
856,2015,4,Data Analyst II,Analytics Department,6,140577
856,2016,5,Data Analyst II,Analytics Department,6,142597
856,2017,6,Data Analyst II,Analytics Department,6,144619
856,2018,7,Data Scientist,Analytics Department,7,166284
856,2019,8,Data Scientist,Analytics Department,7,182436
857,2012,1,Sr Backend Engineer,IT Department,7,142325
857,2013,2,Sr Backend Engineer,IT Department,7,146351
857,2014,3,Sr Backend Engineer,IT Department,7,148367
857,2015,4,Sr Backend Engineer,IT Department,7,150385
857,2016,5,Sr Backend Engineer,IT Department,7,152405
857,2017,6,Sr Backend Engineer,IT Department,7,154427
857,2018,7,Team Lead,IT Department,8,186819
857,2019,8,Team Lead,IT Department,8,202971
858,2015,1,Sr Backend Engineer,IT Department,7,142350
858,2016,2,Sr Backend Engineer,IT Department,7,146382
858,2017,3,Sr Backend Engineer,IT Department,7,148401
858,2018,4,Sr Backend Engineer,IT Department,7,150422
858,2019,5,Sr Backend Engineer,IT Department,7,152445
859,2012,1,Data Analyst II,Analytics Department,6,132577
859,2013,2,Data Analyst II,Analytics Department,6,136603
859,2014,3,Data Analyst II,Analytics Department,6,138619
859,2015,4,Data Analyst II,Analytics Department,6,140637
859,2016,5,Data Analyst II,Analytics Department,6,142657
859,2017,6,Data Analyst II,Analytics Department,6,144679
859,2018,7,Data Scientist,Analytics Department,7,166344
859,2019,8,Data Scientist,Analytics Department,7,182496
860,2011,1,Backend Engineer,IT Department,5,92753
860,2012,2,Backend Engineer,IT Department,5,96777
860,2013,3,Backend Engineer,IT Department,5,98792
860,2014,4,Backend Engineer,IT Department,5,100809
860,2015,5,Backend Engineer,IT Department,5,102828
860,2016,6,Backend Engineer,IT Department,5,104849
860,2017,7,Backend Engineer II,IT Department,6,112535
860,2018,8,Backend Engineer II,IT Department,6,128679
860,2019,9,Backend Engineer II,IT Department,6,130706
861,2013,1,Associate Frontend Engineer,IT Department,4,34334
861,2014,2,Associate Frontend Engineer,IT Department,4,38362
861,2015,3,Associate Frontend Engineer,IT Department,4,40379
861,2016,4,Associate Frontend Engineer,IT Department,4,42398
861,2017,5,Associate Frontend Engineer,IT Department,4,44419
861,2018,6,Associate Frontend Engineer,IT Department,4,46442
861,2019,7,Frontend Engineer,IT Department,5,49987
862,2010,1,Sr Manager,Administration Department,10,222744
862,2011,2,Sr Manager,Administration Department,10,226766
862,2012,3,Sr Manager,Administration Department,10,228780
862,2013,4,Sr Manager,Administration Department,10,230796
862,2014,5,Sr Manager,Administration Department,10,232814
862,2015,6,Sr Manager,Administration Department,10,234834
862,2016,7,Director,Administration Department,12,439838
862,2017,8,Director,Administration Department,12,455974
862,2018,9,Director,Administration Department,12,458000
862,2019,10,Director,Administration Department,12,460028
863,2017,1,Sr Backend Engineer,IT Department,7,142475
863,2018,2,Sr Backend Engineer,IT Department,7,146511
863,2019,3,Sr Backend Engineer,IT Department,7,148532
864,2016,1,Sr Backend Engineer,IT Department,7,142500
864,2017,2,Sr Backend Engineer,IT Department,7,146534
864,2018,3,Sr Backend Engineer,IT Department,7,148554
864,2019,4,Sr Backend Engineer,IT Department,7,150576
865,2016,1,Sr Backend Engineer,IT Department,7,142525
865,2017,2,Sr Backend Engineer,IT Department,7,146559
865,2018,3,Sr Backend Engineer,IT Department,7,148579
865,2019,4,Sr Backend Engineer,IT Department,7,150601
866,2010,1,Backend Engineer,IT Department,5,92903
866,2011,2,Backend Engineer,IT Department,5,96925
866,2012,3,Backend Engineer,IT Department,5,98939
866,2013,4,Backend Engineer,IT Department,5,100955
866,2014,5,Backend Engineer,IT Department,5,102973
866,2015,6,Backend Engineer,IT Department,5,104993
866,2016,7,Backend Engineer II,IT Department,6,112685
866,2017,8,Backend Engineer II,IT Department,6,128821
866,2018,9,Backend Engineer II,IT Department,6,130847
866,2019,10,Backend Engineer II,IT Department,6,132875
867,2017,1,Sr Backend Engineer,IT Department,7,142575
867,2018,2,Sr Backend Engineer,IT Department,7,146611
867,2019,3,Sr Backend Engineer,IT Department,7,148632
868,2009,1,Associate Frontend Engineer,IT Department,4,34159
868,2010,2,Associate Frontend Engineer,IT Department,4,38179
868,2011,3,Associate Frontend Engineer,IT Department,4,40192
868,2012,4,Associate Frontend Engineer,IT Department,4,42207
868,2013,5,Associate Frontend Engineer,IT Department,4,44224
868,2014,6,Associate Frontend Engineer,IT Department,4,46243
868,2015,7,Frontend Engineer,IT Department,5,49812
868,2016,8,Frontend Engineer,IT Department,5,65940
868,2017,9,Frontend Engineer,IT Department,5,67965
868,2018,10,Frontend Engineer,IT Department,5,69992
868,2019,11,Frontend Engineer,IT Department,5,72021
869,2014,1,Sr Backend Engineer,IT Department,7,142625
869,2015,2,Sr Backend Engineer,IT Department,7,146655
869,2016,3,Sr Backend Engineer,IT Department,7,148673
869,2017,4,Sr Backend Engineer,IT Department,7,150693
869,2018,5,Sr Backend Engineer,IT Department,7,152715
869,2019,6,Sr Backend Engineer,IT Department,7,154739
870,2012,1,Data Analyst II,Analytics Department,6,132797
870,2013,2,Data Analyst II,Analytics Department,6,136823
870,2014,3,Data Analyst II,Analytics Department,6,138839
870,2015,4,Data Analyst II,Analytics Department,6,140857
870,2016,5,Data Analyst II,Analytics Department,6,142877
870,2017,6,Data Analyst II,Analytics Department,6,144899
870,2018,7,Data Scientist,Analytics Department,7,166564
870,2019,8,Data Scientist,Analytics Department,7,182716
871,2009,1,Associate Frontend Engineer,IT Department,4,34084
871,2010,2,Associate Frontend Engineer,IT Department,4,38104
871,2011,3,Associate Frontend Engineer,IT Department,4,40117
871,2012,4,Associate Frontend Engineer,IT Department,4,42132
871,2013,5,Associate Frontend Engineer,IT Department,4,44149
871,2014,6,Associate Frontend Engineer,IT Department,4,46168
871,2015,7,Frontend Engineer,IT Department,5,49737
871,2016,8,Frontend Engineer,IT Department,5,65865
871,2017,9,Frontend Engineer,IT Department,5,67890
871,2018,10,Frontend Engineer,IT Department,5,69917
871,2019,11,Frontend Engineer,IT Department,5,71946
872,2010,1,Sr Backend Engineer,IT Department,7,142700
872,2011,2,Sr Backend Engineer,IT Department,7,146722
872,2012,3,Sr Backend Engineer,IT Department,7,148736
872,2013,4,Sr Backend Engineer,IT Department,7,150752
872,2014,5,Sr Backend Engineer,IT Department,7,152770
872,2015,6,Sr Backend Engineer,IT Department,7,154790
872,2016,7,Team Lead,IT Department,8,187119
872,2017,8,Team Lead,IT Department,8,203255
872,2018,9,Team Lead,IT Department,8,205281
872,2019,10,Team Lead,IT Department,8,207309
873,2017,1,Sr Backend Engineer,IT Department,7,142725
873,2018,2,Sr Backend Engineer,IT Department,7,146761
873,2019,3,Sr Backend Engineer,IT Department,7,148782
874,2011,1,Data Analyst II,Analytics Department,6,132877
874,2012,2,Data Analyst II,Analytics Department,6,136901
874,2013,3,Data Analyst II,Analytics Department,6,138916
874,2014,4,Data Analyst II,Analytics Department,6,140933
874,2015,5,Data Analyst II,Analytics Department,6,142952
874,2016,6,Data Analyst II,Analytics Department,6,144973
874,2017,7,Data Scientist,Analytics Department,7,166644
874,2018,8,Data Scientist,Analytics Department,7,182788
874,2019,9,Data Scientist,Analytics Department,7,184815
875,2014,1,Associate Data Analyst,Analytics Department,4,83042
875,2015,2,Associate Data Analyst,Analytics Department,4,87072
875,2016,3,Associate Data Analyst,Analytics Department,4,89090
875,2017,4,Associate Data Analyst,Analytics Department,4,91110
875,2018,5,Associate Data Analyst,Analytics Department,4,93132
875,2019,6,Associate Data Analyst,Analytics Department,4,95156
876,2011,1,Frontend Engineer II,IT Department,6,74406
876,2012,2,Frontend Engineer II,IT Department,6,78430
876,2013,3,Frontend Engineer II,IT Department,6,80445
876,2014,4,Frontend Engineer II,IT Department,6,82462
876,2015,5,Frontend Engineer II,IT Department,6,84481
876,2016,6,Frontend Engineer II,IT Department,6,86502
876,2017,7,Sr Frontend Engineer,IT Department,7,98282
876,2018,8,Sr Frontend Engineer,IT Department,7,114426
876,2019,9,Sr Frontend Engineer,IT Department,7,116453
877,2006,1,Backend Engineer,IT Department,5,93178
877,2007,2,Backend Engineer,IT Department,5,97192
877,2008,3,Backend Engineer,IT Department,5,99202
877,2009,4,Backend Engineer,IT Department,5,101214
877,2010,5,Backend Engineer,IT Department,5,103228
877,2011,6,Backend Engineer,IT Department,5,105244
877,2012,7,Backend Engineer II,IT Department,6,112960
877,2013,8,Backend Engineer II,IT Department,6,129064
877,2014,9,Backend Engineer II,IT Department,6,131086
877,2015,10,Backend Engineer II,IT Department,6,133110
877,2016,11,Backend Engineer II,IT Department,6,135136
877,2017,12,Sr Backend Engineer,IT Department,7,142825
877,2018,13,Sr Backend Engineer,IT Department,7,169059
877,2019,14,Sr Backend Engineer,IT Department,7,171091
878,2011,1,Assistant Manager,Administration Department,7,144733
878,2012,2,Assistant Manager,Administration Department,7,148757
878,2013,3,Assistant Manager,Administration Department,7,150772
878,2014,4,Assistant Manager,Administration Department,7,152789
878,2015,5,Assistant Manager,Administration Department,7,154808
878,2016,6,Assistant Manager,Administration Department,7,156829
878,2017,7,Manager,Administration Department,9,175170
878,2018,8,Manager,Administration Department,9,191314
878,2019,9,Manager,Administration Department,9,193341
879,2010,1,Backend Engineer,IT Department,5,93228
879,2011,2,Backend Engineer,IT Department,5,97250
879,2012,3,Backend Engineer,IT Department,5,99264
879,2013,4,Backend Engineer,IT Department,5,101280
879,2014,5,Backend Engineer,IT Department,5,103298
879,2015,6,Backend Engineer,IT Department,5,105318
879,2016,7,Backend Engineer II,IT Department,6,113010
879,2017,8,Backend Engineer II,IT Department,6,129146
879,2018,9,Backend Engineer II,IT Department,6,131172
879,2019,10,Backend Engineer II,IT Department,6,133200
880,2012,1,Data Analyst II,Analytics Department,6,132997
880,2013,2,Data Analyst II,Analytics Department,6,137023
880,2014,3,Data Analyst II,Analytics Department,6,139039
880,2015,4,Data Analyst II,Analytics Department,6,141057
880,2016,5,Data Analyst II,Analytics Department,6,143077
880,2017,6,Data Analyst II,Analytics Department,6,145099
880,2018,7,Data Scientist,Analytics Department,7,166764
880,2019,8,Data Scientist,Analytics Department,7,182916
881,2011,1,Data Analyst II,Analytics Department,6,133017
881,2012,2,Data Analyst II,Analytics Department,6,137041
881,2013,3,Data Analyst II,Analytics Department,6,139056
881,2014,4,Data Analyst II,Analytics Department,6,141073
881,2015,5,Data Analyst II,Analytics Department,6,143092
881,2016,6,Data Analyst II,Analytics Department,6,145113
881,2017,7,Data Scientist,Analytics Department,7,166784
881,2018,8,Data Scientist,Analytics Department,7,182928
881,2019,9,Data Scientist,Analytics Department,7,184955
882,2011,1,Backend Engineer,IT Department,5,93303
882,2012,2,Backend Engineer,IT Department,5,97327
882,2013,3,Backend Engineer,IT Department,5,99342
882,2014,4,Backend Engineer,IT Department,5,101359
882,2015,5,Backend Engineer,IT Department,5,103378
882,2016,6,Backend Engineer,IT Department,5,105399
882,2017,7,Backend Engineer II,IT Department,6,113085
882,2018,8,Backend Engineer II,IT Department,6,129229
882,2019,9,Backend Engineer II,IT Department,6,131256
883,2012,1,Associate Data Analyst,Analytics Department,4,83192
883,2013,2,Associate Data Analyst,Analytics Department,4,87218
883,2014,3,Associate Data Analyst,Analytics Department,4,89234
883,2015,4,Associate Data Analyst,Analytics Department,4,91252
883,2016,5,Associate Data Analyst,Analytics Department,4,93272
883,2017,6,Associate Data Analyst,Analytics Department,4,95294
883,2018,7,Data Analyst,Analytics Department,5,105804
883,2019,8,Data Analyst,Analytics Department,5,121956
884,2008,1,Backend Engineer II,IT Department,6,113135
884,2009,2,Backend Engineer II,IT Department,6,117153
884,2010,3,Backend Engineer II,IT Department,6,119165
884,2011,4,Backend Engineer II,IT Department,6,121179
884,2012,5,Backend Engineer II,IT Department,6,123195
884,2013,6,Backend Engineer II,IT Department,6,125213
884,2014,7,Sr Backend Engineer,IT Department,7,143000
884,2015,8,Sr Backend Engineer,IT Department,7,159120
884,2016,9,Sr Backend Engineer,IT Department,7,161144
884,2017,10,Sr Backend Engineer,IT Department,7,163170
884,2018,11,Sr Backend Engineer,IT Department,7,165198
884,2019,12,Team Lead,IT Department,8,187359
885,2012,1,Frontend Engineer II,IT Department,6,74181
885,2013,2,Frontend Engineer II,IT Department,6,78207
885,2014,3,Frontend Engineer II,IT Department,6,80223
885,2015,4,Frontend Engineer II,IT Department,6,82241
885,2016,5,Frontend Engineer II,IT Department,6,84261
885,2017,6,Frontend Engineer II,IT Department,6,86283
885,2018,7,Sr Frontend Engineer,IT Department,7,98057
885,2019,8,Sr Frontend Engineer,IT Department,7,114209
886,2016,1,Sr Backend Engineer,IT Department,7,143050
886,2017,2,Sr Backend Engineer,IT Department,7,147084
886,2018,3,Sr Backend Engineer,IT Department,7,149104
886,2019,4,Sr Backend Engineer,IT Department,7,151126
887,2017,1,Sr Backend Engineer,IT Department,7,143075
887,2018,2,Sr Backend Engineer,IT Department,7,147111
887,2019,3,Sr Backend Engineer,IT Department,7,149132
888,2014,1,Sr Manager,Administration Department,10,223264
888,2015,2,Sr Manager,Administration Department,10,227294
888,2016,3,Sr Manager,Administration Department,10,229312
888,2017,4,Sr Manager,Administration Department,10,231332
888,2018,5,Sr Manager,Administration Department,10,233354
888,2019,6,Sr Manager,Administration Department,10,235378
889,2016,1,Data Analyst II,Analytics Department,6,133177
889,2017,2,Data Analyst II,Analytics Department,6,137211
889,2018,3,Data Analyst II,Analytics Department,6,139231
889,2019,4,Data Analyst II,Analytics Department,6,141253
890,2016,1,Data Analyst II,Analytics Department,6,133197
890,2017,2,Data Analyst II,Analytics Department,6,137231
890,2018,3,Data Analyst II,Analytics Department,6,139251
890,2019,4,Data Analyst II,Analytics Department,6,141273
891,2010,1,Associate Frontend Engineer,IT Department,4,33584
891,2011,2,Associate Frontend Engineer,IT Department,4,37606
891,2012,3,Associate Frontend Engineer,IT Department,4,39620
891,2013,4,Associate Frontend Engineer,IT Department,4,41636
891,2014,5,Associate Frontend Engineer,IT Department,4,43654
891,2015,6,Associate Frontend Engineer,IT Department,4,45674
891,2016,7,Frontend Engineer,IT Department,5,49237
891,2017,8,Frontend Engineer,IT Department,5,65373
891,2018,9,Frontend Engineer,IT Department,5,67399
891,2019,10,Frontend Engineer,IT Department,5,69427
892,2013,1,Associate Data Analyst,Analytics Department,4,83377
892,2014,2,Associate Data Analyst,Analytics Department,4,87405
892,2015,3,Associate Data Analyst,Analytics Department,4,89422
892,2016,4,Associate Data Analyst,Analytics Department,4,91441
892,2017,5,Associate Data Analyst,Analytics Department,4,93462
892,2018,6,Associate Data Analyst,Analytics Department,4,95485
892,2019,7,Data Analyst,Analytics Department,5,105984
893,2009,1,Associate Data Analyst,Analytics Department,4,83377
893,2010,2,Associate Data Analyst,Analytics Department,4,87397
893,2011,3,Associate Data Analyst,Analytics Department,4,89410
893,2012,4,Associate Data Analyst,Analytics Department,4,91425
893,2013,5,Associate Data Analyst,Analytics Department,4,93442
893,2014,6,Associate Data Analyst,Analytics Department,4,95461
893,2015,7,Data Analyst,Analytics Department,5,106004
893,2016,8,Data Analyst,Analytics Department,5,122132
893,2017,9,Data Analyst,Analytics Department,5,124157
893,2018,10,Data Analyst,Analytics Department,5,126184
893,2019,11,Data Analyst,Analytics Department,5,128213
894,2013,1,Assistant Manager,Administration Department,7,145053
894,2014,2,Assistant Manager,Administration Department,7,149081
894,2015,3,Assistant Manager,Administration Department,7,151098
894,2016,4,Assistant Manager,Administration Department,7,153117
894,2017,5,Assistant Manager,Administration Department,7,155138
894,2018,6,Assistant Manager,Administration Department,7,157161
894,2019,7,Manager,Administration Department,9,175490
895,2009,1,Backend Engineer,IT Department,5,93628
895,2010,2,Backend Engineer,IT Department,5,97648
895,2011,3,Backend Engineer,IT Department,5,99661
895,2012,4,Backend Engineer,IT Department,5,101676
895,2013,5,Backend Engineer,IT Department,5,103693
895,2014,6,Backend Engineer,IT Department,5,105712
895,2015,7,Backend Engineer II,IT Department,6,113410
895,2016,8,Backend Engineer II,IT Department,6,129538
895,2017,9,Backend Engineer II,IT Department,6,131563
895,2018,10,Backend Engineer II,IT Department,6,133590
895,2019,11,Backend Engineer II,IT Department,6,135619
896,2017,1,Sr Manager,Administration Department,10,223424
896,2018,2,Sr Manager,Administration Department,10,227460
896,2019,3,Sr Manager,Administration Department,10,229481
897,2011,1,Backend Engineer,IT Department,5,93678
897,2012,2,Backend Engineer,IT Department,5,97702
897,2013,3,Backend Engineer,IT Department,5,99717
897,2014,4,Backend Engineer,IT Department,5,101734
897,2015,5,Backend Engineer,IT Department,5,103753
897,2016,6,Backend Engineer,IT Department,5,105774
897,2017,7,Backend Engineer II,IT Department,6,113460
897,2018,8,Backend Engineer II,IT Department,6,129604
897,2019,9,Backend Engineer II,IT Department,6,131631
898,2009,1,Associate Data Analyst,Analytics Department,4,83477
898,2010,2,Associate Data Analyst,Analytics Department,4,87497
898,2011,3,Associate Data Analyst,Analytics Department,4,89510
898,2012,4,Associate Data Analyst,Analytics Department,4,91525
898,2013,5,Associate Data Analyst,Analytics Department,4,93542
898,2014,6,Associate Data Analyst,Analytics Department,4,95561
898,2015,7,Data Analyst,Analytics Department,5,106104
898,2016,8,Data Analyst,Analytics Department,5,122232
898,2017,9,Data Analyst,Analytics Department,5,124257
898,2018,10,Data Analyst,Analytics Department,5,126284
898,2019,11,Data Analyst,Analytics Department,5,128313
899,2008,1,Backend Engineer II,IT Department,6,113510
899,2009,2,Backend Engineer II,IT Department,6,117528
899,2010,3,Backend Engineer II,IT Department,6,119540
899,2011,4,Backend Engineer II,IT Department,6,121554
899,2012,5,Backend Engineer II,IT Department,6,123570
899,2013,6,Backend Engineer II,IT Department,6,125588
899,2014,7,Sr Backend Engineer,IT Department,7,143375
899,2015,8,Sr Backend Engineer,IT Department,7,159495
899,2016,9,Sr Backend Engineer,IT Department,7,161519
899,2017,10,Sr Backend Engineer,IT Department,7,163545
899,2018,11,Sr Backend Engineer,IT Department,7,165573
899,2019,12,Team Lead,IT Department,8,187659
900,2009,1,Associate Data Analyst,Analytics Department,4,83517
900,2010,2,Associate Data Analyst,Analytics Department,4,87537
900,2011,3,Associate Data Analyst,Analytics Department,4,89550
900,2012,4,Associate Data Analyst,Analytics Department,4,91565
900,2013,5,Associate Data Analyst,Analytics Department,4,93582
900,2014,6,Associate Data Analyst,Analytics Department,4,95601
900,2015,7,Data Analyst,Analytics Department,5,106144
900,2016,8,Data Analyst,Analytics Department,5,122272
900,2017,9,Data Analyst,Analytics Department,5,124297
900,2018,10,Data Analyst,Analytics Department,5,126324
900,2019,11,Data Analyst,Analytics Department,5,128353
901,2009,1,Backend Engineer,IT Department,5,93778
901,2010,2,Backend Engineer,IT Department,5,97798
901,2011,3,Backend Engineer,IT Department,5,99811
901,2012,4,Backend Engineer,IT Department,5,101826
901,2013,5,Backend Engineer,IT Department,5,103843
901,2014,6,Backend Engineer,IT Department,5,105862
901,2015,7,Backend Engineer II,IT Department,6,113560
901,2016,8,Backend Engineer II,IT Department,6,129688
901,2017,9,Backend Engineer II,IT Department,6,131713
901,2018,10,Backend Engineer II,IT Department,6,133740
901,2019,11,Backend Engineer II,IT Department,6,135769
902,2013,1,Associate Data Analyst,Analytics Department,4,83577
902,2014,2,Associate Data Analyst,Analytics Department,4,87605
902,2015,3,Associate Data Analyst,Analytics Department,4,89622
902,2016,4,Associate Data Analyst,Analytics Department,4,91641
902,2017,5,Associate Data Analyst,Analytics Department,4,93662
902,2018,6,Associate Data Analyst,Analytics Department,4,95685
902,2019,7,Data Analyst,Analytics Department,5,106184
903,2014,1,Data Analyst II,Analytics Department,6,133457
903,2015,2,Data Analyst II,Analytics Department,6,137487
903,2016,3,Data Analyst II,Analytics Department,6,139505
903,2017,4,Data Analyst II,Analytics Department,6,141525
903,2018,5,Data Analyst II,Analytics Department,6,143547
903,2019,6,Data Analyst II,Analytics Department,6,145571
904,2016,1,Sr Backend Engineer,IT Department,7,143500
904,2017,2,Sr Backend Engineer,IT Department,7,147534
904,2018,3,Sr Backend Engineer,IT Department,7,149554
904,2019,4,Sr Backend Engineer,IT Department,7,151576
905,2009,1,Associate Data Analyst,Analytics Department,4,83617
905,2010,2,Associate Data Analyst,Analytics Department,4,87637
905,2011,3,Associate Data Analyst,Analytics Department,4,89650
905,2012,4,Associate Data Analyst,Analytics Department,4,91665
905,2013,5,Associate Data Analyst,Analytics Department,4,93682
905,2014,6,Associate Data Analyst,Analytics Department,4,95701
905,2015,7,Data Analyst,Analytics Department,5,106244
905,2016,8,Data Analyst,Analytics Department,5,122372
905,2017,9,Data Analyst,Analytics Department,5,124397
905,2018,10,Data Analyst,Analytics Department,5,126424
905,2019,11,Data Analyst,Analytics Department,5,128453
906,2009,1,Associate Frontend Engineer,IT Department,4,33209
906,2010,2,Associate Frontend Engineer,IT Department,4,37229
906,2011,3,Associate Frontend Engineer,IT Department,4,39242
906,2012,4,Associate Frontend Engineer,IT Department,4,41257
906,2013,5,Associate Frontend Engineer,IT Department,4,43274
906,2014,6,Associate Frontend Engineer,IT Department,4,45293
906,2015,7,Frontend Engineer,IT Department,5,48862
906,2016,8,Frontend Engineer,IT Department,5,64990
906,2017,9,Frontend Engineer,IT Department,5,67015
906,2018,10,Frontend Engineer,IT Department,5,69042
906,2019,11,Frontend Engineer,IT Department,5,71071
907,2015,1,Associate Data Analyst,Analytics Department,4,83687
907,2016,2,Associate Data Analyst,Analytics Department,4,87719
907,2017,3,Associate Data Analyst,Analytics Department,4,89738
907,2018,4,Associate Data Analyst,Analytics Department,4,91759
907,2019,5,Associate Data Analyst,Analytics Department,4,93782
908,2006,1,Associate Data Analyst,Analytics Department,4,83662
908,2007,2,Associate Data Analyst,Analytics Department,4,87676
908,2008,3,Associate Data Analyst,Analytics Department,4,89686
908,2009,4,Associate Data Analyst,Analytics Department,4,91698
908,2010,5,Associate Data Analyst,Analytics Department,4,93712
908,2011,6,Associate Data Analyst,Analytics Department,4,95728
908,2012,7,Data Analyst,Analytics Department,5,106304
908,2013,8,Data Analyst,Analytics Department,5,122408
908,2014,9,Data Analyst,Analytics Department,5,124430
908,2015,10,Data Analyst,Analytics Department,5,126454
908,2016,11,Data Analyst,Analytics Department,5,128480
908,2017,12,Data Analyst II,Analytics Department,6,133557
908,2018,13,Data Analyst II,Analytics Department,6,159791
908,2019,14,Data Analyst II,Analytics Department,6,161823
909,2016,1,Data Analyst II,Analytics Department,6,133577
909,2017,2,Data Analyst II,Analytics Department,6,137611
909,2018,3,Data Analyst II,Analytics Department,6,139631
909,2019,4,Data Analyst II,Analytics Department,6,141653
910,2011,1,Sr Backend Engineer,IT Department,7,143650
910,2012,2,Sr Backend Engineer,IT Department,7,147674
910,2013,3,Sr Backend Engineer,IT Department,7,149689
910,2014,4,Sr Backend Engineer,IT Department,7,151706
910,2015,5,Sr Backend Engineer,IT Department,7,153725
910,2016,6,Sr Backend Engineer,IT Department,7,155746
910,2017,7,Team Lead,IT Department,8,187879
910,2018,8,Team Lead,IT Department,8,204023
910,2019,9,Team Lead,IT Department,8,206050
911,2014,1,Sr Backend Engineer,IT Department,7,143675
911,2015,2,Sr Backend Engineer,IT Department,7,147705
911,2016,3,Sr Backend Engineer,IT Department,7,149723
911,2017,4,Sr Backend Engineer,IT Department,7,151743
911,2018,5,Sr Backend Engineer,IT Department,7,153765
911,2019,6,Sr Backend Engineer,IT Department,7,155789
912,2010,1,Data Analyst II,Analytics Department,6,133637
912,2011,2,Data Analyst II,Analytics Department,6,137659
912,2012,3,Data Analyst II,Analytics Department,6,139673
912,2013,4,Data Analyst II,Analytics Department,6,141689
912,2014,5,Data Analyst II,Analytics Department,6,143707
912,2015,6,Data Analyst II,Analytics Department,6,145727
912,2016,7,Data Scientist,Analytics Department,7,167404
912,2017,8,Data Scientist,Analytics Department,7,183540
912,2018,9,Data Scientist,Analytics Department,7,185566
912,2019,10,Data Scientist,Analytics Department,7,187594
913,2011,1,Backend Engineer,IT Department,5,94078
913,2012,2,Backend Engineer,IT Department,5,98102
913,2013,3,Backend Engineer,IT Department,5,100117
913,2014,4,Backend Engineer,IT Department,5,102134
913,2015,5,Backend Engineer,IT Department,5,104153
913,2016,6,Backend Engineer,IT Department,5,106174
913,2017,7,Backend Engineer II,IT Department,6,113860
913,2018,8,Backend Engineer II,IT Department,6,130004
913,2019,9,Backend Engineer II,IT Department,6,132031
914,2016,1,Sr Backend Engineer,IT Department,7,143750
914,2017,2,Sr Backend Engineer,IT Department,7,147784
914,2018,3,Sr Backend Engineer,IT Department,7,149804
914,2019,4,Sr Backend Engineer,IT Department,7,151826
915,2017,1,Data Analyst II,Analytics Department,6,133697
915,2018,2,Data Analyst II,Analytics Department,6,137733
915,2019,3,Data Analyst II,Analytics Department,6,139754
916,2018,1,Associate Data Analyst,Analytics Department,4,83882
916,2019,2,Associate Data Analyst,Analytics Department,4,87920
917,2017,1,Frontend Engineer II,IT Department,6,73381
917,2018,2,Frontend Engineer II,IT Department,6,77417
917,2019,3,Frontend Engineer II,IT Department,6,79438
918,2016,1,Sr Backend Engineer,IT Department,7,143850
918,2017,2,Sr Backend Engineer,IT Department,7,147884
918,2018,3,Sr Backend Engineer,IT Department,7,149904
918,2019,4,Sr Backend Engineer,IT Department,7,151926
919,2006,1,Backend Engineer,IT Department,5,94228
919,2007,2,Backend Engineer,IT Department,5,98242
919,2008,3,Backend Engineer,IT Department,5,100252
919,2009,4,Backend Engineer,IT Department,5,102264
919,2010,5,Backend Engineer,IT Department,5,104278
919,2011,6,Backend Engineer,IT Department,5,106294
919,2012,7,Backend Engineer II,IT Department,6,114010
919,2013,8,Backend Engineer II,IT Department,6,130114
919,2014,9,Backend Engineer II,IT Department,6,132136
919,2015,10,Backend Engineer II,IT Department,6,134160
919,2016,11,Backend Engineer II,IT Department,6,136186
919,2017,12,Sr Backend Engineer,IT Department,7,143875
919,2018,13,Sr Backend Engineer,IT Department,7,170109
919,2019,14,Sr Backend Engineer,IT Department,7,172141
920,2010,1,Data Analyst II,Analytics Department,6,133797
920,2011,2,Data Analyst II,Analytics Department,6,137819
920,2012,3,Data Analyst II,Analytics Department,6,139833
920,2013,4,Data Analyst II,Analytics Department,6,141849
920,2014,5,Data Analyst II,Analytics Department,6,143867
920,2015,6,Data Analyst II,Analytics Department,6,145887
920,2016,7,Data Scientist,Analytics Department,7,167564
920,2017,8,Data Scientist,Analytics Department,7,183700
920,2018,9,Data Scientist,Analytics Department,7,185726
920,2019,10,Data Scientist,Analytics Department,7,187754
921,2012,1,Sr Backend Engineer,IT Department,7,143925
921,2013,2,Sr Backend Engineer,IT Department,7,147951
921,2014,3,Sr Backend Engineer,IT Department,7,149967
921,2015,4,Sr Backend Engineer,IT Department,7,151985
921,2016,5,Sr Backend Engineer,IT Department,7,154005
921,2017,6,Sr Backend Engineer,IT Department,7,156027
921,2018,7,Team Lead,IT Department,8,188099
921,2019,8,Team Lead,IT Department,8,204251
922,2010,1,Sr Manager,Administration Department,10,223944
922,2011,2,Sr Manager,Administration Department,10,227966
922,2012,3,Sr Manager,Administration Department,10,229980
922,2013,4,Sr Manager,Administration Department,10,231996
922,2014,5,Sr Manager,Administration Department,10,234014
922,2015,6,Sr Manager,Administration Department,10,236034
922,2016,7,Director,Administration Department,12,441038
922,2017,8,Director,Administration Department,12,457174
922,2018,9,Director,Administration Department,12,459200
922,2019,10,Director,Administration Department,12,461228
923,2017,1,Frontend Engineer II,IT Department,6,73231
923,2018,2,Frontend Engineer II,IT Department,6,77267
923,2019,3,Frontend Engineer II,IT Department,6,79288
