id,job_title,department,p_start,start_month,p_end,end_month,grade,salary
562,Data Analyst,Analytics Department,2017.0,5,-99.0,-99,5.0,99384.0
563,Associate Data Analyst,Analytics Department,2008.0,9,2014.0,1,4.0,76772.0
563,Data Analyst,Analytics Department,2014.0,1,2019.0,4,5.0,99404.0
563,Data Analyst II,Analytics Department,2019.0,4,-99.0,-99,6.0,126657.0
564,Sr Manager,Administration Department,2012.0,9,2018.0,4,10.0,216784.0
564,Director,Administration Department,2018.0,4,-99.0,-99,12.0,433878.0
565,Frontend Engineer,IT Department,2009.0,11,2015.0,3,5.0,57387.0
565,Frontend Engineer II,IT Department,2015.0,3,-99.0,-99,6.0,82181.0
566,Associate Data Analyst,Analytics Department,2011.0,3,2017.0,2,4.0,76847.0
566,Data Analyst,Analytics Department,2017.0,2,-99.0,-99,5.0,99464.0
567,Sr Backend Engineer,IT Department,2017.0,6,-99.0,-99,7.0,135075.0
568,Associate Frontend Engineer,IT Department,2015.0,1,-99.0,-99,4.0,47704.0
569,Data Analyst II,Analytics Department,2017.0,4,-99.0,-99,6.0,126777.0
570,Associate Data Analyst,Analytics Department,2010.0,1,2016.0,12,4.0,76922.0
570,Data Analyst,Analytics Department,2016.0,12,-99.0,-99,5.0,99544.0
571,Associate Manager,Administration Department,2014.0,7,-99.0,-99,7.0,113292.0
572,Sr Backend Engineer,IT Department,2016.0,3,-99.0,-99,7.0,135200.0
573,Frontend Engineer,IT Department,2009.0,8,2015.0,10,5.0,57187.0
573,Frontend Engineer II,IT Department,2015.0,10,-99.0,-99,6.0,81981.0
574,Associate Frontend Engineer,IT Department,2009.0,9,2015.0,7,4.0,47536.0
574,Frontend Engineer,IT Department,2015.0,7,-99.0,-99,5.0,57162.0
575,Associate Data Analyst,Analytics Department,2010.0,1,2016.0,11,4.0,77022.0
575,Data Analyst,Analytics Department,2016.0,11,-99.0,-99,5.0,99644.0
576,Associate Data Analyst,Analytics Department,2005.0,12,2011.0,6,4.0,77017.0
576,Data Analyst,Analytics Department,2011.0,6,2016.0,9,5.0,99664.0
576,Data Analyst II,Analytics Department,2016.0,9,-99.0,-99,6.0,126917.0
577,Frontend Engineer II,IT Department,2011.0,4,2017.0,12,6.0,81881.0
577,Sr Frontend Engineer,IT Department,2017.0,12,-99.0,-99,7.0,105757.0
578,Associate Data Analyst,Analytics Department,2015.0,12,-99.0,-99,4.0,77107.0
579,Sr Backend Engineer,IT Department,2012.0,1,2018.0,7,7.0,135375.0
579,Team Lead,IT Department,2018.0,7,-99.0,-99,8.0,181259.0
580,Frontend Engineer II,IT Department,2015.0,8,-99.0,-99,6.0,81806.0
581,Associate Frontend Engineer,IT Department,2006.0,1,2012.0,9,4.0,47352.0
581,Frontend Engineer,IT Department,2012.0,9,2017.0,5,5.0,56987.0
581,Frontend Engineer II,IT Department,2017.0,5,-99.0,-99,6.0,81781.0
582,Associate Data Analyst,Analytics Department,2007.0,9,2013.0,1,4.0,77147.0
582,Data Analyst,Analytics Department,2013.0,1,2018.0,11,5.0,99784.0
582,Data Analyst II,Analytics Department,2018.0,11,-99.0,-99,6.0,127037.0
583,Sr Backend Engineer,IT Department,2012.0,12,2018.0,9,7.0,135475.0
583,Team Lead,IT Department,2018.0,9,-99.0,-99,8.0,181339.0
584,Associate Manager,Administration Department,2009.0,2,2015.0,1,7.0,113717.0
584,Manager,Administration Department,2015.0,1,-99.0,-99,9.0,169290.0
585,Associate Frontend Engineer,IT Department,2014.0,2,-99.0,-99,4.0,47276.0
586,Backend Engineer,IT Department,2009.0,5,2015.0,9,5.0,85903.0
586,Backend Engineer II,IT Department,2015.0,9,-99.0,-99,6.0,105685.0
587,Frontend Engineer II,IT Department,2012.0,9,2018.0,7,6.0,81631.0
587,Sr Frontend Engineer,IT Department,2018.0,7,-99.0,-99,7.0,105507.0
588,Associate Data Analyst,Analytics Department,2009.0,5,2015.0,5,4.0,77277.0
588,Data Analyst,Analytics Department,2015.0,5,-99.0,-99,5.0,99904.0
589,Data Analyst II,Analytics Department,2010.0,5,2016.0,5,6.0,127177.0
589,Data Scientist,Analytics Department,2016.0,5,-99.0,-99,7.0,160944.0
590,Backend Engineer II,IT Department,2008.0,12,2014.0,10,6.0,105785.0
590,Sr Backend Engineer,IT Department,2014.0,10,2019.0,1,7.0,135650.0
590,Sr Backend Engineer,IT Department,2019.0,1,-99.0,-99,7.0,135650.0
591,Backend Engineer,IT Department,2007.0,10,2013.0,5,5.0,86028.0
591,Backend Engineer II,IT Department,2013.0,5,2018.0,3,6.0,105810.0
591,Backend Engineer II,IT Department,2018.0,3,-99.0,-99,6.0,105810.0
592,Manager,Administration Department,2009.0,5,2015.0,12,9.0,169450.0
592,Sr Manager,Administration Department,2015.0,12,-99.0,-99,10.0,217344.0
593,Backend Engineer,IT Department,2007.0,10,2013.0,8,5.0,86078.0
593,Backend Engineer II,IT Department,2013.0,8,2018.0,5,6.0,105860.0
593,Backend Engineer II,IT Department,2018.0,5,-99.0,-99,6.0,105860.0
594,Sr Backend Engineer,IT Department,2015.0,9,-99.0,-99,7.0,135750.0
595,Backend Engineer,IT Department,2013.0,10,2019.0,2,5.0,86128.0
595,Backend Engineer II,IT Department,2019.0,2,-99.0,-99,6.0,105910.0
596,Associate Data Analyst,Analytics Department,2014.0,7,-99.0,-99,4.0,77462.0
597,Backend Engineer,IT Department,2011.0,3,2017.0,11,5.0,86178.0
597,Backend Engineer II,IT Department,2017.0,11,-99.0,-99,6.0,105960.0
598,Data Analyst II,Analytics Department,2015.0,3,-99.0,-99,6.0,127357.0
599,Data Analyst II,Analytics Department,2010.0,4,2016.0,3,6.0,127377.0
599,Data Scientist,Analytics Department,2016.0,3,-99.0,-99,7.0,161144.0
600,Backend Engineer,IT Department,2013.0,11,2019.0,1,5.0,86253.0
600,Backend Engineer II,IT Department,2019.0,1,-99.0,-99,6.0,106035.0
601,Manager,Administration Department,2008.0,8,2014.0,9,9.0,169630.0
601,Sr Manager,Administration Department,2014.0,9,2019.0,11,10.0,217524.0
601,Sr Manager,Administration Department,2019.0,11,-99.0,-99,10.0,217524.0
602,Associate Frontend Engineer,IT Department,2007.0,4,2013.0,1,4.0,46830.0
602,Frontend Engineer,IT Department,2013.0,1,2018.0,9,5.0,56462.0
602,Frontend Engineer II,IT Department,2018.0,9,-99.0,-99,6.0,81256.0
603,Backend Engineer II,IT Department,2009.0,12,2015.0,2,6.0,106110.0
603,Sr Backend Engineer,IT Department,2015.0,2,-99.0,-99,7.0,135975.0
604,Data Analyst II,Analytics Department,2015.0,11,-99.0,-99,6.0,127477.0
605,Backend Engineer,IT Department,2014.0,11,-99.0,-99,5.0,86378.0
606,Sr Backend Engineer,IT Department,2011.0,12,2017.0,2,7.0,136050.0
606,Team Lead,IT Department,2017.0,2,-99.0,-99,8.0,181799.0
607,Associate Frontend Engineer,IT Department,2009.0,10,2015.0,6,4.0,46711.0
607,Frontend Engineer,IT Department,2015.0,6,-99.0,-99,5.0,56337.0
608,Backend Engineer,IT Department,2011.0,8,2017.0,5,5.0,86453.0
608,Backend Engineer II,IT Department,2017.0,5,-99.0,-99,6.0,106235.0
609,Data Analyst II,Analytics Department,2017.0,11,-99.0,-99,6.0,127577.0
610,Sr Backend Engineer,IT Department,2011.0,9,2017.0,2,7.0,136150.0
610,Team Lead,IT Department,2017.0,2,-99.0,-99,8.0,181879.0
611,Backend Engineer II,IT Department,2008.0,8,2014.0,5,6.0,106310.0
611,Sr Backend Engineer,IT Department,2014.0,5,2019.0,3,7.0,136175.0
611,Sr Backend Engineer,IT Department,2019.0,3,-99.0,-99,7.0,136175.0
612,Associate Data Analyst,Analytics Department,2010.0,6,2016.0,1,4.0,77762.0
612,Data Analyst,Analytics Department,2016.0,1,-99.0,-99,5.0,100384.0
613,Sr Backend Engineer,IT Department,2011.0,10,2017.0,1,7.0,136225.0
613,Team Lead,IT Department,2017.0,1,-99.0,-99,8.0,181939.0
614,Associate Data Analyst,Analytics Department,2009.0,6,2015.0,5,4.0,77797.0
614,Data Analyst,Analytics Department,2015.0,5,-99.0,-99,5.0,100424.0
615,Frontend Engineer II,IT Department,2011.0,5,2017.0,9,6.0,80931.0
615,Sr Frontend Engineer,IT Department,2017.0,9,-99.0,-99,7.0,104807.0
616,Associate Data Analyst,Analytics Department,2008.0,5,2014.0,10,4.0,77832.0
616,Data Analyst,Analytics Department,2014.0,10,2019.0,5,5.0,100464.0
616,Data Analyst II,Analytics Department,2019.0,5,-99.0,-99,6.0,127717.0
617,Sr Backend Engineer,IT Department,2011.0,2,2017.0,12,7.0,136325.0
617,Team Lead,IT Department,2017.0,12,-99.0,-99,8.0,182019.0
618,Associate Frontend Engineer,IT Department,2009.0,11,2015.0,6,4.0,46436.0
618,Frontend Engineer,IT Department,2015.0,6,-99.0,-99,5.0,56062.0
619,Associate Frontend Engineer,IT Department,2008.0,7,2014.0,3,4.0,46408.0
619,Frontend Engineer,IT Department,2014.0,3,2019.0,5,5.0,56037.0
619,Frontend Engineer II,IT Department,2019.0,5,-99.0,-99,6.0,80831.0
620,Associate Frontend Engineer,IT Department,2005.0,5,2011.0,4,4.0,46374.0
620,Frontend Engineer,IT Department,2011.0,4,2016.0,3,5.0,56012.0
620,Frontend Engineer II,IT Department,2016.0,3,-99.0,-99,6.0,80806.0
621,Data Analyst II,Analytics Department,2012.0,12,2018.0,2,6.0,127817.0
621,Data Scientist,Analytics Department,2018.0,2,-99.0,-99,7.0,161584.0
622,Associate Manager,Administration Department,2015.0,5,-99.0,-99,7.0,115083.0
623,Data Analyst II,Analytics Department,2016.0,10,-99.0,-99,6.0,127857.0
624,Sr Backend Engineer,IT Department,2016.0,6,-99.0,-99,7.0,136500.0
625,Backend Engineer,IT Department,2010.0,8,2016.0,9,5.0,86878.0
625,Backend Engineer II,IT Department,2016.0,9,-99.0,-99,6.0,106660.0
626,Sr Backend Engineer,IT Department,2015.0,10,-99.0,-99,7.0,136550.0
627,Associate Frontend Engineer,IT Department,2013.0,1,2019.0,8,4.0,46223.0
627,Frontend Engineer,IT Department,2019.0,8,-99.0,-99,5.0,55837.0
628,Associate Data Analyst,Analytics Department,2015.0,4,-99.0,-99,4.0,78107.0
629,Sr Backend Engineer,IT Department,2011.0,9,2017.0,6,7.0,136625.0
629,Team Lead,IT Department,2017.0,6,-99.0,-99,8.0,182259.0
630,Backend Engineer,IT Department,2011.0,6,2017.0,5,5.0,87003.0
630,Backend Engineer II,IT Department,2017.0,5,-99.0,-99,6.0,106785.0
631,Associate Manager,Administration Department,2012.0,8,2018.0,3,7.0,115380.0
631,Manager,Administration Department,2018.0,3,-99.0,-99,9.0,170230.0
632,Backend Engineer,IT Department,2014.0,11,-99.0,-99,5.0,87053.0
633,Backend Engineer,IT Department,2006.0,7,2012.0,7,5.0,87078.0
633,Backend Engineer II,IT Department,2012.0,7,2017.0,3,6.0,106860.0
633,Backend Engineer II,IT Department,2017.0,3,-99.0,-99,6.0,106860.0
634,Backend Engineer,IT Department,2008.0,6,2014.0,2,5.0,87103.0
634,Backend Engineer II,IT Department,2014.0,2,2019.0,3,6.0,106885.0
634,Backend Engineer II,IT Department,2019.0,3,-99.0,-99,6.0,106885.0
635,Data Analyst II,Analytics Department,2010.0,9,2016.0,10,6.0,128097.0
635,Data Scientist,Analytics Department,2016.0,10,-99.0,-99,7.0,161864.0
636,Frontend Engineer II,IT Department,2011.0,1,2017.0,11,6.0,80406.0
636,Sr Frontend Engineer,IT Department,2017.0,11,-99.0,-99,7.0,104282.0
637,Backend Engineer,IT Department,2015.0,4,-99.0,-99,5.0,87178.0
638,Backend Engineer,IT Department,2005.0,11,2011.0,7,5.0,87203.0
638,Backend Engineer II,IT Department,2011.0,7,2016.0,1,6.0,106985.0
638,Backend Engineer II,IT Department,2016.0,1,-99.0,-99,6.0,106985.0
639,Backend Engineer,IT Department,2009.0,11,2015.0,8,5.0,87228.0
639,Backend Engineer II,IT Department,2015.0,8,-99.0,-99,6.0,107010.0
640,Backend Engineer II,IT Department,2009.0,2,2015.0,5,6.0,107035.0
640,Sr Backend Engineer,IT Department,2015.0,5,-99.0,-99,7.0,136900.0
641,Backend Engineer,IT Department,2011.0,4,2017.0,12,5.0,87278.0
641,Backend Engineer II,IT Department,2017.0,12,-99.0,-99,6.0,107060.0
642,Sr Manager,Administration Department,2016.0,5,-99.0,-99,10.0,218344.0
643,Frontend Engineer,IT Department,2009.0,6,2015.0,11,5.0,55437.0
643,Frontend Engineer II,IT Department,2015.0,11,-99.0,-99,6.0,80231.0
644,Associate Data Analyst,Analytics Department,2010.0,3,2016.0,11,4.0,78402.0
644,Data Analyst,Analytics Department,2016.0,11,-99.0,-99,5.0,101024.0
645,Sr Backend Engineer,IT Department,2012.0,1,2018.0,10,7.0,137025.0
645,Team Lead,IT Department,2018.0,10,-99.0,-99,8.0,182579.0
646,Associate Frontend Engineer,IT Department,2010.0,3,2016.0,6,4.0,45739.0
646,Frontend Engineer,IT Department,2016.0,6,-99.0,-99,5.0,55362.0
647,Associate Data Analyst,Analytics Department,2014.0,12,-99.0,-99,4.0,78482.0
648,Associate Frontend Engineer,IT Department,2010.0,11,2016.0,8,4.0,45689.0
648,Frontend Engineer,IT Department,2016.0,8,-99.0,-99,5.0,55312.0
649,Sr Backend Engineer,IT Department,2011.0,1,2017.0,8,7.0,137125.0
649,Team Lead,IT Department,2017.0,8,-99.0,-99,8.0,182659.0
650,Associate Data Analyst,Analytics Department,2010.0,5,2016.0,9,4.0,78522.0
650,Data Analyst,Analytics Department,2016.0,9,-99.0,-99,5.0,101144.0
651,Associate Data Analyst,Analytics Department,2010.0,3,2016.0,4,4.0,78542.0
651,Data Analyst,Analytics Department,2016.0,4,-99.0,-99,5.0,101164.0
652,Sr Backend Engineer,IT Department,2011.0,10,2017.0,7,7.0,137200.0
652,Team Lead,IT Department,2017.0,7,-99.0,-99,8.0,182719.0
653,Sr Backend Engineer,IT Department,2011.0,7,2017.0,5,7.0,137225.0
653,Team Lead,IT Department,2017.0,5,-99.0,-99,8.0,182739.0
654,Frontend Engineer II,IT Department,2010.0,4,2016.0,11,6.0,79956.0
654,Sr Frontend Engineer,IT Department,2016.0,11,-99.0,-99,7.0,103832.0
655,Associate Data Analyst,Analytics Department,2006.0,2,2012.0,12,4.0,78602.0
655,Data Analyst,Analytics Department,2012.0,12,2017.0,3,5.0,101244.0
655,Data Analyst II,Analytics Department,2017.0,3,-99.0,-99,6.0,128497.0
656,Associate Frontend Engineer,IT Department,2009.0,10,2015.0,12,4.0,45486.0
656,Frontend Engineer,IT Department,2015.0,12,-99.0,-99,5.0,55112.0
657,Backend Engineer,IT Department,2018.0,5,-99.0,-99,5.0,87678.0
658,Backend Engineer,IT Department,2013.0,7,2019.0,5,5.0,87703.0
658,Backend Engineer II,IT Department,2019.0,5,-99.0,-99,6.0,107485.0
659,Associate Frontend Engineer,IT Department,2010.0,5,2016.0,5,4.0,45414.0
659,Frontend Engineer,IT Department,2016.0,5,-99.0,-99,5.0,55037.0
660,Backend Engineer II,IT Department,2009.0,7,2015.0,11,6.0,107535.0
660,Sr Backend Engineer,IT Department,2015.0,11,-99.0,-99,7.0,137400.0
661,Data Analyst II,Analytics Department,2016.0,3,-99.0,-99,6.0,128617.0
662,Backend Engineer,IT Department,2010.0,2,2016.0,5,5.0,87803.0
662,Backend Engineer II,IT Department,2016.0,5,-99.0,-99,6.0,107585.0
663,Associate Manager,Administration Department,2009.0,12,2015.0,2,7.0,116482.0
663,Manager,Administration Department,2015.0,2,-99.0,-99,9.0,170870.0
664,Backend Engineer,IT Department,2013.0,10,2019.0,1,5.0,87853.0
664,Backend Engineer II,IT Department,2019.0,1,-99.0,-99,6.0,107635.0
665,Backend Engineer II,IT Department,2009.0,3,2015.0,11,6.0,107660.0
665,Sr Backend Engineer,IT Department,2015.0,11,-99.0,-99,7.0,137525.0
666,Sr Manager,Administration Department,2011.0,3,2017.0,10,10.0,218824.0
666,Director,Administration Department,2017.0,10,-99.0,-99,12.0,435918.0
667,Associate Data Analyst,Analytics Department,2006.0,10,2012.0,2,4.0,78842.0
667,Data Analyst,Analytics Department,2012.0,2,2017.0,4,5.0,101484.0
667,Data Analyst II,Analytics Department,2017.0,4,-99.0,-99,6.0,128737.0
668,Sr Backend Engineer,IT Department,2011.0,10,2017.0,1,7.0,137600.0
668,Team Lead,IT Department,2017.0,1,-99.0,-99,8.0,183039.0
669,Backend Engineer II,IT Department,2009.0,10,2015.0,1,6.0,107760.0
669,Sr Backend Engineer,IT Department,2015.0,1,-99.0,-99,7.0,137625.0
670,Frontend Engineer II,IT Department,2011.0,12,2017.0,2,6.0,79556.0
670,Sr Frontend Engineer,IT Department,2017.0,2,-99.0,-99,7.0,103432.0
671,Associate Data Analyst,Analytics Department,2007.0,12,2013.0,5,4.0,78927.0
671,Data Analyst,Analytics Department,2013.0,5,2018.0,2,5.0,101564.0
671,Data Analyst II,Analytics Department,2018.0,2,-99.0,-99,6.0,128817.0
672,Sr Backend Engineer,IT Department,2011.0,4,2017.0,11,7.0,137700.0
672,Team Lead,IT Department,2017.0,11,-99.0,-99,8.0,183119.0
673,Backend Engineer,IT Department,2013.0,10,2019.0,11,5.0,88078.0
673,Backend Engineer II,IT Department,2019.0,11,-99.0,-99,6.0,107860.0
674,Backend Engineer,IT Department,2014.0,10,-99.0,-99,5.0,88103.0
675,Data Analyst II,Analytics Department,2010.0,4,2016.0,11,6.0,128897.0
675,Data Scientist,Analytics Department,2016.0,11,-99.0,-99,7.0,162664.0
676,Frontend Engineer II,IT Department,2016.0,2,-99.0,-99,6.0,79406.0
677,Data Analyst II,Analytics Department,2016.0,7,-99.0,-99,6.0,128937.0
678,Associate Frontend Engineer,IT Department,2013.0,6,2019.0,6,4.0,44948.0
678,Frontend Engineer,IT Department,2019.0,6,-99.0,-99,5.0,54562.0
679,Data Analyst II,Analytics Department,2014.0,12,-99.0,-99,6.0,128977.0
680,Data Analyst II,Analytics Department,2011.0,11,2017.0,9,6.0,128997.0
680,Data Scientist,Analytics Department,2017.0,9,-99.0,-99,7.0,162764.0
681,Associate Data Analyst,Analytics Department,2013.0,2,2019.0,5,4.0,79157.0
681,Data Analyst,Analytics Department,2019.0,5,-99.0,-99,5.0,101764.0
682,Backend Engineer,IT Department,2008.0,2,2014.0,10,5.0,88303.0
682,Backend Engineer II,IT Department,2014.0,10,2019.0,11,6.0,108085.0
682,Backend Engineer II,IT Department,2019.0,11,-99.0,-99,6.0,108085.0
683,Sr Backend Engineer,IT Department,2017.0,6,-99.0,-99,7.0,137975.0
684,Data Analyst II,Analytics Department,2017.0,7,-99.0,-99,6.0,129077.0
685,Sr Backend Engineer,IT Department,2015.0,10,-99.0,-99,7.0,138025.0
686,Sr Backend Engineer,IT Department,2017.0,6,-99.0,-99,7.0,138050.0
687,Backend Engineer,IT Department,2009.0,1,2015.0,11,5.0,88428.0
687,Backend Engineer II,IT Department,2015.0,11,-99.0,-99,6.0,108210.0
688,Backend Engineer,IT Department,2014.0,6,-99.0,-99,5.0,88453.0
689,Associate Frontend Engineer,IT Department,2009.0,6,2015.0,3,4.0,44661.0
689,Frontend Engineer,IT Department,2015.0,3,-99.0,-99,5.0,54287.0
690,Backend Engineer,IT Department,2013.0,2,2019.0,10,5.0,88503.0
690,Backend Engineer II,IT Department,2019.0,10,-99.0,-99,6.0,108285.0
691,Sr Backend Engineer,IT Department,2011.0,5,2017.0,5,7.0,138175.0
691,Team Lead,IT Department,2017.0,5,-99.0,-99,8.0,183499.0
692,Sr Backend Engineer,IT Department,2016.0,4,-99.0,-99,7.0,138200.0
693,Data Analyst II,Analytics Department,2010.0,6,2016.0,7,6.0,129257.0
693,Data Scientist,Analytics Department,2016.0,7,-99.0,-99,7.0,163024.0
694,Associate Frontend Engineer,IT Department,2006.0,11,2012.0,9,4.0,44527.0
694,Frontend Engineer,IT Department,2012.0,9,2017.0,6,5.0,54162.0
694,Frontend Engineer II,IT Department,2017.0,6,-99.0,-99,6.0,78956.0
695,Associate Data Analyst,Analytics Department,2015.0,3,-99.0,-99,4.0,79447.0
696,Sr Backend Engineer,IT Department,2015.0,7,-99.0,-99,7.0,138300.0
697,Backend Engineer,IT Department,2013.0,9,2019.0,12,5.0,88678.0
697,Backend Engineer II,IT Department,2019.0,12,-99.0,-99,6.0,108460.0
698,Associate Data Analyst,Analytics Department,2014.0,12,-99.0,-99,4.0,79502.0
699,Associate Frontend Engineer,IT Department,2010.0,4,2016.0,8,4.0,44414.0
699,Frontend Engineer,IT Department,2016.0,8,-99.0,-99,5.0,54037.0
700,Sr Backend Engineer,IT Department,2017.0,1,-99.0,-99,7.0,138400.0
701,Frontend Engineer II,IT Department,2016.0,4,-99.0,-99,6.0,78781.0
702,Sr Backend Engineer,IT Department,2010.0,1,2016.0,4,7.0,138450.0
702,Team Lead,IT Department,2016.0,4,-99.0,-99,8.0,183719.0
703,Associate Frontend Engineer,IT Department,2007.0,3,2013.0,11,4.0,44305.0
703,Frontend Engineer,IT Department,2013.0,11,2018.0,2,5.0,53937.0
703,Frontend Engineer II,IT Department,2018.0,2,-99.0,-99,6.0,78731.0
704,Sr Manager,Administration Department,2016.0,2,-99.0,-99,10.0,219584.0
705,Data Analyst II,Analytics Department,2011.0,3,2017.0,10,6.0,129497.0
705,Data Scientist,Analytics Department,2017.0,10,-99.0,-99,7.0,163264.0
706,Sr Backend Engineer,IT Department,2014.0,7,-99.0,-99,7.0,138550.0
707,Sr Backend Engineer,IT Department,2014.0,7,-99.0,-99,7.0,138575.0
708,Backend Engineer II,IT Department,2009.0,2,2015.0,6,6.0,108735.0
708,Sr Backend Engineer,IT Department,2015.0,6,-99.0,-99,7.0,138600.0
709,Sr Backend Engineer,IT Department,2011.0,9,2017.0,8,7.0,138625.0
709,Team Lead,IT Department,2017.0,8,-99.0,-99,8.0,183859.0
710,Associate Manager,Administration Department,2014.0,5,-99.0,-99,7.0,118157.0
711,Associate Data Analyst,Analytics Department,2011.0,12,2017.0,1,4.0,79747.0
711,Data Analyst,Analytics Department,2017.0,1,-99.0,-99,5.0,102364.0
712,Sr Backend Engineer,IT Department,2010.0,6,2016.0,8,7.0,138700.0
712,Team Lead,IT Department,2016.0,8,-99.0,-99,8.0,183919.0
713,Associate Data Analyst,Analytics Department,2015.0,8,-99.0,-99,4.0,79807.0
714,Sr Backend Engineer,IT Department,2011.0,7,2017.0,11,7.0,138750.0
714,Team Lead,IT Department,2017.0,11,-99.0,-99,8.0,183959.0
715,Associate Data Analyst,Analytics Department,2011.0,10,2017.0,6,4.0,79827.0
715,Data Analyst,Analytics Department,2017.0,6,-99.0,-99,5.0,102444.0
716,Backend Engineer II,IT Department,2009.0,9,2015.0,5,6.0,108935.0
716,Sr Backend Engineer,IT Department,2015.0,5,-99.0,-99,7.0,138800.0
717,Data Analyst II,Analytics Department,2010.0,10,2016.0,12,6.0,129737.0
717,Data Scientist,Analytics Department,2016.0,12,-99.0,-99,7.0,163504.0
718,Associate Frontend Engineer,IT Department,2010.0,2,2016.0,12,4.0,43939.0
718,Frontend Engineer,IT Department,2016.0,12,-99.0,-99,5.0,53562.0
719,Associate Frontend Engineer,IT Department,2007.0,5,2013.0,7,4.0,43905.0
719,Frontend Engineer,IT Department,2013.0,7,2018.0,9,5.0,53537.0
719,Frontend Engineer II,IT Department,2018.0,9,-99.0,-99,6.0,78331.0
720,Backend Engineer,IT Department,2010.0,3,2016.0,9,5.0,89253.0
720,Backend Engineer II,IT Department,2016.0,9,-99.0,-99,6.0,109035.0
721,Backend Engineer,IT Department,2007.0,5,2013.0,8,5.0,89278.0
721,Backend Engineer II,IT Department,2013.0,8,2018.0,7,6.0,109060.0
721,Backend Engineer II,IT Department,2018.0,7,-99.0,-99,6.0,109060.0
722,Backend Engineer,IT Department,2012.0,7,2018.0,9,5.0,89303.0
722,Backend Engineer II,IT Department,2018.0,9,-99.0,-99,6.0,109085.0
723,Backend Engineer,IT Department,2009.0,9,2015.0,1,5.0,89328.0
723,Backend Engineer II,IT Department,2015.0,1,-99.0,-99,6.0,109110.0
724,Sr Manager,Administration Department,2010.0,7,2016.0,9,10.0,219984.0
724,Director,Administration Department,2016.0,9,-99.0,-99,12.0,437078.0
725,Sr Backend Engineer,IT Department,2015.0,2,-99.0,-99,7.0,139025.0
726,Sr Manager,Administration Department,2012.0,1,2018.0,8,10.0,220024.0
726,Director,Administration Department,2018.0,8,-99.0,-99,12.0,437118.0
727,Backend Engineer,IT Department,2014.0,7,-99.0,-99,5.0,89428.0
728,Backend Engineer,IT Department,2013.0,7,2019.0,1,5.0,89453.0
728,Backend Engineer II,IT Department,2019.0,1,-99.0,-99,6.0,109235.0
729,Backend Engineer,IT Department,2011.0,7,2017.0,12,5.0,89478.0
729,Backend Engineer II,IT Department,2017.0,12,-99.0,-99,6.0,109260.0
730,Associate Frontend Engineer,IT Department,2012.0,11,2018.0,11,4.0,43645.0
730,Frontend Engineer,IT Department,2018.0,11,-99.0,-99,5.0,53262.0
731,Sr Backend Engineer,IT Department,2011.0,6,2017.0,2,7.0,139175.0
731,Team Lead,IT Department,2017.0,2,-99.0,-99,8.0,184299.0
732,Associate Data Analyst,Analytics Department,2011.0,6,2017.0,1,4.0,80167.0
732,Data Analyst,Analytics Department,2017.0,1,-99.0,-99,5.0,102784.0
733,Sr Backend Engineer,IT Department,2011.0,7,2017.0,3,7.0,139225.0
733,Team Lead,IT Department,2017.0,3,-99.0,-99,8.0,184339.0
734,Sr Backend Engineer,IT Department,2016.0,10,-99.0,-99,7.0,139250.0
735,Backend Engineer,IT Department,2006.0,4,2012.0,11,5.0,89628.0
735,Backend Engineer II,IT Department,2012.0,11,2017.0,1,6.0,109410.0
735,Backend Engineer II,IT Department,2017.0,1,-99.0,-99,6.0,109410.0
736,Associate Frontend Engineer,IT Department,2014.0,12,-99.0,-99,4.0,43501.0
737,Sr Backend Engineer,IT Department,2017.0,1,-99.0,-99,7.0,139325.0
738,Sr Backend Engineer,IT Department,2016.0,9,-99.0,-99,7.0,139350.0
739,Frontend Engineer II,IT Department,2011.0,11,2017.0,1,6.0,77831.0
739,Sr Frontend Engineer,IT Department,2017.0,1,-99.0,-99,7.0,101707.0
740,Backend Engineer,IT Department,2015.0,2,-99.0,-99,5.0,89753.0
741,Backend Engineer,IT Department,2007.0,9,2013.0,10,5.0,89778.0
741,Backend Engineer II,IT Department,2013.0,10,2018.0,9,6.0,109560.0
741,Backend Engineer II,IT Department,2018.0,9,-99.0,-99,6.0,109560.0
742,Sr Backend Engineer,IT Department,2011.0,12,2017.0,3,7.0,139450.0
742,Team Lead,IT Department,2017.0,3,-99.0,-99,8.0,184519.0
743,Sr Backend Engineer,IT Department,2012.0,9,2018.0,3,7.0,139475.0
743,Team Lead,IT Department,2018.0,3,-99.0,-99,8.0,184539.0
744,Associate Frontend Engineer,IT Department,2009.0,2,2015.0,11,4.0,43286.0
744,Frontend Engineer,IT Department,2015.0,11,-99.0,-99,5.0,52912.0
745,Backend Engineer,IT Department,2010.0,9,2016.0,4,5.0,89878.0
745,Backend Engineer II,IT Department,2016.0,4,-99.0,-99,6.0,109660.0
746,Data Analyst II,Analytics Department,2017.0,9,-99.0,-99,6.0,130317.0
747,Sr Backend Engineer,IT Department,2012.0,4,2018.0,2,7.0,139575.0
747,Team Lead,IT Department,2018.0,2,-99.0,-99,8.0,184619.0
748,Backend Engineer,IT Department,2006.0,1,2012.0,3,5.0,89953.0
748,Backend Engineer II,IT Department,2012.0,3,2017.0,9,6.0,109735.0
748,Backend Engineer II,IT Department,2017.0,9,-99.0,-99,6.0,109735.0
749,Data Analyst II,Analytics Department,2012.0,9,2018.0,4,6.0,130377.0
749,Data Scientist,Analytics Department,2018.0,4,-99.0,-99,7.0,164144.0
